ID	FileName	Frame	Kind	SubKind	Tag1	Tag2
1101	def_cuff37.UITex	0	防具	护臂	护腕	银
1102	def_cuff38.UITex	0	防具	护臂	护腕	银
1103	def_cuff39.UITex	0	防具	护臂	护腕	金
1104	def_cuff40.UITex	0	防具	护臂	护腕	金
1105	def_head01.UITex	0	防具	帽子	软帽	布
1106	def_head02.UITex	0	防具	帽子	软帽	布
1107	def_head03.UITex	0	防具	帽子	软帽	布
1108	def_head04.UITex	0	防具	帽子	软帽	布
1109	def_head05.UITex	0	防具	帽子	软帽	皮
1110	def_head06.UITex	0	防具	帽子	软帽	皮
1111	def_head07.UITex	0	防具	帽子	软帽	皮
1112	def_head08.UITex	0	防具	帽子	软帽	皮
1113	def_head09.UITex	0	防具	帽子	头巾	布
1114	def_head10.UITex	0	防具	帽子	头巾	布
1115	def_head11.UITex	0	防具	帽子	头巾	布
1116	def_head12.UITex	0	防具	帽子	头巾	布
1117	def_head13.UITex	0	防具	帽子	头盔	铜
1118	def_head14.UITex	0	防具	帽子	头盔	铁
1119	def_head15.UITex	0	防具	帽子	头盔	金
1120	def_head16.UITex	0	防具	帽子	头盔	银
1121	def_head20.UITex	0	防具	帽子	钗	
1122	def_head21.UITex	0	防具	帽子	钗	
1123	def_head22.UITex	0	防具	帽子	钗	
1124	def_head23.UITex	0	防具	帽子	钗	
1125	def_head24.UITex	0	防具	帽子	冠	木
1126	def_head25.UITex	0	防具	帽子	冠	木
1127	def_head26.UITex	0	防具	帽子	冠	木
1128	def_head27.UITex	0	防具	帽子	冠	木
1129	def_head28.UITex	0	防具	帽子	冠	铜
1130	def_head29.UITex	0	防具	帽子	冠	铜
1131	def_head30.UITex	0	防具	帽子	冠	铁
1132	def_head31.UITex	0	防具	帽子	冠	铁
1133	def_head32.UITex	0	防具	帽子	冠	银
1134	def_head33.UITex	0	防具	帽子	冠	银
1135	def_head34.UITex	0	防具	帽子	冠	金
1136	def_head35.UITex	0	防具	帽子	冠	金
1137	def_head36.UITex	0	防具	帽子	斗笠	
1138	def_head37.UITex	0	防具	帽子	斗笠	
1139	def_head38.UITex	0	防具	帽子	斗笠	
1140	def_head39.UITex	0	防具	帽子	斗笠	
1141	def_pants01.UITex	0	防具	裤子	护腿	布
1142	def_pants02.UITex	0	防具	裤子	护腿	布
1143	def_pants03.UITex	0	防具	裤子	护腿	布
1144	def_pants04.UITex	0	防具	裤子	护腿	布
1145	def_pants05.UITex	0	防具	裤子	护腿	皮
1146	def_pants06.UITex	0	防具	裤子	护腿	皮
1147	def_pants07.UITex	0	防具	裤子	护腿	皮
1148	def_pants08.UITex	0	防具	裤子	护腿	皮
1149	def_pants09.UITex	0	防具	裤子	护腿	铜
1150	def_pants10.UITex	0	防具	裤子	护腿	铜
1151	def_pants11.UITex	0	防具	裤子	护腿	铁
1152	def_pants12.UITex	0	防具	裤子	护腿	铁
1153	def_pants13.UITex	0	防具	裤子	护腿	银
1154	def_pants14.UITex	0	防具	裤子	护腿	银
1155	def_pants15.UITex	0	防具	裤子	护腿	金
1156	def_pants16.UITex	0	防具	裤子	护腿	金
1157	def_pants17.UITex	0	防具	裤子	长裤	布
1158	def_pants18.UITex	0	防具	裤子	长裤	布
1159	def_pants19.UITex	0	防具	裤子	长裤	布
1160	def_pants20.UITex	0	防具	裤子	长裤	布
1161	def_pants21.UITex	0	防具	裤子	长裤	皮
1162	def_pants22.UITex	0	防具	裤子	长裤	皮
1163	def_pants23.UITex	0	防具	裤子	长裤	皮
1164	def_pants24.UITex	0	防具	裤子	长裤	皮
1165	def_pants25.UITex	0	防具	裤子	长裤	皮
1166	def_pants26.UITex	0	防具	裤子	铠甲	皮
1167	def_pants27.UITex	0	防具	裤子	铠甲	皮
1168	def_pants28.UITex	0	防具	裤子	铠甲	皮
1169	def_pants29.UITex	0	防具	裤子	铠甲	铜
1170	def_pants30.UITex	0	防具	裤子	铠甲	铜
1171	def_pants31.UITex	0	防具	裤子	铠甲	铁
1172	def_pants32.UITex	0	防具	裤子	铠甲	铁
1173	def_pants33.UITex	0	防具	裤子	铠甲	银
1174	def_pants34.UITex	0	防具	裤子	铠甲	银
1175	def_pants35.UITex	0	防具	裤子	铠甲	金
1176	def_pants36.UITex	0	防具	裤子	铠甲	金
1177	def_shoes01.UITex	0	防具	鞋	短鞋	布
1178	def_shoes02.UITex	0	防具	鞋	短鞋	布
1179	def_shoes03.UITex	0	防具	鞋	短鞋	布
1180	def_shoes04.UITex	0	防具	鞋	短鞋	布
1181	def_shoes05.UITex	0	防具	鞋	短鞋	皮
1182	def_shoes06.UITex	0	防具	鞋	短鞋	皮
1183	def_shoes07.UITex	0	防具	鞋	短鞋	皮
1184	def_shoes08.UITex	0	防具	鞋	短鞋	皮
1185	def_shoes09.UITex	0	防具	鞋	长靴	布
1186	def_shoes10.UITex	0	防具	鞋	长靴	布
1187	def_shoes11.UITex	0	防具	鞋	长靴	布
1188	def_shoes12.UITex	0	防具	鞋	长靴	布
1189	def_shoes13.UITex	0	防具	鞋	长靴	皮
1190	def_shoes14.UITex	0	防具	鞋	长靴	皮
1191	def_shoes15.UITex	0	防具	鞋	长靴	铜
1192	def_shoes16.UITex	0	防具	鞋	长靴	铜
1193	def_shoes17.UITex	0	防具	鞋	长靴	铁
1194	def_shoes18.UITex	0	防具	鞋	长靴	铁
1195	def_shoes19.UITex	0	防具	鞋	长靴	银
1196	def_shoes20.UITex	0	防具	鞋	长靴	银
1197	def_shoes21.UITex	0	防具	鞋	长靴	金
1198	def_shoes22.UITex	0	防具	鞋	长靴	金
1199	tkt_necklace01.UITex	0	饰品	项链		铁
1200	tkt_necklace02.UITex	0	饰品	项链		铁
1201	tkt_necklace03.UITex	0	饰品	项链		银
1202	tkt_necklace04.UITex	0	饰品	项链		银
1203	tkt_necklace05.UITex	0	饰品	项链		铜
1204	tkt_necklace06.UITex	0	饰品	项链		铜
1205	tkt_necklace07.UITex	0	饰品	项链		金
1206	tkt_necklace08.UITex	0	饰品	项链		金
1207	tkt_necklace09.UITex	0	饰品	项链		玉
1208	tkt_necklace10.UITex	0	饰品	项链		玉
1209	tkt_necklace11.UITex	0	饰品	项链		玉
1210	tkt_necklace12.UITex	0	饰品	项链		玉
1211	tkt_pendant01.UITex	0	饰品	腰坠	中国结	
1212	tkt_pendant02.UITex	0	饰品	腰坠	中国结	
1213	tkt_pendant03.UITex	0	饰品	腰坠	中国结	
1214	tkt_pendant04.UITex	0	饰品	腰坠	中国结	
1215	tkt_pendant05.UITex	0	饰品	腰坠	吊坠	铁
1216	tkt_pendant06.UITex	0	饰品	腰坠	吊坠	铁
1217	tkt_pendant07.UITex	0	饰品	腰坠	吊坠	银
1218	tkt_pendant08.UITex	0	饰品	腰坠	吊坠	银
1219	tkt_pendant09.UITex	0	饰品	腰坠	吊坠	铜
1220	tkt_pendant10.UITex	0	饰品	腰坠	吊坠	铜
1221	tkt_pendant11.UITex	0	饰品	腰坠	吊坠	金
1222	tkt_pendant12.UITex	0	饰品	腰坠	吊坠	金
1223	tkt_pendant13.UITex	0	饰品	腰坠	玉佩	玉
1224	tkt_pendant14.UITex	0	饰品	腰坠	玉佩	玉
1225	tkt_pendant15.UITex	0	饰品	腰坠	玉佩	玉
1226	tkt_pendant16.UITex	0	饰品	腰坠	玉佩	玉
1227	tkt_ring01.UITex	0	饰品	戒指		铁
1228	tkt_ring02.UITex	0	饰品	戒指		铁
1229	tkt_ring03.UITex	0	饰品	戒指		银
1230	tkt_ring04.UITex	0	饰品	戒指		银
1231	tkt_ring05.UITex	0	饰品	戒指		铜
1232	tkt_ring06.UITex	0	饰品	戒指		铜
1233	tkt_ring07.UITex	0	饰品	戒指		金
1234	tkt_ring08.UITex	0	饰品	戒指		金
1235	tkt_ring09.UITex	0	饰品	戒指		玉
1236	tkt_ring10.UITex	0	饰品	戒指		玉
1237	tkt_ring11.UITex	0	饰品	戒指		玉
1238	tkt_ring12.UITex	0	饰品	戒指		玉
1239	tome01.UITex	0	道具	书籍信纸		
1240	tome02.UITex	0	道具	书籍信纸		
1241	tome03.UITex	0	道具	书籍信纸		
1242	tome04.UITex	0	道具	书籍信纸		
1243	tome05.UITex	0	道具	书籍信纸		
1244	tome06.UITex	0	道具	书籍信纸		
1245	tome07.UITex	0	道具	书籍信纸		
1246	tome08.UITex	0	道具	书籍信纸		
1247	tome09.UITex	0	道具	书籍信纸		
1248	tome10.UITex	0	道具	书籍信纸		
1249	tome11.UITex	0	道具	书籍信纸		
1250	tome12.UITex	0	道具	书籍信纸		
1251	tome13.UITex	0	道具	书籍信纸		
1252	tome14.UITex	0	道具	书籍信纸		
1253	tome15.UITex	0	道具	书籍信纸		
1254	tome16.UITex	0	道具	书籍信纸		
1255	bagNew01a.UITex	0	道具	包裹		
1256	bagNew01b.UITex	0	道具	包裹		
1257	bagNew02a.UITex	0	道具	包裹		
1258	bagNew02b.UITex	0	道具	包裹		
1259	bagNew03a.UITex	0	道具	包裹		
1260	bagNew03b.UITex	0	道具	包裹		
1261	bagNew04a.UITex	0	道具	包裹		
1262	bagNew04b.UITex	0	道具	包裹		
1263	bagNew05a.UITex	0	道具	包裹		
1264	bagNew05b.UITex	0	道具	包裹		
1265	bagNew06a.UITex	0	道具	包裹		
1266	bagNew06b.UITex	0	道具	包裹		
1267	bagNew07a.UITex	0	道具	包裹		
1268	bagNew07b.UITex	0	道具	包裹		
1269	bagNew08a.UITex	0	道具	包裹		
1270	bagNew08b.UITex	0	道具	包裹		
1271	bone01.UITex	0	道具	动物与器官		
1272	flag01.UITex	0	道具	旗子	旗	纯阳
1273	flag02.UITex	0	道具	旗子	旗	少林
1274	flag03.UITex	0	道具	旗子	旗	万花
1275	flag04.UITex	0	道具	旗子	旗	七秀
1276	flag05.UITex	0	道具	旗子	旗	天策
1277	foodPackage01.UITex	0	道具	食物与食材		
1278	foodPackage02.UITex	0	道具	食物与食材		
1279	foodPackage03.UITex	0	道具	食物与食材		
1280	foodPackage04.UITex	0	道具	食物与食材		
1281	foodPackage05.UITex	0	道具	食物与食材		
1282	foundingNew01a.UITex	0	道具	矿石与金属锭		
1283	foundingNew01b.UITex	0	道具	矿石与金属锭		
1284	foundingNew01c.UITex	0	道具	矿石与金属锭		
1285	foundingNew01d.UITex	0	道具	矿石与金属锭		
1286	foundingNew02a.UITex	0	道具	矿石与金属锭		
1287	foundingNew02b.UITex	0	道具	矿石与金属锭		
1288	foundingNew02c.UITex	0	道具	矿石与金属锭		
1289	foundingNew02d.UITex	0	道具	矿石与金属锭		
1290	foundingNew03a.UITex	0	道具	矿石与金属锭		
1291	foundingNew03b.UITex	0	道具	矿石与金属锭		
1292	foundingNew03c.UITex	0	道具	矿石与金属锭		
1293	foundingNew03d.UITex	0	道具	矿石与金属锭		
1294	foundingNew04a.UITex	0	道具	矿石与金属锭		
1295	foundingNew04b.UITex	0	道具	矿石与金属锭		
1296	foundingNew04c.UITex	0	道具	矿石与金属锭		
1297	foundingNew04d.UITex	0	道具	矿石与金属锭		
1298	foundingNew05a.UITex	0	道具	矿石与金属锭		
1299	foundingNew05b.UITex	0	道具	矿石与金属锭		
1300	foundingNew05c.UITex	0	道具	矿石与金属锭		
1301	foundingNew05d.UITex	0	道具	矿石与金属锭		
1302	foundingNew06.UITex	0	道具	矿石与金属锭		
1303	foundingNew07.UITex	0	道具	矿石与金属锭		
1304	foundingNew08.UITex	0	道具	矿石与金属锭		
1305	foundingNew09a.UITex	0	道具	矿石与金属锭		
1306	foundingNew09b.UITex	0	道具	矿石与金属锭		
1307	foundingNew09c.UITex	0	道具	矿石与金属锭		
1308	leatherNew01.UITex	0	道具	皮料		
1309	leatherNew02.UITex	0	道具	皮料		
1310	leatherNew03.UITex	0	道具	皮料		
1311	leatherNew04.UITex	0	道具	皮料		
1312	leatherNew05.UITex	0	道具	皮料		
1313	leatherNew06.UITex	0	道具	皮料		
1314	leatherNew07.UITex	0	道具	皮料		
1315	leatherNew08.UITex	0	道具	皮料		
1316	leatherNew09.UITex	0	道具	皮料		
1317	leatherNew10.UITex	0	道具	皮料		
1318	leatherNew11.UITex	0	道具	皮料		
1319	leatherNew12.UITex	0	道具	皮料		
1320	medicNew01a.UITex	0	道具	药品		
1321	medicNew01b.UITex	0	道具	药品		
1322	medicNew01c.UITex	0	道具	药品		
1323	medicNew01d.UITex	0	道具	药品		
1324	medicNew02a.UITex	0	道具	药品		
1325	medicNew02b.UITex	0	道具	药品		
1326	medicNew02c.UITex	0	道具	药品		
1327	medicNew02d.UITex	0	道具	药品		
1328	medicNew03a.UITex	0	道具	药品		
1329	medicNew03b.UITex	0	道具	药品		
1330	medicNew03c.UITex	0	道具	药品		
1331	medicNew03d.UITex	0	道具	药品		
1332	medicNew04a.UITex	0	道具	药品		
1333	medicNew04b.UITex	0	道具	药品		
1334	medicNew04c.UITex	0	道具	药品		
1335	medicNew04d.UITex	0	道具	药品		
1336	medicNew05a.UITex	0	道具	药品		
1337	medicNew05b.UITex	0	道具	药品		
1338	medicNew05c.UITex	0	道具	药品		
1339	medicNew05d.UITex	0	道具	药品		
1340	medicNew06a.UITex	0	道具	药品		
1341	medicNew06b.UITex	0	道具	药品		
1342	medicNew06c.UITex	0	道具	药品		
1343	medicNew06d.UITex	0	道具	药品		
1344	medicNew07a.UITex	0	道具	药品		
1345	medicNew07b.UITex	0	道具	药品		
1346	medicNew07c.UITex	0	道具	药品		
1347	medicNew07d.UITex	0	道具	药品		
1348	medicNew08a.UITex	0	道具	药品		
1349	medicNew08b.UITex	0	道具	药品		
1350	medicNew08c.UITex	0	道具	药品		
1351	medicNew08d.UITex	0	道具	药品		
1352	medicNew09a.UITex	0	道具	药品		
1353	medicNew09b.UITex	0	道具	药品		
1354	medicNew09c.UITex	0	道具	药品		
1355	medicNew09d.UITex	0	道具	药品		
1356	medicNew10a.UITex	0	道具	药品		
1357	medicNew10b.UITex	0	道具	药品		
1358	medicNew10c.UITex	0	道具	药品		
1359	medicNew10d.UITex	0	道具	药品		
1360	medicNew11a.UITex	0	道具	药品		
1361	medicNew11b.UITex	0	道具	药品		
1362	medicNew11c.UITex	0	道具	药品		
1363	medicNew11d.UITex	0	道具	药品		
1364	medicNew12a.UITex	0	道具	药品		
1365	medicNew12b.UITex	0	道具	药品		
1366	medicNew12c.UITex	0	道具	药品		
1367	medicNew12d.UITex	0	道具	药品		
1368	medicNew13.UITex	0	道具	药品		
1369	medicNew14.UITex	0	道具	药品		
1370	medicNew15.UITex	0	道具	药品		
1371	pic01.UITex	0	道具	书籍信纸		
1372	readingStuff01.UITex	0	道具	书籍信纸		
1373	readingStuff02.UITex	0	道具	书籍信纸		
1374	readingStuff03.UITex	0	道具	书籍信纸		
1375	readingStuff04.UITex	0	道具	书籍信纸		
1376	readingStuff05.UITex	0	道具	书籍信纸		
1377	readingStuff06.UITex	0	道具	书籍信纸		
1378	readingStuff07.UITex	0	道具	书籍信纸		
1379	readingStuff08.UITex	0	道具	书籍信纸		
1380	recipe01.UITex	0	道具	书籍信纸		
1381	recipe02.UITex	0	道具	书籍信纸		
1382	recipe03.UITex	0	道具	书籍信纸		
1383	tailorNew01.UITex	0	道具	布料与线团		
1384	tailorNew02.UITex	0	道具	布料与线团		
1385	tailorNew03.UITex	0	道具	布料与线团		
1386	tailorNew04.UITex	0	道具	布料与线团		
1387	tailorNew05.UITex	0	道具	布料与线团		
1388	tailorNew06.UITex	0	道具	布料与线团		
1389	tailorNew07.UITex	0	道具	布料与线团		
1390	tailorNew08.UITex	0	道具	布料与线团		
1391	tailorNew09.UITex	0	道具	布料与线团		
1392	tailorNew10.UITex	0	道具	布料与线团		
1393	tailorNew11.UITex	0	道具	布料与线团		
1394	tailorNew12.UITex	0	道具	布料与线团		
1395	wallet01.UITex	0	道具	包裹		
1396	wine01.UITex	0	道具	食物与食材		
1397	wine02.UITex	0	道具	食物与食材		
1398	wine03.UITex	0	道具	食物与食材		
1399	wine04.UITex	0	道具	食物与食材		
1400	wine05.UITex	0	道具	食物与食材		
1401	QuestQixiuMenpai.UITex	0	任务特殊			
1402	QuestQixiuMenpai.UITex	1	任务特殊			
1403	QuestQixiuMenpai.UITex	2	任务特殊			
1404	QuestQixiuMenpai.UITex	3	任务特殊			
1405	QuestQixiuMenpai.UITex	4	任务特殊			
1406	QuestQixiuMenpai.UITex	5	任务特殊			
1407	Quest_qipan.UITex	0	任务特殊			
1408	Quest_qipan.UITex	1	任务特殊			
1409	Quest_qipan.UITex	2	任务特殊			
1410	Quest_qipan.UITex	3	任务特殊			
1411	Quest_qipan.UITex	4	任务特殊			
1412	Quest_qipan.UITex	5	任务特殊			
1413	Quest_qipan.UITex	6	任务特殊			
1414	Quest_qipan.UITex	7	任务特殊			
1415	Quest_qipan.UITex	8	任务特殊			
1416	Quest_qipan_blue.UITex	0	任务特殊			
1417	Quest_qipan_blue.UITex	1	任务特殊			
1418	Quest_qipan_blue.UITex	2	任务特殊			
1419	Quest_qipan_blue.UITex	3	任务特殊			
1420	Quest_qipan_blue.UITex	4	任务特殊			
1421	Quest_qipan_blue.UITex	5	任务特殊			
1422	Quest_qipan_blue.UITex	6	任务特殊			
1423	Quest_qipan_blue.UITex	7	任务特殊			
1424	Quest_qipan_blue.UITex	8	任务特殊			
1425	Quest_qipan_red.UITex	0	任务特殊			
1426	Quest_qipan_red.UITex	1	任务特殊			
1427	Quest_qipan_red.UITex	2	任务特殊			
1428	Quest_qipan_red.UITex	3	任务特殊			
1429	Quest_qipan_red.UITex	4	任务特殊			
1430	Quest_qipan_red.UITex	5	任务特殊			
1431	Quest_qipan_red.UITex	6	任务特殊			
1432	Quest_qipan_red.UITex	7	任务特殊			
1433	Quest_qipan_red.UITex	8	任务特殊			
1434	undone.UITex	0	道具	缺资源		
1435	undone.UITex	0	道具	缺资源		
1436	undone.UITex	0	道具	缺资源		
1437	system09.UITex	0	道具	系统		
1438	skill_chunyang26.UITex	0	技能	纯阳		
1439	skill_chunyang27.UITex	0	技能	纯阳		
1440	skill_chunyang28.UITex	0	技能	纯阳		
1441	skill_chunyang29.UITex	0	技能	纯阳		
1442	skill_chunyang30.UITex	0	技能	纯阳		
1443	skill_chunyang31.UITex	0	技能	纯阳		
1444	skill_chunyang32.UITex	0	技能	纯阳		
1445	skill_chunyang33.UITex	0	技能	纯阳		
1446	skill_chunyang34.UITex	0	技能	纯阳		
1447	skill_chunyang35.UITex	0	技能	纯阳		
1448	skill_chunyang36.UITex	0	技能	纯阳		
1449	skill_chunyang37.UITex	0	技能	纯阳		
1450	skill_chunyang38.UITex	0	技能	纯阳		
1451	skill_chunyang39.UITex	0	技能	纯阳		
1452	skill_chunyang40.UITex	0	技能	纯阳		
1453	skill_chunyang41.UITex	0	技能	纯阳		
1454	skill_tiance27.UITex	0	技能	天策		
1455	skill_tiance28.UITex	0	技能	天策		
1456	skill_tiance29.UITex	0	技能	天策		
1457	skill_tiance30.UITex	0	技能	天策		
1458	skill_tiance31.UITex	0	技能	天策		
1459	little_girl_icon.UITex	0	道具	任务特殊		
1460	quest_chengbutang_1.UITex	0	道具	任务特殊		
1461	quest_chengbutang_2.UITex	0	道具	任务特殊		
1462	quest_chengbutang_3.UITex	0	道具	任务特殊		
1463	quest_chengbutang_4.UITex	0	道具	任务特殊		
1464	quest_chengbutang_5.UITex	0	道具	任务特殊		
1465	quest_chengbutang_6.UITex	0	道具	任务特殊		
1466	quest_chengbutang_7.UITex	0	道具	任务特殊		
1467	quest_jinshui_chengbutang.UITex	0	道具	任务特殊		
1468	quest_jinshui_huzuo.UITex	0	道具	任务特殊		
1469	quest_jinshui_linbaixuan.UITex	0	道具	任务特殊		
1470	quest_jinshui_lituhu.UITex	0	道具	任务特殊		
1471	quest_jinshui_luoxuan.UITex	0	道具	任务特殊		
1472	quest_jinshui_wangshi.UITex	0	道具	任务特殊		
1473	quest_jinshui_wuhui.UITex	0	道具	任务特殊		
1474	quest_jinshui_xiaojiaohua.UITex	0	道具	任务特殊		
1475	quest_jinshui_xiuru.UITex	0	道具	任务特殊		
1476	quest_jinshui_zhangtuhu.UITex	0	道具	任务特殊		
1477	standard_female_icon.UITex	0	道具	任务特殊		
1478	strong_male_icon.UITex	0	道具	任务特殊		
1479	quest_jinshui_yanxiaoxia.UITex	0	道具	任务特殊		
1480	skill_tiance32.UITex	0	技能	天策		
1481	skill_tiance33.UITex	0	技能	天策		
1482	skill_jianghu01.UITex	0	技能	江湖		
1483	skill_jianghu02.UITex	0	技能	江湖		
1484	skill_jianghu03.UITex	0	技能	江湖		
1485	skill_jianghu04.UITex	0	技能	江湖		
1486	skill_jianghu05.UITex	0	技能	江湖		
1487	skill_jianghu06.UITex	0	技能	江湖		
1488	skill_jianghu07.UITex	0	技能	江湖		
1489	skill_jianghu08.UITex	0	技能	江湖		
1490	skill_jianghu09.UITex	0	技能	江湖		
1491	skill_jianghu10.UITex	0	技能	江湖		
1492	skill_qixiu31.UITex	0	技能	七秀		
1493	skill_qixiu32.UITex	0	技能	七秀		
1494	skill_qixiu33.UITex	0	技能	七秀		
1495	skill_qixiu34.UITex	0	技能	七秀		
1496	skill_qixiu35.UITex	0	技能	七秀		
1497	skill_qixiu36.UITex	0	技能	七秀		
1498	skill_qixiu37.UITex	0	技能	七秀		
1499	skill_qixiu38.UITex	0	技能	七秀		
1500	skill_qixiu39.UITex	0	技能	七秀		
1501	skill_qixiu40.UITex	0	技能	七秀		
1502	skill_qixiu41.UITex	0	技能	七秀		
1503	skill_qixiu42.UITex	0	技能	七秀		
1504	skill_qixiu43.UITex	0	技能	七秀		
1505	skill_qixiu44.UITex	0	技能	七秀		
1506	skill_qixiu45.UITex	0	技能	七秀		
1507	skill_qixiu46.UITex	0	技能	七秀		
1508	skill_shaolin33.UITex	0	技能	少林		
1509	skill_shaolin34.UITex	0	技能	少林		
1510	skill_shaolin35.UITex	0	技能	少林		
1511	skill_shaolin36.UITex	0	技能	少林		
1512	skill_wanhua27.UITex	0	技能	万花		
1513	skill_wanhua28.UITex	0	技能	万花		
1514	skill_wanhua29.UITex	0	技能	万花		
1515	skill_wanhua30.UITex	0	技能	万花		
1516	skill_wanhua31.UITex	0	技能	万花		
1517	skill_wanhua32.UITex	0	技能	万花		
1518	skill_wanhua33.UITex	0	技能	万花		
1519	skill_wanhua34.UITex	0	技能	万花		
1520	skill_wanhua35.UITex	0	技能	万花		
1521	skill_wanhua36.UITex	0	技能	万花		
1522	skill_wanhua37.UITex	0	技能	万花		
1523	skill_wanhua38.UITex	0	技能	万花		
1524	skill_wanhua39.UITex	0	技能	万花		
1525	skill_wanhua40.UITex	0	技能	万花		
1526	skill_wanhua41.UITex	0	技能	万花		
1527	skill_wanhua42.UITex	0	技能	万花		
1528	extend01.UITex	0	防具	背部挂件	旗	浩气盟
1529	extend02.UITex	0	防具	腰部挂件	令牌	高级朱雀
1530	extend03.UITex	0	防具	腰部挂件	令牌	玄武
1531	extend04.UITex	0	防具	腰部挂件	令牌	高级玄武
1532	extend05.UITex	0	防具	腰部挂件	令牌	白虎
1533	extend06.UITex	0	防具	腰部挂件	令牌	高级白虎
1534	extend07.UITex	0	防具	背部挂件	旗	恶人谷
1535	extend08.UITex	0	防具	腰部挂件	令牌	青龙
1536	extend09.UITex	0	防具	腰部挂件	令牌	高级青龙
1537	extend10.UITex	0	防具	腰部挂件	令牌	高级黄龙
1538	m8changan01.UITex	0	道具	未分类		
1539	m8changan02.UITex	0	道具	未分类		
1540	m8changan03.UITex	0	道具	未分类		
1541	m8changan04.UITex	0	道具	未分类		
1542	m8changan05.UITex	0	道具	布料与线团		
1543	m8changan06.UITex	0	道具	植物		
1544	m8changan07.UITex	0	道具	动物与器官		
1545	m8changan08.UITex	0	道具	动物与器官		
1546	m8qixiu01.UITex	0	道具	植物		
1547	m8qixiu02.UITex	0	道具	动物与器官		
1548	m8qixiu03.UITex	0	道具	动物与器官		
1549	tailorNew13.UITex	0	道具	未分类		
1550	tool07.UITex	0	道具	未分类		
1551	kfchunyang.UITex	0	道具	任务特殊		
1552	kfqixiu.UITex	0	道具	任务特殊		
1553	kfshaolin.UITex	0	道具	任务特殊		
1554	kfwanhua.UITex	0	道具	任务特殊		
1555	system10.UITex	0	道具	系统		
1556	def_chunyang_m_001_1.UITex	0	防具	上衣		
1557	def_chunyang_m_001_2.UITex	0	防具	裤子		
1558	def_chunyang_m_001_3.UITex	0	防具	护臂		
1559	def_chunyang_m_001_4.UITex	0	防具	腰带		
1560	def_chunyang_m_001_5.UITex	0	防具	鞋		
1561	def_chunyang_m_002_1.UITex	0	防具	上衣		
1562	def_chunyang_m_002_2.UITex	0	防具	裤子		
1563	def_chunyang_m_002_3.UITex	0	防具	护臂		
1564	def_chunyang_m_002_4.UITex	0	防具	腰带		
1565	def_chunyang_m_002_5.UITex	0	防具	鞋		
1566	def_chunyang_w_001_1.UITex	0	防具	上衣		
1567	def_chunyang_w_001_2.UITex	0	防具	裤子		
1568	def_chunyang_w_001_3.UITex	0	防具	护臂		
1569	def_chunyang_w_001_4.UITex	0	防具	腰带		
1570	def_chunyang_w_001_5.UITex	0	防具	鞋		
1571	def_chunyang_w_002_1.UITex	0	防具	上衣		
1572	def_chunyang_w_002_2.UITex	0	防具	裤子		
1573	def_chunyang_w_002_3.UITex	0	防具	护臂		
1574	def_chunyang_w_002_4.UITex	0	防具	腰带		
1575	def_chunyang_w_002_5.UITex	0	防具	鞋		
1576	tkt_necklace10.UITex	0	饰品	项链		玉
1577	def_duplicate_m_renz_2.UITex	0	防具	裤子		
1578	def_duplicate_m_renz1_4.UITex	0	防具	腰带		
1579	def_duplicate_m_renz1_5.UITex	0	防具	鞋		
1580	def_duplicate_w_renz1_2.UITex	0	防具	裤子		
1581	def_duplicate_w_renz1_4.UITex	0	防具	腰带		
1582	def_duplicate_w_renz1_5.UITex	0	防具	鞋		
1583	def_qixiu_001_01.UITex	0	防具	上衣		
1584	def_qixiu_001_02.UITex	0	防具	裤子		
1585	def_qixiu_001_03.UITex	0	防具	护臂		
1586	def_qixiu_001_04.UITex	0	防具	腰带		
1587	def_qixiu_001_05.UITex	0	防具	鞋		
1588	def_qixiu_002_01.UITex	0	防具	上衣		
1589	def_qixiu_002_02.UITex	0	防具	裤子		
1590	def_qixiu_002_03.UITex	0	防具	护臂		
1591	def_qixiu_002_04.UITex	0	防具	腰带		
1592	def_qixiu_002_05.UITex	0	防具	鞋		
1593	def_shaolin_001_01.UITex	0	防具	上衣		
1594	def_shaolin_001_02.UITex	0	防具	裤子		
1595	def_shaolin_001_03.UITex	0	防具	护臂		
1596	def_shaolin_001_04.UITex	0	防具	腰带		
1597	def_shaolin_001_05.UITex	0	防具	鞋		
1598	def_shaolin_002_01.UITex	0	防具	上衣		
1599	def_shaolin_002_02.UITex	0	防具	裤子		
1600	def_shaolin_002_03.UITex	0	防具	护臂		
1601	def_shaolin_002_04.UITex	0	防具	腰带		
1602	def_shaolin_002_05.UITex	0	防具	鞋		
1603	def_tiance_m_001_1.UITex	0	防具	上衣		
1604	def_tiance_m_001_2.UITex	0	防具	裤子		
1605	def_tiance_m_001_3.UITex	0	防具	护臂		
1606	def_tiance_m_001_4.UITex	0	防具	腰带		
1607	def_tiance_m_001_5.UITex	0	防具	鞋		
1608	def_tiance_m_002_1.UITex	0	防具	上衣		
1609	def_tiance_m_002_2.UITex	0	防具	裤子		
1610	def_tiance_m_002_3.UITex	0	防具	护臂		
1611	def_tiance_m_002_4.UITex	0	防具	腰带		
1612	def_tiance_m_002_5.UITex	0	防具	鞋		
1613	def_tiance_w_001_1.UITex	0	防具	上衣		
1614	def_tiance_w_001_2.UITex	0	防具	裤子		
1615	def_tiance_w_001_3.UITex	0	防具	护臂		
1616	def_tiance_w_001_4.UITex	0	防具	腰带		
