TabType	ID	Level	AucGenre	AucSubType	Name	BelongSchool	SetID	MagicKind	MagicType	GetType	PVE_PVP	Get_Force	Get_Desc	BelongMapID	PrestigeRequire
7	5640	110	3	2	豫让帽	6		外功	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5641	110	3	2	奉倩帽	2		治疗	御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5642	110	3	2	兰兆钗	4		治疗	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5643	110	3	2	素丝钗	4		内功	御劲,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5644	110	3	2	千善笠	5		内功	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5645	110	3	3	竹贤腰带	2		内功	御劲,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5646	110	3	3	郭璞腰带	3		内功	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5647	110	3	3	战龙裹	1		外功	御劲,外防,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5648	110	3	3	茅仙腰带	3		外功	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5649	110	3	3	豫让裹腰	6		外功	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5650	110	3	3	奉倩腰	2		治疗	御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5651	110	3	3	兰兆腰带	4		治疗	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5652	110	3	3	素丝裹腰	4		内功	御劲,破防	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5653	110	3	3	千善腰	5		内功	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		友好
7	5654	110	3	5	竹贤鞋	2		内功	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		亲密
7	5655	110	3	5	奉倩鞋	2		治疗	会心,御劲	声望	PVP	浩气盟	{浩气盟乙字声望道具店}		亲密
7	5656	110	3	1	风雷甲	1		外功	御劲,外防,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5657	110	3	1	八荒袍	3		外功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5658	110	3	1	净梵披	5		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5659	110	3	1	墨灵衣	2		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5660	110	3	1	桑魂衣	2		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5661	110	3	4	风雷裤	1		外功	御劲,外防,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5662	110	3	4	八荒裤	3		外功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5663	110	3	4	九垓裤	3		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5664	110	3	4	净梵裤	5		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5665	110	3	4	暮星裤	4		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5666	110	3	5	风雷靴	1		外功	御劲,外防,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5667	110	3	5	八荒鞋	3		外功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5668	110	3	5	净梵履	5		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5669	110	3	5	晨月绣鞋	4		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5670	110	3	5	暮星鞋	4		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5671	110	3	1	晨月花衣	4		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5672	110	3	4	晨月裤	4		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5673	110	3	5	九垓鞋	3		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5674	110	3	1	裂云衣	6		外功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5675	110	3	4	裂云裤	6		外功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5676	110	3	5	裂云鞋	6		外功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5677	110	3	1	暮星衣	4		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5678	110	3	1	九垓袍	3		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5679	110	3	4	桑魂裤	2		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5680	110	3	4	墨灵裤	2		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5681	110	3	6	墨灵护手	2		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5682	110	3	6	九垓护手	3		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5683	110	3	6	风雷腕	1		外功	会心,御劲,外防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5684	110	3	6	八荒护手	3		外功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5685	110	3	6	裂云缠手	6		外功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5686	110	3	6	桑魂袖	2		治疗	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5687	110	3	6	暮星护手	4		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5688	110	3	6	晨月护	4		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5689	110	3	6	净梵护手	5		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5690	110	3	2	墨灵帽	2		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5691	110	3	2	九垓冠	3		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5692	110	3	2	风雷冠	1		外功	御劲,外防,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5693	110	3	2	八荒冠	3		外功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5694	110	3	2	裂云帽	6		外功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5695	110	3	2	桑魂帽	2		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5696	110	3	2	暮星钗	4		治疗	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5697	110	3	2	晨月钗	4		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5698	110	3	2	净梵笠	5		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5699	110	3	3	墨灵腰带	2		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5700	110	3	3	九垓腰带	3		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5701	110	3	3	风雷裹	1		外功	御劲,外防,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5702	110	3	3	八荒腰带	3		外功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5703	110	3	3	裂云裹腰	6		外功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5704	110	3	3	桑魂腰	2		治疗	御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5705	110	3	3	暮星腰带	4		治疗	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5706	110	3	3	晨月裹腰	4		内功	御劲,破防	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5707	110	3	3	净梵腰	5		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		友好
7	5708	110	3	5	墨灵鞋	2		内功	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5709	110	3	5	桑魂鞋	2		治疗	会心,御劲	声望	PVP	恶人谷	{恶人谷乙字声望道具店}		亲密
7	5710	145	3	1	铁血丹心·婉扬衣	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5711	145	3	4	铁血丹心·婉扬裤	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5712	145	3	3	铁血丹心·婉扬腰带	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5713	145	3	2	铁血丹心·婉扬冠	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5714	145	3	5	铁血丹心·婉扬靴	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5715	145	3	6	铁血丹心·婉扬护手	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5716	145	3	1	铁血丹心·太虚衣	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5717	145	3	4	铁血丹心·太虚裤	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5718	145	3	3	铁血丹心·太虚腰带	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5719	145	3	2	铁血丹心·太虚冠	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5720	145	3	5	铁血丹心·太虚靴	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5721	145	3	6	铁血丹心·太虚护手	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5722	145	3	1	铁血丹心·凌风衣	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5723	145	3	4	铁血丹心·凌风裤	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5724	145	3	3	铁血丹心·凌风腰带	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5725	145	3	2	铁血丹心·凌风冠	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5726	145	3	5	铁血丹心·凌风靴	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5727	145	3	6	铁血丹心·凌风护手	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5728	145	3	1	铁血丹心·灵虚衣	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5729	145	3	4	铁血丹心·灵虚裤	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5730	145	3	3	铁血丹心·灵虚腰带	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5731	145	3	2	铁血丹心·灵虚冠	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5732	145	3	5	铁血丹心·灵虚靴	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5733	145	3	6	铁血丹心·灵虚护手	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5734	145	3	1	铁血丹心·惊鸿衣	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5735	145	3	4	铁血丹心·惊鸿裤	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5736	145	3	3	铁血丹心·惊鸿腰带	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5737	145	3	2	铁血丹心·惊鸿冠	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5738	145	3	5	铁血丹心·惊鸿靴	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5739	145	3	6	铁血丹心·惊鸿护手	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5740	145	3	1	铁血丹心·镇恶衣	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5741	145	3	4	铁血丹心·镇恶裤	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5742	145	3	3	铁血丹心·镇恶腰带	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5743	145	3	2	铁血丹心·镇恶冠	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5744	145	3	5	铁血丹心·镇恶靴	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5745	145	3	6	铁血丹心·镇恶护手	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5746	145	3	1	铁血丹心·倾城衣	4	174	内功	化劲,御劲,破防	威望	PVP		{浩气盟七秀战阶商店}		
7	5747	145	3	4	铁血丹心·倾城裤	4	174	内功	化劲,御劲,破防	威望	PVP		{浩气盟七秀战阶商店}		
7	5748	145	3	3	铁血丹心·倾城腰带	4	174	内功	化劲,御劲,破防	威望	PVP		{浩气盟七秀战阶商店}		
7	5749	145	3	2	铁血丹心·倾城冠	4	174	内功	化劲,御劲,破防	威望	PVP		{浩气盟七秀战阶商店}		
7	5750	145	3	5	铁血丹心·倾城靴	4	174	内功	化劲,御劲,破防	威望	PVP		{浩气盟七秀战阶商店}		
7	5751	145	3	6	铁血丹心·倾城护手	4	174	内功	化劲,御劲,破防	威望	PVP		{浩气盟七秀战阶商店}		
7	5752	145	3	1	铁血丹心·静若衣	2	179	治疗	化劲,御劲	威望	PVP		{浩气盟万花战阶商店}		
7	5753	145	3	4	铁血丹心·静若裤	2	179	治疗	化劲,御劲	威望	PVP		{浩气盟万花战阶商店}		
7	5754	145	3	3	铁血丹心·静若腰带	2	179	治疗	化劲,御劲	威望	PVP		{浩气盟万花战阶商店}		
7	5755	145	3	2	铁血丹心·静若冠	2	179	治疗	化劲,御劲	威望	PVP		{浩气盟万花战阶商店}		
7	5756	145	3	5	铁血丹心·静若靴	2	179	治疗	化劲,御劲	威望	PVP		{浩气盟万花战阶商店}		
7	5757	145	3	6	铁血丹心·静若护手	2	179	治疗	化劲,御劲	威望	PVP		{浩气盟万花战阶商店}		
7	5758	145	3	1	铁血丹心·夕颜衣	4	175	治疗	化劲,御劲	威望	PVP		{浩气盟七秀战阶商店}		
7	5759	145	3	4	铁血丹心·夕颜裤	4	175	治疗	化劲,御劲	威望	PVP		{浩气盟七秀战阶商店}		
7	5760	145	3	3	铁血丹心·夕颜腰带	4	175	治疗	化劲,御劲	威望	PVP		{浩气盟七秀战阶商店}		
7	5761	145	3	2	铁血丹心·夕颜冠	4	175	治疗	化劲,御劲	威望	PVP		{浩气盟七秀战阶商店}		
7	5762	145	3	5	铁血丹心·夕颜靴	4	175	治疗	化劲,御劲	威望	PVP		{浩气盟七秀战阶商店}		
7	5763	145	3	6	铁血丹心·夕颜护手	4	175	治疗	化劲,御劲	威望	PVP		{浩气盟七秀战阶商店}		
7	5764	145	3	1	瀚海雄风·沧浪衣	1	168	外功	化劲,御劲,破防	威望	PVP		{恶人谷天策战阶商店}		
7	5765	145	3	4	瀚海雄风·沧浪裤	1	168	外功	化劲,御劲,破防	威望	PVP		{恶人谷天策战阶商店}		
7	5766	145	3	3	瀚海雄风·沧浪腰带	1	168	外功	化劲,御劲,破防	威望	PVP		{恶人谷天策战阶商店}		
7	5767	145	3	2	瀚海雄风·沧浪冠	1	168	外功	化劲,御劲,破防	威望	PVP		{恶人谷天策战阶商店}		
7	5768	145	3	5	瀚海雄风·沧浪靴	1	168	外功	化劲,御劲,破防	威望	PVP		{恶人谷天策战阶商店}		
7	5769	145	3	6	瀚海雄风·沧浪护手	1	168	外功	化劲,御劲,破防	威望	PVP		{恶人谷天策战阶商店}		
7	5770	145	3	1	瀚海雄风·冲虚衣	3	163	外功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5771	145	3	4	瀚海雄风·冲虚裤	3	163	外功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5772	145	3	3	瀚海雄风·冲虚腰带	3	163	外功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5773	145	3	2	瀚海雄风·冲虚冠	3	163	外功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5774	145	3	5	瀚海雄风·冲虚靴	3	163	外功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5775	145	3	6	瀚海雄风·冲虚护手	3	163	外功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5776	145	3	1	瀚海雄风·追羽衣	6	171	外功	化劲,御劲,破防	威望	PVP		{恶人谷藏剑战阶商店}		
7	5777	145	3	4	瀚海雄风·追羽裤	6	171	外功	化劲,御劲,破防	威望	PVP		{恶人谷藏剑战阶商店}		
7	5778	145	3	3	瀚海雄风·追羽腰带	6	171	外功	化劲,御劲,破防	威望	PVP		{恶人谷藏剑战阶商店}		
7	5779	145	3	2	瀚海雄风·追羽冠	6	171	外功	化劲,御劲,破防	威望	PVP		{恶人谷藏剑战阶商店}		
7	5780	145	3	5	瀚海雄风·追羽靴	6	171	外功	化劲,御劲,破防	威望	PVP		{恶人谷藏剑战阶商店}		
7	5781	145	3	6	瀚海雄风·追羽护手	6	171	外功	化劲,御劲,破防	威望	PVP		{恶人谷藏剑战阶商店}		
7	5782	145	3	1	瀚海雄风·玉虚衣	3	164	内功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5783	145	3	4	瀚海雄风·玉虚裤	3	164	内功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5784	145	3	3	瀚海雄风·玉虚腰带	3	164	内功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5785	145	3	2	瀚海雄风·玉虚冠	3	164	内功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5786	145	3	5	瀚海雄风·玉虚靴	3	164	内功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5787	145	3	6	瀚海雄风·玉虚护手	3	164	内功	化劲,御劲,破防	威望	PVP		{恶人谷纯阳战阶商店}		
7	5788	145	3	1	瀚海雄风·靖波衣	2	169	内功	化劲,御劲,破防	威望	PVP		{恶人谷万花战阶商店}		
7	5789	145	3	4	瀚海雄风·靖波裤	2	169	内功	化劲,御劲,破防	威望	PVP		{恶人谷万花战阶商店}		
7	5790	145	3	3	瀚海雄风·靖波腰带	2	169	内功	化劲,御劲,破防	威望	PVP		{恶人谷万花战阶商店}		
7	5791	145	3	2	瀚海雄风·靖波冠	2	169	内功	化劲,御劲,破防	威望	PVP		{恶人谷万花战阶商店}		
7	5792	145	3	5	瀚海雄风·靖波靴	2	169	内功	化劲,御劲,破防	威望	PVP		{恶人谷万花战阶商店}		
7	5793	145	3	6	瀚海雄风·靖波护手	2	169	内功	化劲,御劲,破防	威望	PVP		{恶人谷万花战阶商店}		
7	5794	145	3	1	瀚海雄风·妙华衣	5	167	内功	化劲,御劲,破防	威望	PVP		{恶人谷少林战阶商店}		
7	5795	145	3	4	瀚海雄风·妙华裤	5	167	内功	化劲,御劲,破防	威望	PVP		{恶人谷少林战阶商店}		
7	5796	145	3	3	瀚海雄风·妙华腰带	5	167	内功	化劲,御劲,破防	威望	PVP		{恶人谷少林战阶商店}		
7	5797	145	3	2	瀚海雄风·妙华冠	5	167	内功	化劲,御劲,破防	威望	PVP		{恶人谷少林战阶商店}		
7	5798	145	3	5	瀚海雄风·妙华靴	5	167	内功	化劲,御劲,破防	威望	PVP		{恶人谷少林战阶商店}		
7	5799	145	3	6	瀚海雄风·妙华护手	5	167	内功	化劲,御劲,破防	威望	PVP		{恶人谷少林战阶商店}		
7	5800	145	3	1	瀚海雄风·怀袖衣	4	165	内功	化劲,御劲,破防	威望	PVP		{恶人谷七秀战阶商店}		
7	5801	145	3	4	瀚海雄风·怀袖裤	4	165	内功	化劲,御劲,破防	威望	PVP		{恶人谷七秀战阶商店}		
7	5802	145	3	3	瀚海雄风·怀袖腰带	4	165	内功	化劲,御劲,破防	威望	PVP		{恶人谷七秀战阶商店}		
7	5803	145	3	2	瀚海雄风·怀袖冠	4	165	内功	化劲,御劲,破防	威望	PVP		{恶人谷七秀战阶商店}		
7	5804	145	3	5	瀚海雄风·怀袖靴	4	165	内功	化劲,御劲,破防	威望	PVP		{恶人谷七秀战阶商店}		
7	5805	145	3	6	瀚海雄风·怀袖护手	4	165	内功	化劲,御劲,破防	威望	PVP		{恶人谷七秀战阶商店}		
7	5806	145	3	1	瀚海雄风·绛雪衣	2	170	治疗	化劲,御劲	威望	PVP		{恶人谷万花战阶商店}		
7	5807	145	3	4	瀚海雄风·绛雪裤	2	170	治疗	化劲,御劲	威望	PVP		{恶人谷万花战阶商店}		
7	5808	145	3	3	瀚海雄风·绛雪腰带	2	170	治疗	化劲,御劲	威望	PVP		{恶人谷万花战阶商店}		
7	5809	145	3	2	瀚海雄风·绛雪冠	2	170	治疗	化劲,御劲	威望	PVP		{恶人谷万花战阶商店}		
7	5810	145	3	5	瀚海雄风·绛雪靴	2	170	治疗	化劲,御劲	威望	PVP		{恶人谷万花战阶商店}		
7	5811	145	3	6	瀚海雄风·绛雪护手	2	170	治疗	化劲,御劲	威望	PVP		{恶人谷万花战阶商店}		
7	5812	145	3	1	瀚海雄风·栖凤衣	4	166	治疗	化劲,御劲	威望	PVP		{恶人谷七秀战阶商店}		
7	5813	145	3	4	瀚海雄风·栖凤裤	4	166	治疗	化劲,御劲	威望	PVP		{恶人谷七秀战阶商店}		
7	5814	145	3	3	瀚海雄风·栖凤腰带	4	166	治疗	化劲,御劲	威望	PVP		{恶人谷七秀战阶商店}		
7	5815	145	3	2	瀚海雄风·栖凤冠	4	166	治疗	化劲,御劲	威望	PVP		{恶人谷七秀战阶商店}		
7	5816	145	3	5	瀚海雄风·栖凤靴	4	166	治疗	化劲,御劲	威望	PVP		{恶人谷七秀战阶商店}		
7	5817	145	3	6	瀚海雄风·栖凤护手	4	166	治疗	化劲,御劲	威望	PVP		{恶人谷七秀战阶商店}		
7	5818	165	3	1	铁血丹心·婉扬衣	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5819	165	3	2	铁血丹心·婉扬冠	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5820	165	3	3	铁血丹心·婉扬腰带	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5821	165	3	4	铁血丹心·婉扬裤	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5822	165	3	5	铁血丹心·婉扬靴	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5823	165	3	6	铁血丹心·婉扬护手	1	177	外功	化劲,御劲,破防	威望	PVP		{浩气盟天策战阶商店}		
7	5824	165	3	1	铁血丹心·太虚衣	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5825	165	3	4	铁血丹心·太虚裤	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5826	165	3	3	铁血丹心·太虚腰带	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5827	165	3	2	铁血丹心·太虚冠	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5828	165	3	5	铁血丹心·太虚靴	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5829	165	3	6	铁血丹心·太虚护手	3	172	外功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5830	165	3	1	铁血丹心·凌风衣	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5831	165	3	4	铁血丹心·凌风裤	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5832	165	3	3	铁血丹心·凌风腰带	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5833	165	3	2	铁血丹心·凌风冠	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5834	165	3	5	铁血丹心·凌风靴	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5835	165	3	6	铁血丹心·凌风护手	6	180	外功	化劲,御劲,破防	威望	PVP		{浩气盟藏剑战阶商店}		
7	5836	165	3	1	铁血丹心·灵虚衣	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5837	165	3	4	铁血丹心·灵虚裤	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5838	165	3	3	铁血丹心·灵虚腰带	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5839	165	3	2	铁血丹心·灵虚冠	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5840	165	3	5	铁血丹心·灵虚靴	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5841	165	3	6	铁血丹心·灵虚护手	3	173	内功	化劲,御劲,破防	威望	PVP		{浩气盟纯阳战阶商店}		
7	5842	165	3	1	铁血丹心·惊鸿衣	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5843	165	3	4	铁血丹心·惊鸿裤	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5844	165	3	3	铁血丹心·惊鸿腰带	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5845	165	3	2	铁血丹心·惊鸿冠	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5846	165	3	5	铁血丹心·惊鸿靴	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5847	165	3	6	铁血丹心·惊鸿护手	2	178	内功	化劲,御劲,破防	威望	PVP		{浩气盟万花战阶商店}		
7	5848	165	3	1	铁血丹心·镇恶衣	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5849	165	3	4	铁血丹心·镇恶裤	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5850	165	3	3	铁血丹心·镇恶腰带	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5851	165	3	2	铁血丹心·镇恶冠	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
7	5852	165	3	5	铁血丹心·镇恶靴	5	176	内功	化劲,御劲,破防	威望	PVP		{浩气盟少林战阶商店}		
