TempleteId	MapId	Positions
1020	51	11514,16520;11027,15199;15181,12789;15207,17568
1020	102	6922,55377;4183,86394;6413,60872;7629,34032;7850,54835;8638,24624;9330,27760;10378,36909;12372,45091;15167,11677;18053,27259;18350,66840;19920,65435;21049,43239;21137,55487;23461,66444;23525,7896;23637,61955;24910,101351;26015,56419;26342,7642;27510,24792;27523,67712;27887,38239;29521,115602;30081,8258;31117,74590;31238,26910;31556,107409;31703,93735;31812,71664;32471,105582;33200,51397;33909,94726;34435,80729;35422,85934;35422,103204;35654,92303;37213,7861;41580,44384;43426,106077;44002,84300;44922,68069;45682,75133;45785,51976;46667,19931;47796,42824;48424,59552;48599,104300;49301,24570;49301,95878;50165,35504;54395,96560;59410,84908;60824,91329
1020	122	116814,78223;17293,56914;18161,53363;20471,65183;21123,47831;21260,67462;21478,63327;21700,44011;24346,69571;25588,73105;26307,33632;26778,75351;27647,82353;28328,84651;28755,31521;30824,78813;31265,77419;32494,68771;33191,35836;38008,71740;50416,57078;65163,60512;82941,56109;83637,59665;84227,55229;84543,62054;86774,63934;87139,72521;87964,80505;88482,54826;88627,67428;89358,75340;89468,53580;89511,70266;89643,79145;91865,60438;92202,82101;92495,51878;93676,78993;94290,59128;94902,50159;100165,69463;101673,81944;102513,80265;106312,81380;107909,84470;107986,80518;109884,76112;109988,79595;110624,76030;114535,76185;115062,77755;116779,79684;118192,74160;118350,76334;119239,82383;122468,79222
1021	2	33791,48762;21203,49434;21541,51265;21571,47713;21718,49809;22870,45258;23706,44376;25184,48761;27236,48275;29182,49811;29263,40018;29559,66158;29600,55349;29705,48071;30281,38449;30705,62938;31216,49993;31932,48210;32915,54624;33208,57474;33371,40130;33619,68162;33807,66860;34374,62175;35097,46294;35228,60041;35304,49270;36141,35670;36368,46992;36593,55020;38816,64349;39445,44014;39557,42827;39560,45188;39616,18794;39799,36128;39990,63959;40014,58970;40195,40417;40228,46782;40365,48941;40734,23333;41215,69204;41216,61600;41683,23918;42242,53397;42609,58199;42709,38342;43232,26851;43315,71204;43856,31071;44014,35968;44368,35912;44507,63741;44507,69331;44782,54530;44878,76362;45122,63742;45686,64112;46149,68767;46768,71428;47033,66793;47512,59400;47581,68588;47712,71615;48801,64450;48826,21040;48918,69548;49059,69797;49643,62971;50278,29998;50968,78882;51256,63637;52162,29856;52775,68427;53549,30278;53961,66512;54442,76872;54671,73290;56089,30708;56832,24433;56871,26761;58632,23554;58971,74681;59421,30268;59494,26847;60171,19395;60229,32953;62790,18270;63996,27543;64463,41021;66228,59789;66388,24728;66597,15961;67229,39861;68919,18764;68934,14804;69158,54922;69717,41935;69966,42016;70745,62863;71444,63848;72231,18977;72272,65434;73738,23739;73942,33364;74604,17944;74984,58577;78674,46008;79713,21586;79914,17922;82406,46430;83482,17347;84654,19908;84662,42936;85083,47112;86183,16699;86519,45988;86685,42598;87673,41103;89265,41877;89278,23367;90923,35465;91500,23571;91959,28514;92809,34023;92962,31880
1021	5	69344,31536;6922,59492;7377,57200;9271,39627;10580,42539;11325,43617;11994,49990;12406,49132;12784,32960;16154,33262;16566,45061;17719,55161;18554,38120;18684,57404;20364,45577;20981,49857;21431,80729;21561,75169;23667,71511;24015,10300;25597,77585;26967,60932;27190,37884;29023,76547;30089,72603;32261,35382;33433,19840;34304,15930;34608,32646;34728,76574;35220,20922;40133,26332;40808,78872;45835,9426;47050,76609;47650,6319;47969,10759;48911,28348;49252,15214;49292,78943;49644,6817;52365,27494;54256,13655;55026,14667;57842,10044;58140,64597;58218,52612;60924,30588;61096,34668;61912,38729;62207,12207;62586,44000;63283,41401;63682,25629;65537,22095;66280,18831;68587,40823;68795,30943;68834,72991;69827,72569;69904,63706;70057,76853;70646,29602;70964,67446;71777,47961;71793,35695;73212,43126;73677,28025;74100,70280;74196,63963;74270,55299;74432,33796;75346,30920;76890,59080;77327,74897;77480,37205;77706,57965;77858,35165;78118,49804;78178,70124;79268,55884;79456,73590;80719,75200;83105,40215;83224,38974;83729,54137;84049,76549;84493,50155;84600,68578;85987,48804;86546,76772;87948,46637;88479,41206
1021	6	20974,11048;9998,40032;10795,35447;11282,31502;11713,14646;11783,36994;12600,42372;13779,45277;15539,30380;15734,40148;15950,9290;16057,73243;16219,67789;16453,74143;16972,37060;17334,16678;17529,31623;20720,9286;20944,68838;21326,73043;23269,10897;24940,16120;25421,68528;26738,74669;27465,15878;27500,68095;28229,13132;30812,21150;32079,15462;32929,5737;36957,8600;38953,12866;39700,8960;41081,9991;43547,11651;43604,8150;43734,15122;44933,10868;46560,8504;86173,34072;87232,37303;87479,29392;88977,31382;89990,28708;90619,35267;93135,37375
1021	7	6294,34377;4287,34449;4674,37874;4850,33209;5030,46803;6670,31246;6947,34957;8129,39080;8546,37775;9192,34068;13326,52385;13493,50018;14548,43054;14778,53564;17650,36858;18893,44235;19575,39910;21733,55825;23297,54046;23692,52638;23775,34258;24717,37406;25850,54547;26269,56266;26911,51577;27222,49512;27408,53702;27766,35949;29894,33044;30334,48779;30421,47209;30508,49373;32210,40172;33527,75959;33956,35297;34547,44885;41079,67686;46096,57532;47095,54768;52294,56063;55794,60721;56154,44460;56425,58758;56510,59525;58775,47495;60250,62370;61247,75035;61391,38268;61591,43405;61656,10707;62066,66078;62121,19698;62379,74177;62408,51363;62714,10619;62864,80567;62920,71048;63361,74617;63534,81242;63564,26047;63829,14582;63888,52751;63898,54959;64039,23473;64463,18161;64925,39987;65210,36821;65451,83169;65658,48577;65677,67175;65775,83935;66199,46367;66201,86589;66300,41736;66639,7509;67332,84366;67367,17851;67413,18509;67711,64793;68797,25964;69075,87146;69113,83878;69450,13807;69524,24018;69956,27126;69999,33630;70492,19916;70834,52307;70989,27572;71210,82052;71493,33969;71512,20796;71689,46640;72155,90550;72312,9458;72945,83562;73051,15385;73583,71523;74135,28468;74147,4248;74336,65184;75146,12054;75208,25201;75413,83027;76825,16063;77225,28742;77294,82467;77872,40912;78398,56411;78656,49595;78883,47177;78986,83064;79165,12951;79376,5703;79444,58157;79501,72948;79581,78316;80304,82400;80598,8077;80713,20721;80737,24257;80984,17651;81352,55511;81721,30465;82058,14665;82374,29017;82417,20632
1021	8	6652,19670;3359,12955;6563,34477;7821,17659;8192,11157;8528,31870;10659,10585;11498,26279;11709,31521;12397,13326;13258,30213;13694,39276;13911,27497;15343,12030;15886,28558;17361,32947;17431,34785;18617,38154;19924,9972;21106,32049;21939,22012;22023,18094;23064,38006;25393,25543;25457,14442;25719,15744;26284,19194;27519,41311;28349,22373;28393,19363;28605,38737;66375,91055;67418,86233;72853,92662;72869,90956;75027,79952;75910,87682;78220,92778;79757,85051;80696,83267;81952,79955;82311,91893;83358,80165;83612,87686;84227,84648;86511,86103
1021	9	55822,72942;3009,18003;4584,73245;5118,87917;5377,81936;5583,63949;6357,72037;6881,77597;7050,27222;7488,13085;7573,10503;7639,7990;7905,34191;8070,18232;8128,16058;8593,21292;8850,15061;9508,38311;9719,74206;11222,68091;11308,89978;11336,17105;11713,44456;12197,59969;12231,25468;12266,8189;12675,87089;12871,80124;13030,75105;13646,68041;14424,19835;14613,55617;15143,23958;15382,15358;15490,14950;16466,26500;16687,79162;17219,66061;18546,12102;19606,17605;19637,53331;20506,18856;20624,6694;20912,11090;22322,74558;23410,11850;24441,45840;26269,13700;28004,11692;29158,9126;31828,10721;32355,83501;32656,8187;33576,73234;33857,6932;34523,88875;35690,80232;38855,17494;39278,46400;42580,5689;43648,5715;44078,70167;44719,42423;44862,66739;45069,52434;46304,25981;47384,56818;47485,2985;48264,66471;49328,37883;49414,26113;50129,65512;50342,39089;52236,26286;52273,14028;52576,8963;52733,17843;53767,66312;54556,74370;54798,5624;55342,39777;56930,80182;57028,38214;57267,41050;57445,72606;57822,74989;60151,8349;60584,79551;60609,24944;61871,71097;63117,76333
1021	10	62738,94865;15222,39849;18445,36938;19811,13474;20770,7451;20929,37840;21313,22469;22337,21770;23367,41272;23887,20591;24600,91345;26091,52563;27183,38955;27334,60866;27388,20260;27747,7013;27943,19959;29931,17515;30878,55584;31797,5786;32013,22538;33101,59826;33643,45814;34065,38301;34500,85576;34699,52190;34826,33203;35093,3748;36291,36998;37585,3791;37831,36352;38630,87215;39021,38799;39232,34886;39400,42864;39706,80584;39902,88448;40171,24939;40705,40366;40919,61332;41296,20646;41581,10209;42295,91966;42408,89235;43306,31931;43993,12842;44203,7348;44222,4684;44791,37982;44816,10319;44991,25698;45778,80075;46090,70125;46109,85334;46292,43575;46424,41995;47242,9353;47278,60154;49341,15067;49733,11530;49794,88679;50477,39193;50582,94238;52474,77443;53313,67932;54271,49787;54358,98490;55512,83834;58168,64927;58456,68692;58887,84581;60189,72473;62058,92820;63244,93057;66710,94547;67532,50744;68703,52306;68724,56965;72674,52436;74724,60822;74830,57175
1021	11	35397,44319;6686,22120;8397,25570;9372,28673;9396,16786;9647,33977;9814,48759;9962,51236;10433,32402;10665,15729;10704,38220;10872,13779;11559,52938;12118,35408;12599,50131;12700,35998;12994,16001;13752,56828;13875,16449;14423,50798;14554,54016;14980,48785;15319,12718;15433,14055;15668,47241;15716,35114;16279,43456;16407,8630;16435,30920;16515,58332;16725,53331;16771,32762;17186,8432;17225,43371;17532,32818;17770,55244;17911,36676;18531,46730;18754,38926;19882,23354;20297,55398;20574,38774;21266,57010;21344,7874;21389,33212;21907,20629;22123,39162;22193,31964;22408,46791;22568,66736;23285,33980;23413,9058;23537,53759;24021,52205;24333,31386;24732,34520;25126,67964;25961,56688;26155,48989;26189,29832;26574,21384;26741,50776;26782,51771;27164,33829;27234,36640;27334,66221;27639,53790;27717,61538;27909,58808;28284,18000;28492,60155;28727,53435;28738,58214;28758,33337;29775,28955;30242,44001;30358,7312;30561,42191;30706,53897;30772,44986;30812,38614;31216,44173;31272,39460;31655,8113;31699,48275;31819,26140;32199,54330;32200,45352;32590,71235;32713,53306;32873,7358;32966,42667;33274,12066;33481,49327;33661,61692;33790,52251;33853,60070;33989,8994;34079,46262;34267,41170;34566,48663;34728,45559;34765,41752;35463,59270;35620,48498;36241,43023;36324,44769;36467,20092;36892,42011;37045,45522;37439,35960;37838,41112;37913,62870;38187,68934;39011,55851;39180,15471;39390,32346;39623,57419;40116,29461;40591,6934;41669,59150;41915,47268;42175,18633;42186,7553;42344,25184;42830,60713;43293,9905;43939,5934;44028,46394;44113,62863;44412,23057;44779,56618;45426,52137;45885,55538;46053,7131;47146,63821;47628,66107;47855,53239;48548,52763;48779,48238;48781,57873;48942,9260;49202,53955;49550,47323;49567,64768;49770,57069;50184,54088;51089,59231;51269,65484;51300,56887;51713,60259;52368,63999;52587,60483;53001,44274;54092,54578;54403,42660;55636,40177;57133,39865;58850,53061;59825,47843;59891,50216;60206,61680;60836,48580;61005,54761;61044,53637;61372,52813;62860,49745;63002,53609;63616,49998;63893,40109;64028,42466;64103,50525;64575,43090;65102,41531;65538,43334;66503,44168;67556,44191;67845,53331;68054,42946;68522,44325;68564,60074;68804,57916;69000,54756;69313,55811;69920,54091;70088,52140;70384,49491;70453,52842;70931,51826;71412,52239
1021	12	13228,64417;10292,14890;10416,45023;11154,63108;12613,60586;13483,24523;14271,31936;15275,7491;17727,4577;18017,54961;19316,18727;20008,5619;21400,43769;21653,57920;22023,47827;24148,8845;24601,59436;25089,16665;25196,30797;26380,55842;29861,6483;31541,16811;34038,16476;34321,9021;34321,59303;34970,38589;36086,45155;36192,22615;37117,4104;37328,9161;40130,65584;40194,14963;41041,25066;41453,51194;41852,5287;42838,13657;44755,9096;44756,11448;47854,51654;48170,40973;49741,59375;51644,23807;53210,39207;54782,10088;55363,37715;55789,7512;56047,46634;57680,50537;58565,41572;60279,17621;62755,42802;63843,43259;65592,2356;68218,12130;69290,35151;70308,37884;70522,12682;70765,51794;71841,18312;74861,65406;77000,23718;77988,54012;78643,12927;79096,43644;79708,38813;81150,59175;81569,7548;82387,51252;83974,36266;84336,33160;86536,27433;87262,23171
1021	13	84034,58411;2094,79931;6348,37998;10472,35673;12121,15271;20008,13417;20835,71097;20936,58905;22681,65163;27779,61340;29345,74456;30947,55244;34532,52826;35239,73485;35761,84211;40612,12005;41741,43847;44854,8956;45290,18672;45795,13743;49980,43770;51250,26869;52126,13196;58428,11122;60958,32825;63116,44423;66304,8919;70562,31182;71826,58253;72536,55729;74242,87382;78099,59803;79154,60144;79552,8648;79660,75321;82684,57096;82716,77514;82822,88103;83104,23821;84490,13921;84972,53327;85477,28865;85497,56781;85566,74976;85751,42509;86474,24249;86910,18216;87167,42784;87668,63981;91062,32027;91481,85252;93080,29729;94041,63140;96107,37728;96184,76730;96714,77761;98544,54385
1021	14	2790,10825;2401,9125;3865,9852;14355,10392;14805,22755;16311,14905;19183,3070;21662,18897;22820,15774;24016,9485;25371,8985;25374,3551;27302,27542;27845,19832;29268,13935;32104,14118;32377,21596
1021	15	17473,25315;3426,12431;4215,18200;4363,14828;5084,32246;6702,40186;8641,28796;9312,31909;11355,37903;15805,74208;15893,24443;17386,14803;19922,62811;20642,31408;20760,50514;21208,64147;21719,84009;26089,90824;30382,82418;32049,91427;33042,79821;36870,88393;37163,84237;38867,90064;38960,81753;53782,83876;55410,90720;58114,89068;63613,77820;63965,86729;65129,90120;68054,44811;68336,30717;69647,51679;70134,49225;71875,89021;72838,32426;73305,45431;78428,58439;81220,38349;81292,42509;83031,43684;83252,26485;85348,61023;87627,44569;88501,50317
1021	16	23436,78478;6620,40456;6860,44896;6898,39473;7493,58170;7945,45519;8585,43318;9210,40138;9216,37869;9547,42210;11156,43162;11401,60427;11586,54276;12147,50895;13143,52385;13242,52772;13575,56376;13853,76783;14360,55964;14684,77208;14705,72784;14956,76274;15968,72424;16332,78143;16693,58959;17530,78782;17642,80065;19939,55803;20191,80967;20482,75352;20500,67009;20509,77220;21344,79980;21498,67790;21821,81678;21989,77474;22038,69662;22709,74882;23390,82249;23572,73008;23621,66725;24183,78593;24550,74653;30232,54239;30720,56460;36960,65141;37336,72097;38206,43899;38313,62229;38932,58286;39114,73465;39731,69834;40105,40842;40217,61811;41013,59366;42975,72399;43398,74020;43913,68544;44220,69432;45277,62814;45898,67118;47753,80671;48367,64920;48451,82434;48962,72875;50404,24155;50585,66835;51652,26313;51914,76480;52932,83470;53647,27886;54416,66553;55214,31099;56681,82228;57776,83427;57951,81812;58561,72353;59467,68523;59821,82016;60710,26034;61383,68620;61762,81901;61926,23203;62990,83307;64132,24163;64903,33583;65051,34039;65571,17461;66233,8505;66964,35405;67418,8881;67459,16176;67967,84461;69165,13929;70116,60282;70222,68812;70295,28447;70513,84078;71196,57490;71355,81338;71431,73806;71834,61878;72559,75378;72715,20750;72718,27037;72824,9315;73067,37094;73326,68087;73587,82531;73779,70835;75078,66296;75154,83694;75263,27131;76202,22947;76360,11379;77351,59984;77367,25551;77693,11418;78406,25085;78912,68614;79931,27321;80083,11881;80201,33181;83595,25011;84319,14861;84715,27156;85547,15773;85884,24916;86287,13133;87934,20089;89951,32369;90148,19864;90451,25886;90782,9315;91395,10153;92064,31428;94761,28231;94957,35494;95187,5177;96710,30800;96861,4961;97805,10997;97818,9274;98324,18662
1021	17	12211,18162;4026,4037;6251,1815;7882,1969;11138,17094;12045,16088;13429,24164;15099,23586;19483,8026
1021	18	16695,35785;5014,24582;5600,5054;6859,21043;11980,36865;15136,27836;15361,34122;18620,20660;18910,19200
1021	19	3320,21579;8915,22685;10027,14592;11119,17354;11449,7618;17249,18378;18138,6404;21513,6363;22673,16199;27680,9782;27909,14378
1021	20	15776,6819;13699,24279;13876,13896;14618,3514;15266,5058;16119,4621;16497,8542;19188,20135;19240,19124;19307,25853;20476,19985;21670,19830
1021	49	24773,25646;7916,11125;8941,9394;9848,11158;12057,7407;12140,10568;13028,6158;14914,12111;15079,7901;17505,14748;18455,14004;21721,16995;22497,53702;22999,58159;23091,25853;23136,55187;23768,53136;24015,18554;24022,22151;24432,27593;25162,20848;25362,23319;25729,51104;25735,29059;26023,58235;26361,30235;26512,26116;26651,48013;26954,46730;28191,44609;28241,57058;29394,43136;29553,30946;29595,52760;30234,50679;31054,40992;31077,30975;31165,39035;31366,37148;31777,31963;32273,35946;33707,34629;33844,52577;34103,55736;34619,61071;35094,58787;35170,56380;36575,56896;36782,14229;36814,53954;38780,15359;39154,21132;39294,26810;40305,20168;40504,23323;40567,59969;40809,53985;40882,50725;41007,18861;42047,29242;42227,62373;42493,64434;43869,64014;43971,26827;44337,68205;44411,48612;44467,50087;45140,57970;45670,24668;45762,25032;45860,64364;46049,46294;46079,68608;46705,43558;46869,66960;47383,60201;47783,40966;48146,63667;48467,64911;48616,22346;49152,39184;49508,67335;51172,65989;51282,21677;51293,37619;51899,62993;53152,22338;53857,53908;54336,52174;54989,37715;55618,56164;56213,21337;56353,57214;56515,53279;56659,53274;57268,54003;57313,51926;58499,36328;58861,52504;59005,34474;59101,22036;59481,46675;59513,45769;59813,21169;60655,52628;60735,54285;61322,21129;61603,80051;63066,75423;63261,68064;63469,47650;63983,66195;64158,20159;64719,58569;64798,77133;64918,23786;65448,25550;65597,34058;65877,22212;66132,30926;66213,34953;66288,29766;66600,54435;66602,26057;66655,56680;66729,36799;67346,53231;67621,47086;67956,30681;68352,52733;68678,39707;69365,46543;69565,26462;69583,49813;69998,51647;70789,29207;70895,42776;71833,49424;72695,31381;73367,47829;73473,33208;75605,37856;76143,40342;76845,35690;77906,34446;78032,43027;78454,48311;79120,44854;79419,41855;79587,47448;79826,46055;80662,46386;84095,78868;84150,80697;86681,81687;87158,79555;89283,71188;89857,73971
1021	51	14545,20094;11948,20943;16383,18730;18923,19108;19099,19929
1021	102	41999,54038;3760,10819;5043,21057;5692,2758;8609,96444;10622,35250;11433,7236;11496,26636;12375,21669;13414,23491;14213,49973;14790,99595;14812,18354;15414,39481;15819,56978;17478,26356;18140,60635;18143,15087;18216,20100;19717,59700;19726,69245;19807,40693;19946,40557;20023,104209;20558,43690;21206,6993;21471,53495;21550,48730;21900,41472;22061,112892;22216,57398;22319,52651;22627,46803;23266,54383;23873,101557;24024,97655;24765,74725;26505,17857;26522,76029;26825,35115;26848,57678;28335,97162;28371,70068;28392,48307;28396,8805;28781,74170;29357,51251;30367,43075;30529,89671;30818,72077;31090,82700;31333,39813;31486,98783;31989,53492;32170,30792;32505,46232;32744,86145;33181,8655;33464,6895;33873,98291;35018,50716;36110,98382;36178,102635;36955,45466;37837,108585;38105,50030;39200,49501;40205,106603;40595,6552;40899,52408;41383,110063;42087,19988;43047,53198;43851,109459;44169,65308;44626,40707;44939,54466;45150,6648;45184,57034;46522,70158;46681,21099;47034,98012;47143,43827;47296,67266;47458,57021;47757,104009;47799,78903;47965,63019;49644,73067;50312,85561;50711,23868;51057,32337;51127,82240;52747,97267;57199,83211
1021	122	112405,122441;11295,35387;13540,30164;20715,37143;30056,36954;38226,38284;38367,47076;40144,42567;44225,47813;48042,51710;50679,53540;57094,54069;59856,57015;63049,57659;66267,59035;69482,57606;70418,70217;73486,63286;79572,71528;86607,78911;88222,101884;88955,78736;90974,53673;91141,107413;91429,83500;91782,100030;92119,50486;94650,109323;94818,49566;95217,67449;95387,60216;97110,63349;97299,84374;97900,111665;98903,62999;98959,52122;99057,106341;99092,106825;99433,89709;101530,57778;101598,55173;102402,88990;102747,58328;102950,112940;104470,91305;104684,103970;104730,94462;105761,117812;106010,100249;106114,63651;106736,69769;106895,57477;108105,103899;108242,44813;109460,107139;109854,59789;112303,108674;112923,73687;113186,121491;114243,93327;114948,72832;115494,65685;115638,42560;117130,63314;117909,102451;117924,114668;117937,77730;117954,60319;118009,92034;118198,49289;118444,81729;118798,53396;120499,55607;123032,79682
1022	2	26760,9726;12729,15679;14673,15506;17119,12646;17826,12139;18848,13568;22335,13719;24704,11228;24730,13769;25218,8388;25393,9744;26556,8195;27160,6935;27443,6569
1022	5	68575,32227;65031,20626;65036,41050;65277,37474;65467,17479;65545,46298;65934,51046;66172,23198;66429,33180;67070,30914;67247,52214;67480,16663;67682,55238;67884,28897;69377,31041;69653,17316;69979,34471;70073,27371;70518,51940;71332,18385;71388,56702;72784,27863;73283,16049;73349,23881;75876,28101
1022	7	20897,83579;8320,87149;10924,85521;10944,80657;17345,80403;19155,83366;33420,78441;37138,86003;40653,89378;41700,90511;42268,85369;46422,86894;46515,73587;48628,78275;49557,83841;49865,93560;52730,85310;53159,90985;54461,93861;56460,90298;56545,88374
1022	9	5099,14759;4148,15192;4182,65889;4201,10390;4462,20634;4873,25026;5861,60772;5893,12211;6420,14267;6856,24524;7933,56970;7999,61409;8231,27802;8261,40429;8634,19392;9366,17059;9516,23920;9554,8351;10430,13466;10888,10717;11084,22464;11208,55905;11773,22569;12061,43186;13091,69075;13392,16006;13832,78066;14147,14369;14182,67337;14189,17037;14273,70489;14442,64857;14483,60786;15235,21192;16166,46235;16745,22700;17873,18458;18056,48416;18188,9752;18267,16486;18969,37667;18979,25586;19645,9391;19682,72221;19776,78633;19908,20098;20595,40190;20662,43199;20664,70021;20833,31184;20882,23264;21719,27716;22081,77262;22555,25403;22664,15445;23008,22246;23056,20375;23422,38377;23732,53443;23905,69139;24924,28552;25138,32696;26187,23563;26377,45280;26612,42750;27000,8677;27503,71844;27680,51722;27814,47411;28190,29946;28284,7573;28424,66786;28751,13174;28898,14399;29802,33316;30564,10232;30745,17445;31763,52957;32047,73747;32711,4375;33263,13658;33388,75576;34413,69479;34423,19126;34751,9493;35156,44287;35188,24183;35206,18242;35757,5014;36365,2741;36531,78969;37732,58315;38225,14775;38915,21150;39039,24992;39177,41645;39419,45810;39602,4814;39664,8378;39708,3748;40694,15835;40793,54899;40859,63028;41215,67413;41256,5340;41319,28573;41367,70386;41686,58639;41764,50762;42326,10706;42550,47357;42877,3841;43109,7617;43621,40527;43629,68798;43737,71077;44019,39172;45064,38901;45393,76103;45522,80219;46273,42506;46363,3831;46438,48071;46614,54014;46664,63388;46697,34872;47205,13044;48747,68282;49148,39664;49148,60135;49383,10290;49637,55709;49905,72735;50103,5669;50402,73669;50604,58371;51054,20132;51298,38109;51567,76982;51631,65284;52089,62110;52200,4534;52516,22603;53404,71336;53864,59256;54284,39107;55542,32872;55578,16004;55603,69067;56989,72049;57614,62629;57720,74648;57786,7727;58067,70640;58237,37208;58379,78448;59638,37783;60364,64877;60783,71261;60953,39219;62288,73419
1022	10	70687,65470;15150,61308;18045,78431;19559,40544;21497,48715;21628,89237;22351,23774;22814,93124;23009,47831;24044,50554;24688,13731;24892,26909;25889,27841;26638,53159;26880,34624;26982,14237;27113,16472;27553,55510;27620,7303;27738,19163;28159,24921;28308,11132;29285,85321;29617,77899;30275,54140;30315,81787;30334,23318;31803,54113;32143,81037;32268,85551;32444,49610;32702,21457;33373,77344;33672,53610;34322,48004;34371,74017;34548,13621;34794,50019;34800,59141;36230,83267;36340,22317;36597,87235;37279,91324;37816,77464;38150,28080;38308,78732;38585,42862;38639,48116;38812,72786;39101,85304;39275,89177;39869,66731;41050,87327;42042,94074;42392,40014;42586,9067;42646,57239;42683,46066;42713,35220;43037,96661;43193,28595;43359,90005;43368,80138;43492,76280;43670,91276;44587,32058;45002,67408;45102,23324;45126,88798;45175,9391;45229,12791;45434,89855;45460,10573;45602,79288;45838,86355;46165,42416;46666,6129;46669,60691;46886,23614;47024,14173;47265,93127;47333,82599;47557,21856;47746,58661;48246,21587;48253,94307;48337,44125;48511,10402;48639,72571;48983,40767;49360,49484;49736,81918;49760,78878;49999,75819;50352,11163;50508,83264;51001,94958;51855,63864;52025,69029;52082,46199;52717,56610;52978,42567;53119,97670;54434,81011;54993,90095;55137,55641;55296,83417;56228,83913;56364,36409;57093,98449;57233,63297;57441,71419;58728,67274;59086,91480;59094,51393;59251,70967;59337,78429;59708,81090;59745,24730;60137,96317;60481,60268;61304,93436;61454,72089;62901,93384;63261,100222;63552,88426;63782,91813;64144,23065;64248,96960;64304,52249;64369,74316;64942,90612;66094,91407;67078,90252;67252,75271;69040,56684;69079,52762;70778,71288;71099,76247;71288,67644;72749,74535;73024,70019;73107,73197;73466,67443
1022	11	60638,67520;60157,66017;60517,63852;61356,73333;61823,72641;61957,67827;62754,70115;63284,75182;67164,66598;68050,66262;72043,69118;72711,70194;73223,66491;73525,72446;74887,65397;75017,70743;78729,74622;80787,73789;80982,73578;84037,73027;84233,74567;86737,74473;88095,76031;88744,64413;90761,66017
1022	12	11784,35620;9133,47770;9142,62395;9624,19030;10126,33754;10625,22095;10840,19101;11049,32886;11281,14054;11501,43346;11622,30552;11790,59176;12014,58338;12417,12024;12934,33751;12946,27080;13448,60689;13485,59231;13640,14170;14013,8468;14593,30678;15177,5762;15521,9530;16086,33785;17022,59388;18559,4287;18995,55184;19067,60761;19331,65224;19999,18018;21213,54509;21852,58507;23073,64309;24457,49168;24908,9104;25055,32135;26049,62219;26396,30295;26732,56868;28159,26527;29395,37437;29834,49920;30475,64599;30574,4225;31038,26583;31461,55637;32329,22333;32351,27415;32363,35464;32585,61249;33130,16485;33495,38288;33561,9243;34208,57922;34604,12063;34665,3293;34920,16750;35167,12313;35488,23237;35711,28532;35841,27372;36801,15461;36820,16109;37092,35003;38428,54000;38482,40946;38761,51258;39232,13404;39339,56133;39878,62162;40035,24880;40263,51114;41898,13882;41928,58426;42823,55304;43076,23824;43347,52033;43660,12653;44508,46447;44721,7302;44948,9702;45065,66196;45240,38364;45527,30619;46364,56002;49740,43619;50235,54194;51167,57013;52488,44389;56629,37602;56638,42206;56810,10592;57807,5194;59632,23134;59822,51318;60609,38985;61759,35420;61841,49080;62768,28256;62833,3245;62861,17257;63659,23601;64635,39193;65979,13851;66516,45349;69572,14962;69602,4005;69804,8638;70542,58763;70824,22734;70907,55825;71587,20481;71902,61568;74974,50843;75809,47922;75938,27142;77534,19980;77724,62036;78760,52127;82009,61117;82011,33521;83999,28895;85421,4665;86536,39808;86804,17176;88718,30905;89728,14108
