BookID	SegmentID	BookItemIndex	BookNumber	Sort	SubSort	Type	BookName	SegmentName	Desc	PageNum	PageID_0	PageID_1	PageID_2	PageID_3	PageID_4	PageID_5	PageID_6	PageID_7	PageID_8	PageID_9
75	7	3001	8	1	1	2	释门逸闻录·卷三	修佛	释门中的奇闻趣事。	1	771									
75	8	3001	8	1	1	2	释门逸闻录·卷三	礼物	释门中的奇闻趣事。	1	772									
76	1	3529	8	1	1	1	佛藏拾珠·卷七	一切都在品	少林弟子所选编的佛经故事。	2	773	774								
76	2	3001	8	1	1	1	佛藏拾珠·卷七	磨砖作镜品	少林弟子所选编的佛经故事。	2	775	776								
76	3	3001	8	1	1	1	佛藏拾珠·卷七	正字反字品	少林弟子所选编的佛经故事。	4	777	778	765	761						
76	4	3001	8	1	1	1	佛藏拾珠·卷七	杯水与湖品	少林弟子所选编的佛经故事。	2	779	780								
76	5	3001	8	1	1	1	佛藏拾珠·卷七	富人与鳖品其一	少林弟子所选编的佛经故事。	2	781	782								
76	6	2859	8	1	1	1	佛藏拾珠·卷七	富人与鳖品其二	少林弟子所选编的佛经故事。	3	783	784	785							
76	7	2859	8	1	1	1	佛藏拾珠·卷七	富人与鳖品其三	少林弟子所选编的佛经故事。	4	786	787	788	1692						
76	8	3001	8	1	1	1	佛藏拾珠·卷七	富人与鳖品其四	少林弟子所选编的佛经故事。	3	789	790	791							
77	1	3001	5	1	1	2	蜘蛛寓经	蜘蛛寓经其一	蜘蛛为寓，阐释佛理。	2	792	793								
77	2	3001	5	1	1	2	蜘蛛寓经	蜘蛛寓经其二	蜘蛛为寓，阐释佛理。	2	794	795								
77	3	3001	5	1	1	2	蜘蛛寓经	蜘蛛寓经其三	蜘蛛为寓，阐释佛理。	2	796	797								
77	4	3001	5	1	1	2	蜘蛛寓经	蜘蛛寓经其四	蜘蛛为寓，阐释佛理。	2	798	799								
77	5	2859	5	1	1	2	蜘蛛寓经	蜘蛛寓经其五	蜘蛛为寓，阐释佛理。	2	800	801								
78	1	3528	8	1	1	2	楞伽经	楞伽经第一章	达摩祖师曾言，仁者依行此经，自得度世。	2	802	803								
78	2	3001	8	1	1	2	楞伽经	楞伽经第二章	达摩祖师曾言，仁者依行此经，自得度世。	2	804	805								
78	3	2859	8	1	1	2	楞伽经	楞伽经第三章	达摩祖师曾言，仁者依行此经，自得度世。	2	806	807								
78	4	2859	8	1	1	2	楞伽经	楞伽经第四章	达摩祖师曾言，仁者依行此经，自得度世。	2	808	809								
78	5	3001	8	1	1	2	楞伽经	楞伽经第五章	达摩祖师曾言，仁者依行此经，自得度世。	2	810	811								
78	6	2862	8	1	1	2	楞伽经	楞伽经第六章	达摩祖师曾言，仁者依行此经，自得度世。	2	812	813								
78	7	3001	8	1	1	2	楞伽经	楞伽经第七章	达摩祖师曾言，仁者依行此经，自得度世。	2	814	815								
78	8	3001	8	1	1	2	楞伽经	楞伽经第八章	达摩祖师曾言，仁者依行此经，自得度世。	2	816	817								
79	1	2859	8	1	4	2	易筋经	易筋经第一章	少林寺武学秘典。	1	818									
79	2	2859	8	1	4	2	易筋经	易筋经第二章	少林寺武学秘典。	1	819									
79	3	2862	8	1	4	2	易筋经	易筋经第三章	少林寺武学秘典。	1	820									
79	4	3528	8	1	4	2	易筋经	易筋经第四章	少林寺武学秘典。	1	821									
79	5	2858	8	1	4	2	易筋经	易筋经第五章	少林寺武学秘典。	1	822									
79	6	3001	8	1	4	2	易筋经	易筋经第六章	少林寺武学秘典。	1	823									
79	7	2858	8	1	4	2	易筋经	易筋经第七章	少林寺武学秘典。	1	824									
79	8	3001	8	1	4	2	易筋经	易筋经第八章	少林寺武学秘典。	1	825									
80	1	3001	8	1	1	2	云水禅诗·卷二	别山僧	悟禅论理，心如云水。	1	826									
80	2	3001	8	1	1	2	云水禅诗·卷二	晨诣超师院读禅经	悟禅论理，心如云水。	1	827									
80	3	2858	8	1	1	2	云水禅诗·卷二	出游	悟禅论理，心如云水。	1	828									
80	4	3001	8	1	1	2	云水禅诗·卷二	春晓	悟禅论理，心如云水。	1	829									
80	5	3528	8	1	1	2	云水禅诗·卷二	梵体诗	悟禅论理，心如云水。	1	1549									
80	6	2859	8	1	1	2	云水禅诗·卷二	归嵩山作	悟禅论理，心如云水。	1	830									
80	7	2862	8	1	1	2	云水禅诗·卷二	寒山顶上月轮孤	悟禅论理，心如云水。	1	831									
80	8	3001	8	1	1	2	云水禅诗·卷二	哭僧	悟禅论理，心如云水。	1	832									
81	1	3001	8	1	1	1	释门逸闻录·卷四	一宿觉	释门中的奇闻趣事。	2	863	864								
81	2	3001	8	1	1	1	释门逸闻录·卷四	震旦传法	释门中的奇闻趣事。	2	865	866								
81	3	3001	8	1	1	1	释门逸闻录·卷四	檐头水滴	释门中的奇闻趣事。	2	867	868								
81	4	3001	8	1	1	1	释门逸闻录·卷四	百鸟献花	释门中的奇闻趣事。	2	869	1722								
81	5	2858	8	1	1	1	释门逸闻录·卷四	不敢说苦	释门中的奇闻趣事。	2	871	872								
81	6	3001	8	1	1	1	释门逸闻录·卷四	不昧因果	释门中的奇闻趣事。	2	873	874								
81	7	3001	8	1	1	1	释门逸闻录·卷四	寸丝不挂	释门中的奇闻趣事。	2	875	876								
81	8	3001	8	1	1	1	释门逸闻录·卷四	丹霞烧佛	释门中的奇闻趣事。	2	877	878								
82	1	3528	8	1	1	2	云水禅诗·卷三	题大禹寺义公禅房	悟禅论理，心如云水。	1	833									
82	2	3001	8	1	1	2	云水禅诗·卷三	终南别业	悟禅论理，心如云水。	1	834									
82	3	3001	8	1	1	2	云水禅诗·卷三	辋川集·辛夷坞	悟禅论理，心如云水。	1	835									
82	4	3001	8	1	1	2	云水禅诗·卷三	题破山寺后禅院	悟禅论理，心如云水。	1	836									
82	5	2858	8	1	1	2	云水禅诗·卷三	鹿柴	悟禅论理，心如云水。	1	837									
82	6	3001	8	1	1	2	云水禅诗·卷三	东家一老婆	悟禅论理，心如云水。	1	838									
82	7	2859	8	1	1	2	云水禅诗·卷三	庐山东林寺杂诗	悟禅论理，心如云水。	1	839									
82	8	3528	8	1	1	2	云水禅诗·卷三	题义公禅房	悟禅论理，心如云水。	1	840									
83	1	3001	8	1	1	2	佛藏拾珠·卷八	佛法大意品	少林弟子所选编的佛经故事。	2	879	880								
83	2	3528	8	1	1	2	佛藏拾珠·卷八	佛性无差品	少林弟子所选编的佛经故事。	2	881	882								
83	3	3001	8	1	1	2	佛藏拾珠·卷八	狗子佛性品	少林弟子所选编的佛经故事。	2	883	884								
83	4	2859	8	1	1	2	佛藏拾珠·卷八	火烧茅庵品	少林弟子所选编的佛经故事。	2	885	886								
83	5	3001	8	1	1	2	佛藏拾珠·卷八	懒惰禅师品	少林弟子所选编的佛经故事。	1	887									
83	6	2859	8	1	1	2	佛藏拾珠·卷八	了无功德品	少林弟子所选编的佛经故事。	1	888									
83	7	3001	8	1	1	2	佛藏拾珠·卷八	路途不力品	少林弟子所选编的佛经故事。	1	889									
83	8	3001	8	1	1	2	佛藏拾珠·卷八	绳断蛋破品	少林弟子所选编的佛经故事。	2	890	891								
84	1	3001	5	1	5	3	剑侠山河图鉴上卷	剑侠山河图鉴其一	剑侠山河风光画卷	1	1300									
84	2	2859	5	1	5	3	剑侠山河图鉴上卷	剑侠山河图鉴其二	剑侠山河风光画卷	1	1301									
84	3	2858	5	1	5	3	剑侠山河图鉴上卷	剑侠山河图鉴其三	剑侠山河风光画卷	1	1302									
84	4	2858	5	1	5	3	剑侠山河图鉴上卷	剑侠山河图鉴其四	剑侠山河风光画卷	1	1303									
84	5	3001	5	1	5	3	剑侠山河图鉴上卷	剑侠山河图鉴其五	剑侠山河风光画卷	1	1304									
85	1	2858	5	1	5	3	剑侠山河图鉴下卷	剑侠山河图鉴其六	剑侠山河风光画卷	1	1305									
85	2	3001	5	1	5	3	剑侠山河图鉴下卷	剑侠山河图鉴其七	剑侠山河风光画卷	1	1306									
85	3	2859	5	1	5	3	剑侠山河图鉴下卷	剑侠山河图鉴其八	剑侠山河风光画卷	1	1307									
85	4	3001	5	1	5	3	剑侠山河图鉴下卷	剑侠山河图鉴其九	剑侠山河风光画卷	1	1308									
85	5	2858	5	1	5	3	剑侠山河图鉴下卷	剑侠山河图鉴其十	剑侠山河风光画卷	1	1309									
86	1	3528	8	1	1	1	释门逸闻录·卷五	哭婆婆	释门中的奇闻趣事。	2	892	893								
86	2	2861	8	1	1	1	释门逸闻录·卷五	十四难上篇	释门中的奇闻趣事。	2	894	895								
86	3	2860	8	1	1	1	释门逸闻录·卷五	十四难下篇	释门中的奇闻趣事。	2	896	897								
86	4	2859	8	1	1		释门逸闻录·卷五	风动心	释门中的奇闻趣事。	2	898	1723								
86	5	2859	8	1	1	1	释门逸闻录·卷五	黑白鼠上篇	释门中的奇闻趣事。	2	899	900								
86	6	3001	8	1	1	1	释门逸闻录·卷五	黑白鼠下篇	释门中的奇闻趣事。	2	901	902								
86	7	2862	8	1	1	1	释门逸闻录·卷五	水泡不实 	释门中的奇闻趣事。	3	903	904	905							
86	8	2862	8	1	1	1	释门逸闻录·卷五	盲人摸象	释门中的奇闻趣事。	4	906	907	908	909						
87	1	3529	1	1	1	1	佛说八大人觉经	佛说八大人觉经	佛说八大人觉经	3	910	911	912							
88	1	3528	8	1	1	2	少林高僧录	少林高僧录其一	记录少林高僧之生平。	2	1378	1379								
88	2	2862	8	1	1	2	少林高僧录	少林高僧录其二	记录少林高僧之生平。	2	1380	1381								
88	3	2862	8	1	1	2	少林高僧录	少林高僧录其三	记录少林高僧之生平。	2	1382	1383								
88	4	3001	8	1	1	2	少林高僧录	少林高僧录其四	记录少林高僧之生平。	1	1384									
88	5	2859	8	1	1	2	少林高僧录	少林高僧录其五	记录少林高僧之生平。	1	1385									
88	6	3001	8	1	1	2	少林高僧录	少林高僧录其六	记录少林高僧之生平。	1	1386									
88	7	3001	8	1	1	2	少林高僧录	少林高僧录其七	记录少林高僧之生平。	1	1387									
88	8	2859	8	1	1	2	少林高僧录	少林高僧录其八	记录少林高僧之生平。	1	1388									
89	1	2859	2	1	4	1	禅武之争	禅武之争上	关于少林禅武之争的记载。	2	1392	1393								
89	2	2859	2	1	4	1	禅武之争	禅武之争下	关于少林禅武之争的记载。	3	1394	1395	1396							
90	1	2859	8	1	3	1	少林风物论	少林风物论其一	记录少林寺风土人情。	2	1397	1398								
90	2	2859	8	1	3	1	少林风物论	少林风物论其二	记录少林寺风土人情。	2	1399	1400								
90	3	3529	8	1	3	1	少林风物论	少林风物论其三	记录少林寺风土人情。	2	1401	1402								
90	4	2859	8	1	3	1	少林风物论	少林风物论其四	记录少林寺风土人情。	3	1403	1404	1405							
90	5	2859	8	1	3	2	少林风物论	秘方：地三鲜	记录少林寺风土人情。	1	1406									
90	6	2862	8	1	3	2	少林风物论	秘方：豆腐鱼	记录少林寺风土人情。	1	1407									
90	7	2862	8	1	3	2	少林风物论	秘方：少林小还丹	记录少林寺风土人情。	1	1408									
90	8	3001	8	1	3	2	少林风物论	秘方：少林大还丹	记录少林寺风土人情。	1	1409									
91	1	3001	8	3	1	1	论语·卷三	论语卷三其一	儒家圣典，记载孔夫子及众弟子言行之书。	2	913	914								
91	2	3528	8	3	1	1	论语·卷三	论语卷三其二	儒家圣典，记载孔夫子及众弟子言行之书。	2	915	916								
91	3	3528	8	3	1	1	论语·卷三	论语卷三其三	儒家圣典，记载孔夫子及众弟子言行之书。	2	917	918								
91	4	3528	8	3	1	1	论语·卷三	论语卷三其四	儒家圣典，记载孔夫子及众弟子言行之书。	2	919	920								
91	5	2858	8	3	1	1	论语·卷三	论语卷三其五	儒家圣典，记载孔夫子及众弟子言行之书。	2	921	922								
91	6	3001	8	3	1	1	论语·卷三	论语卷三其六	儒家圣典，记载孔夫子及众弟子言行之书。	2	923	924								
91	7	3001	8	3	1	1	论语·卷三	论语卷三其七	儒家圣典，记载孔夫子及众弟子言行之书。	2	925	926								
91	8	3001	8	3	1	1	论语·卷三	论语卷三其八	儒家圣典，记载孔夫子及众弟子言行之书。	2	927	928								
92	1	3001	8	3	1	1	论语·卷四	论语卷四其一	儒家圣典，记载孔夫子及众弟子言行之书。	2	929	930								
92	2	3001	8	3	1	1	论语·卷四	论语卷四其二	儒家圣典，记载孔夫子及众弟子言行之书。	2	931	932								
92	3	2858	8	3	1	1	论语·卷四	论语卷四其三	儒家圣典，记载孔夫子及众弟子言行之书。	2	933	934								
92	4	3528	8	3	1	1	论语·卷四	论语卷四其四	儒家圣典，记载孔夫子及众弟子言行之书。	2	935	936								
92	5	3528	8	3	1	1	论语·卷四	论语卷四其五	儒家圣典，记载孔夫子及众弟子言行之书。	2	937	938								
92	6	3001	8	3	1	1	论语·卷四	论语卷四其六	儒家圣典，记载孔夫子及众弟子言行之书。	2	939	940								
92	7	2858	8	3	1	1	论语·卷四	论语卷四其七	儒家圣典，记载孔夫子及众弟子言行之书。	2	941	1725								
92	8	3001	8	3	1	1	论语·卷四	论语卷四其八	儒家圣典，记载孔夫子及众弟子言行之书。	2	942	1724								
93	1	3528	8	2	1	2	道藏采英·卷一	庄子梦蝶	道教典故。	1	1036									
93	2	2858	8	2	1	2	道藏采英·卷一	螳臂当车	道教典故。	2	1037	1038								
93	3	3001	8	2	1	2	道藏采英·卷一	楚狂接舆	道教典故。	2	1039	1040								
93	4	3001	8	2	1	2	道藏采英·卷一	叔山无趾	道教典故。	1	1041									
93	5	3001	8	2	1	2	道藏采英·卷一	越俎代庖 	道教典故。	2	1042	1043								
93	6	2858	8	2	1	2	道藏采英·卷一	颜回坐忘	道教典故。	1	1044									
93	7	3528	8	2	1	2	道藏采英·卷一	神巫季咸	道教典故。	1	1140									
93	8	3001	8	2	1	2	道藏采英·卷一	浑沌开窍 	道教典故。	1	1141									
94	1	3001	8	3	1	1	论语·卷五	论语卷五其一	儒家圣典，记载孔夫子及众弟子言行之书。	2	943	944								
94	2	3001	8	3	1	1	论语·卷五	论语卷五其二	儒家圣典，记载孔夫子及众弟子言行之书。	2	945	946								
94	3	3001	8	3	1	1	论语·卷五	论语卷五其三	儒家圣典，记载孔夫子及众弟子言行之书。	2	947	948								
94	4	3001	8	3	1	1	论语·卷五	论语卷五其四	儒家圣典，记载孔夫子及众弟子言行之书。	2	949	950								
94	5	3528	8	3	1	1	论语·卷五	论语卷五其五	儒家圣典，记载孔夫子及众弟子言行之书。	2	951	952								
94	6	3001	8	3	1	1	论语·卷五	论语卷五其六	儒家圣典，记载孔夫子及众弟子言行之书。	2	953	954								
94	7	2858	8	3	1	1	论语·卷五	论语卷五其七	儒家圣典，记载孔夫子及众弟子言行之书。	2	955	956								
94	8	3001	8	3	1	1	论语·卷五	论语卷五其八	儒家圣典，记载孔夫子及众弟子言行之书。	2	957	958								
95	1	3001	7	2	1	2	四官二十八宿·东官	青龙·角宿第一	记载青龙七宿。	1	1142									
95	2	2858	7	2	1	2	四官二十八宿·东官	青龙·亢宿第二	记载青龙七宿。	1	1143									
95	3	2859	7	2	1	2	四官二十八宿·东官	青龙·氐宿第三	记载青龙七宿。	1	1144									
95	4	3001	7	2	1	2	四官二十八宿·东官	青龙·房宿第四	记载青龙七宿。	1	1145									
95	5	3001	7	2	1	2	四官二十八宿·东官	青龙·心宿第五	记载青龙七宿。	1	1146									
95	6	3001	7	2	1	2	四官二十八宿·东官	青龙·尾宿第六	记载青龙七宿。	1	1147									
95	7	2859	7	2	1	2	四官二十八宿·东官	青龙·箕宿第七	记载青龙七宿。	1	1148									
96	1	3001	8	3	1	1	论语·卷六	论语卷六其一	儒家圣典，记载孔夫子及众弟子言行之书。	2	959	960								
96	2	3001	8	3	1	1	论语·卷六	论语卷六其二	儒家圣典，记载孔夫子及众弟子言行之书。	2	961	962								
96	3	2858	8	3	1	1	论语·卷六	论语卷六其三	儒家圣典，记载孔夫子及众弟子言行之书。	2	963	964								
96	4	3001	8	3	1	1	论语·卷六	论语卷六其四	儒家圣典，记载孔夫子及众弟子言行之书。	2	965	966								
96	5	3001	8	3	1	1	论语·卷六	论语卷六其五	儒家圣典，记载孔夫子及众弟子言行之书。	2	967	968								
96	6	3001	8	3	1	1	论语·卷六	论语卷六其六	儒家圣典，记载孔夫子及众弟子言行之书。	2	969	970								
96	7	3001	8	3	1	1	论语·卷六	论语卷六其七	儒家圣典，记载孔夫子及众弟子言行之书。	2	971	972								
96	8	3001	8	3	1	1	论语·卷六	论语卷六其八	儒家圣典，记载孔夫子及众弟子言行之书。	2	973	974								
97	1	2858	8	2	1	1	道德经·卷三	道德经卷三其一	道家圣典，太上老君老子所传。	2	1045	1046								
97	2	3001	8	2	1	1	道德经·卷三	道德经卷三其二	道家圣典，太上老君老子所传。	2	1047	1048								
97	3	3001	8	2	1	1	道德经·卷三	道德经卷三其三	道家圣典，太上老君老子所传。	2	1049	1050								
97	4	3528	8	2	1	1	道德经·卷三	道德经卷三其四	道家圣典，太上老君老子所传。	2	1051	1052								
97	5	3001	8	2	1	1	道德经·卷三	道德经卷三其五	道家圣典，太上老君老子所传。	2	1053	1054								
97	6	2859	8	2	1	1	道德经·卷三	道德经卷三其六	道家圣典，太上老君老子所传。	2	1055	1056								
97	7	3001	8	2	1	1	道德经·卷三	道德经卷三其七	道家圣典，太上老君老子所传。	2	1057	1058								
97	8	2859	8	2	1	1	道德经·卷三	道德经卷三其八	道家圣典，太上老君老子所传。	2	1059	1060								
98	1	2859	7	2	1	2	四官二十八宿·北官	玄武·斗宿第一	记载玄武七宿。	1	1149									
98	2	3001	7	2	1	2	四官二十八宿·北官	玄武·牛宿第二	记载玄武七宿。	1	1150									
98	3	3528	7	2	1	2	四官二十八宿·北官	玄武·女宿第三	记载玄武七宿。	1	1151									
98	4	3528	7	2	1	2	四官二十八宿·北官	玄武·虚宿第四	记载玄武七宿。	1	1152									
98	5	3001	7	2	1	2	四官二十八宿·北官	玄武·危宿第五	记载玄武七宿。	1	1153									
98	6	3001	7	2	1	2	四官二十八宿·北官	玄武·室宿第六	记载玄武七宿。	1	1154									
98	7	2859	7	2	1	2	四官二十八宿·北官	玄武·壁宿第七	记载玄武七宿。	1	1155									
99	1	3001	8	3	1	1	论语·卷七	论语卷七其一	儒家圣典，记载孔夫子及众弟子言行之书。	2	975	976								
99	2	3001	8	3	1	1	论语·卷七	论语卷七其二	儒家圣典，记载孔夫子及众弟子言行之书。	2	977	978								
99	3	2858	8	3	1	1	论语·卷七	论语卷七其三	儒家圣典，记载孔夫子及众弟子言行之书。	2	979	980								
99	4	2858	8	3	1	1	论语·卷七	论语卷七其四	儒家圣典，记载孔夫子及众弟子言行之书。	2	981	982								
99	5	3001	8	3	1	1	论语·卷七	论语卷七其五	儒家圣典，记载孔夫子及众弟子言行之书。	2	983	984								
99	6	3001	8	3	1	1	论语·卷七	论语卷七其六	儒家圣典，记载孔夫子及众弟子言行之书。	2	985	986								
99	7	3001	8	3	1	1	论语·卷七	论语卷七其七	儒家圣典，记载孔夫子及众弟子言行之书。	3	987	988	989							
99	8	3001	8	3	1	1	论语·卷七	论语卷七其八	儒家圣典，记载孔夫子及众弟子言行之书。	3	990	991	992							
100	1	3001	8	2	1	1	南华经·让王篇	让王其一	南华真君庄子所著。	5	1186	1187	1188	1651	1652					
100	2	3001	8	2	1	1	南华经·让王篇	让王其二	南华真君庄子所著。	5	1189	1190	1191	1641	1642					
100	3	3001	8	2	1	1	南华经·让王篇	让王其三	南华真君庄子所著。	6	1192	1193	1194	1621	1646	1647				
100	4	3001	8	2	1	1	南华经·让王篇	让王其四	南华真君庄子所著。	5	1195	1196	1197	1622	1648					
100	5	3001	8	2	1	1	南华经·让王篇	让王其五	南华真君庄子所著。	6	1198	1199	1200	1623	1649	1650				
100	6	2858	8	2	1	1	南华经·让王篇	让王其六	南华真君庄子所著。	4	1201	1202	1203	1643						
100	7	2859	8	2	1	1	南华经·让王篇	让王其七	南华真君庄子所著。	6	1204	1205	1206	1207	1644	1645				
100	8	2859	8	2	1	1	南华经·让王篇	让王其八	南华真君庄子所著。	7	1208	1209	1210	1211	1638	1639	1640			
101	1	2858	8	3	1	1	论语·卷八	论语卷八其一	儒家圣典，记载孔夫子及众弟子言行之书。	3	993	994	1635							
101	2	3001	8	3	1	1	论语·卷八	论语卷八其二	儒家圣典，记载孔夫子及众弟子言行之书。	3	995	996	1637							
101	3	3001	8	3	1	1	论语·卷八	论语卷八其三	儒家圣典，记载孔夫子及众弟子言行之书。	2	997	998								
101	4	3001	8	3	1	1	论语·卷八	论语卷八其四	儒家圣典，记载孔夫子及众弟子言行之书。	2	999	1000								
101	5	2858	8	3	1	1	论语·卷八	论语卷八其五	儒家圣典，记载孔夫子及众弟子言行之书。	3	1001	1002	1636							
101	6	3001	8	3	1	1	论语·卷八	论语卷八其六	儒家圣典，记载孔夫子及众弟子言行之书。	2	1003	1004								
101	7	3001	8	3	1	1	论语·卷八	论语卷八其七	儒家圣典，记载孔夫子及众弟子言行之书。	2	1005	1006								
101	8	3001	8	3	1	1	论语·卷八	论语卷八其八	儒家圣典，记载孔夫子及众弟子言行之书。	2	1007	1008								
102	1	3529	8	2	1	1	道藏采英·卷二 	臧谷亡羊 	道教典故。	2	1170	1715								
102	2	3528	8	2	1	1	道藏采英·卷二 	庄子借粮	道教典故。	2	1171	1172								
102	3	3001	8	2	1	1	道藏采英·卷二 	蜗角之争上篇	道教典故。	3	1173	1174	1632							
102	4	3001	8	2	1	1	道藏采英·卷二 	蜗角之争下篇	道教典故。	4	1175	1176	1619	1631						
102	5	2859	8	2	1	1	道藏采英·卷二 	呆若木鸡	道教典故。	2	1177	1178								
102	6	3001	8	2	1	1	道藏采英·卷二 	庖丁解牛	道教典故。	4	1179	1180	1181	1620						
102	7	2859	8	2	1	1	道藏采英·卷二 	螳螂捕蝉上篇	道教典故。	3	1182	1183	1634							
102	8	3001	8	2	1	1	道藏采英·卷二 	螳螂捕蝉下篇	道教典故。	3	1184	1185	1633							
103	1	3001	8	3	1	1	论语·卷九	论语卷九其一	儒家圣典，记载孔夫子及众弟子言行之书。	3	1009	1010	1626							
103	2	3001	8	3	1	1	论语·卷九	论语卷九其二	儒家圣典，记载孔夫子及众弟子言行之书。	3	1011	1012	1628							
103	3	3001	8	3	1	1	论语·卷九	论语卷九其三	儒家圣典，记载孔夫子及众弟子言行之书。	3	1013	1014	1625							
103	4	2859	8	3	1	1	论语·卷九	论语卷九其四	儒家圣典，记载孔夫子及众弟子言行之书。	3	1015	1016	1627							
103	5	2862	8	3	1	1	论语·卷九	论语卷九其五	儒家圣典，记载孔夫子及众弟子言行之书。	2	1017	1018								
103	6	3528	8	3	1	1	论语·卷九	论语卷九其六	儒家圣典，记载孔夫子及众弟子言行之书。	2	1019	1020								
103	7	2862	8	3	1	1	论语·卷九	论语卷九其七	儒家圣典，记载孔夫子及众弟子言行之书。	3	1021	1022	1624							
103	8	3001	8	3	1	1	论语·卷九	论语卷九其八	儒家圣典，记载孔夫子及众弟子言行之书。	2	1023	1714								
104	1	3001	7	2	1	2	四官二十八宿·西官	白虎·奎宿第一	记载白虎七宿。	1	1156									
104	2	3001	7	2	1	2	四官二十八宿·西官	白虎·娄宿第二	记载白虎七宿。	1	1157									
104	3	2858	7	2	1	2	四官二十八宿·西官	白虎·胃宿第三	记载白虎七宿。	1	1158									
104	4	2859	7	2	1	2	四官二十八宿·西官	白虎·昴宿第四	记载白虎七宿。	1	1159									
104	5	3001	7	2	1	2	四官二十八宿·西官	白虎·毕宿第五	记载白虎七宿。	1	1160									
104	6	3001	7	2	1	2	四官二十八宿·西官	白虎·觜宿第六	记载白虎七宿。	1	1161									
104	7	3001	7	2	1	2	四官二十八宿·西官	白虎·参宿第七	记载白虎七宿。	1	1162									
105	1	3528	8	3	1	1	论语·卷十	论语卷十其一	儒家圣典，记载孔夫子及众弟子言行之书。	3	1024	1025	1630							
105	2	3001	8	3	1	1	论语·卷十	论语卷十其二	儒家圣典，记载孔夫子及众弟子言行之书。	3	1026	1027	1629							
105	3	2859	8	3	1	1	论语·卷十	论语卷十其三	儒家圣典，记载孔夫子及众弟子言行之书。	2	1028	1029								
105	4	2859	8	3	1	1	论语·卷十	论语卷十其四	儒家圣典，记载孔夫子及众弟子言行之书。	2	1030	1031								
105	5	3001	8	3	1	1	论语·卷十	论语卷十其五	儒家圣典，记载孔夫子及众弟子言行之书。	1	1032									
105	6	2858	8	3	1	1	论语·卷十	论语卷十其六	儒家圣典，记载孔夫子及众弟子言行之书。	1	1033									
105	7	2860	8	3	1	1	论语·卷十	论语卷十其七	儒家圣典，记载孔夫子及众弟子言行之书。	1	1034									
105	8	2858	8	3	1	1	论语·卷十	论语卷十其八	儒家圣典，记载孔夫子及众弟子言行之书。	1	1035									
106	1	2862	8	2	1	1	道德经·卷四	道德经卷四其一	道家圣典，太上老君老子所传。	2	1061	1062								
106	2	3001	8	2	1	1	道德经·卷四	道德经卷四其二	道家圣典，太上老君老子所传。	2	1063	1064								
106	3	2858	8	2	1	1	道德经·卷四	道德经卷四其三	道家圣典，太上老君老子所传。	2	1065	1066								
106	4	3001	8	2	1	1	道德经·卷四	道德经卷四其四	道家圣典，太上老君老子所传。	2	1067	1068								
106	5	3001	8	2	1	1	道德经·卷四	道德经卷四其五	道家圣典，太上老君老子所传。	2	1069	1070								
106	6	3001	8	2	1	1	道德经·卷四	道德经卷四其六	道家圣典，太上老君老子所传。	2	1071	1072								
106	7	3001	8	2	1	1	道德经·卷四	道德经卷四其七	道家圣典，太上老君老子所传。	2	1073	1074								
106	8	3528	8	2	1	1	道德经·卷四	道德经卷四其八	道家圣典，太上老君老子所传。	2	1075	1076								
107	1	3528	6	2	3	2	混元太极图	太极生两仪上	天地大道，变化无形。	1	1114									
107	2	2859	6	2	3	2	混元太极图	太极生两仪下	天地大道，变化无形。	1	1115									
107	3	3001	6	2	3	2	混元太极图	两仪生四象上	天地大道，变化无形。	1	1116									
107	4	2862	6	2	3	2	混元太极图	两仪生四象下	天地大道，变化无形。	1	1117									
107	5	2859	6	2	3	2	混元太极图	四象生八卦上	天地大道，变化无形。	1	1118									
107	6	3001	6	2	3	2	混元太极图	四象生八卦下	天地大道，变化无形。	1	1119									
108	1	3528	8	2	1	1	道德经·卷五	道德经卷五其一	道家圣典，太上老君老子所传。	2	1077	1078								
108	2	3001	8	2	1	1	道德经·卷五	道德经卷五其二	道家圣典，太上老君老子所传。	2	1079	1080								
108	3	2859	8	2	1	1	道德经·卷五	道德经卷五其三	道家圣典，太上老君老子所传。	2	1081	1082								
108	4	3528	8	2	1	1	道德经·卷五	道德经卷五其四	道家圣典，太上老君老子所传。	2	1083	1084								
108	5	3001	8	2	1	1	道德经·卷五	道德经卷五其五	道家圣典，太上老君老子所传。	2	1085	1086								
108	6	3001	8	2	1	1	道德经·卷五	道德经卷五其六	道家圣典，太上老君老子所传。	3	1087	1088	1089							
108	7	3001	8	2	1	1	道德经·卷五	道德经卷五其七	道家圣典，太上老君老子所传。	3	1090	1091	1092							
108	8	2858	8	2	1	1	道德经·卷五	道德经卷五其八	道家圣典，太上老君老子所传。	3	1093	1094	1095							
109	1	3001	8	2	3	1	纯阳秘录	纯阳秘录第一章	记载纯阳教之秘闻。	2	1410	1411								
109	2	3528	8	2	3	1	纯阳秘录	纯阳秘录第二章	记载纯阳教之秘闻。	2	1412	1413								
109	3	3001	8	2	3	1	纯阳秘录	纯阳秘录第三章	记载纯阳教之秘闻。	2	1414	1415								
109	4	2858	8	2	3	1	纯阳秘录	纯阳秘录第四章	记载纯阳教之秘闻。	2	1416	1417								
109	5	2859	8	2	3	1	纯阳秘录	纯阳秘录第五章	记载纯阳教之秘闻。	2	1418	1419								
109	6	2859	8	2	3	1	纯阳秘录	纯阳秘录第六章	记载纯阳教之秘闻。	2	1420	1421								
