TempleteId	MapId	Positions
4478	21	57034,6038;49244,4034;50734,4877;51380,4184;51928,6986;52697,11153;53997,4779;54889,4893;55165,10386;55471,4272;56169,11010;56284,9335;56546,4996;57034,6374;57123,9572;57335,6038;57335,6374;57629,6038;57629,6374;57956,9307;59139,10244;60792,7917
4479	21	26205,36961
4480	21	12335,41128;5237,41708;5273,40666;6151,41445;7251,40337;7685,41110;8486,40921;8756,40034;9294,40893;9766,40243;10127,41134;10984,40436;11254,41479;13331,40483;13338,41132;14348,40375;14416,41348;15192,40888;15472,39820;15948,41517;15982,40800;17487,41584;17496,40700;18177,41298
4481	21	23178,34587;12831,31268;13353,31755;14209,31451;14331,32303;15210,31728;15780,31134;16289,31994;17000,31141;17459,31899;17928,32721;20655,33200;21279,33669;21333,34619;22193,34327;23430,33859;23530,39646;24346,33679;24385,34782;24401,39764;24506,35714;25115,34245;25306,38701;25431,35099;25511,39398;26021,38009
4482	21	14844,28646;11339,26970;11481,26222;12265,27613;12436,25972;13563,28062;14154,28488;15377,28873;16072,28742;16650,28845;16855,24890;17279,28686;17688,25193;18024,28601;18653,28789;21314,30963;21663,26432;22142,26976;22423,30875;22680,27390;23262,27824;23290,30656;24069,28375;24278,30342;25001,29235
4483	21	10436,44600
4484	21	17971,36324;10870,39370;10877,38181;11555,36931;11974,39876;12195,38385;12876,37458;13420,38870;14777,35507;14828,33755;14888,38243;16060,34769;16139,38904;16658,36149;16722,33464;17544,39466;17581,34697;20185,35509;20831,38465;21177,36746;22060,35809;22546,37807;22990,36335;24068,36956
4485	21	9514,33385;6553,31255;6578,32314;7231,33635;7465,34688;7643,31631;7984,32759;8345,30899;8989,34407;9259,32120;9481,30696;10167,31504;10310,32830;10377,33911;11235,31829;11506,34008;12214,33029;12607,34466;13347,33370
4486	21	17193,26671;13123,27252;13840,26575;14198,27448;14436,25891;15147,27554;15199,26518;15408,25742;16188,27103;16250,26165;16352,28137;17420,27647;18051,25871;18380,26936;19113,28115;19130,26034;19468,25098;21133,28920;21433,27242;21805,30051;22040,29086;22274,28125;22570,29605
4487	21	8891,40484
4489	21	21323,16124
4490	21	21318,16080
4491	21	27630,67274
4492	21	29889,67855
4493	21	41612,70311
4494	21	26039,64159;24123,67684;24252,66382;24452,63304;24645,64699;25024,69447;25618,68087;26332,70118;26334,62271;26810,64959;27624,64079;27994,62543;28839,64944;29634,63962;29795,62360;29821,66536;31521,70641;31740,65864;32404,66929;32578,69779;33856,68297;33898,70532
4496	21	11921,67831;8572,63829;8714,64622;8901,61091;9016,62631;9150,65758;9240,62641;9703,66715;9795,61937;10033,64958;10084,63228;10130,64843;10236,64950;10656,66155;10674,61919;10733,62760;10809,67301;11180,66761;12120,69352;12595,67655;12874,68301;13427,69348;13923,68314;14020,68418;14127,68328;14496,69357;14946,68450;15168,68445;15649,69497;15906,68211;16436,68500;16706,68513;16945,69872;17947,68027
4497	21	9125,62745
4498	21	16557,68680
4499	21	15049,68553
4500	21	24840,24265
4501	21	28439,68148;24800,62765;24886,62500;25072,62644;25678,66743;25729,67846;25796,66539;26299,67589;26453,68489;26822,69017;26908,63059;26994,62794;27117,67867;27180,62939;27431,68303;27566,67518;27626,68126;27626,68504;27633,65583;27639,70126;27639,70272;27757,69366;27773,67393;27801,68303;27883,66244;27893,67229;27948,66387;28254,69160;28723,69897;28736,65567;28839,65472;28859,70054;28970,69901;28981,66862;29283,67380;29298,69130;29623,67908;29651,66031;29769,62950;29775,69043;29794,68144;29854,62685;30041,62830;30111,69487;30636,69125;30704,68253;30847,68253;31301,69536;31436,69694;31547,69541;32381,67591;32782,67331;32931,67481;32997,67209;33146,70585;33300,70799;33425,69926;33461,70612;34754,70154;34848,69756;38796,70872;38889,70474;39104,70687;41313,69333;41482,69384;42001,71278;42541,70167;42669,71573;43306,70644
4502	21	28620,68015
4503	21	17094,59436;12229,64727;12340,61937;12500,63298;13114,66423;13461,65218;13649,57718;13834,58741;13851,61124;13952,60149;14295,62096;14510,57086;14510,63534;14631,59256;15103,58950;15431,62766;15504,61736;15533,64343;15689,65877;15874,56791;16172,63296;16288,65172;16457,57257;16460,58222;17145,65036;17220,60324;17436,61936;17496,58834;17581,57289;18246,59924;18412,61562;18543,57768;18745,58027;18756,58707;18816,56744;19393,57336;19547,61319;19711,59551;19770,57959;20191,62302;21135,61750;21706,60730;22076,62175
4504	21	30551,20286
4508	21	50367,66493
4510	21	48254,65583
4511	21	56989,65173;54115,64144;54202,64089;54342,67608;55797,67560;55900,67551;55985,63927;56083,63930;56992,65035;57056,67517;57149,67515
4513	21	15251,65236;11969,65433;12123,63751;12550,66226;12710,65501;13231,62629;13438,64363;13789,66423;14629,64941;14725,64135;14821,61959;14888,62862;15068,66331;15440,63574;15694,66585;16370,66295;16469,64443;16843,63731;17006,66253;17046,63184
4514	12	54594,19861;51916,19107;52012,19004;52315,20713;52655,16998;52728,16885;53361,19560;53429,22543;53602,18098;54137,21368;54233,21491;54381,17143;54577,17317;54668,17047;54981,22704;55123,18734;55181,21512;55558,20109;56223,15701;56324,15680;56409,21677;56448,21779;56561,19436;56612,19302;57189,18080;58025,18857;58086,18744
4515	21	49436,61733;48378,60865;48387,60445;49430,62107;50836,62656;50849,62271;51883,60316;51884,61003
4516	21	52089,65908;48090,64127;48665,67628;49998,65909;50736,65890;52073,65581;52233,67320;52598,67308
4519	8	36042,70120
4520	22	91183,72945
4521	22	16567,15861
4522	22	19616,9960
4523	22	16220,12829
4524	22	29151,27585
4525	22	15975,15517
4526	22	34663,36474
4527	22	23327,21129
4528	22	26249,20313
4529	22	37965,10544
4530	22	51685,45729
4531	22	46225,42335
4532	22	37922,8502
4533	22	26173,18519
4534	22	23277,12623
4535	22	36361,68736
4536	22	53250,6394
4537	22	53101,7042
4538	22	53940,6224
4539	22	53808,6204
4540	22	23875,21459
4541	22	47185,32685
4542	22	91561,72770
4543	22	6636,64087
4544	22	9549,55973
4545	22	18576,75902
4546	22	6806,60730
4547	22	15779,76359
4548	22	14997,77031
4549	22	22618,44224
4550	22	21450,74153
4551	22	21525,73827
4552	22	21781,74005
4553	22	36436,65011
4554	22	33584,82478
4555	22	30075,55396
4556	22	16331,69208
4557	22	22996,72126
4558	22	10702,62776
4559	22	69578,10525
4560	22	56728,18818
4561	22	69489,10344
4562	21	35340,28122
4564	21	8908,14521;4908,13868;5262,14903;5938,15748;6211,13314;6905,15801;6948,13860;7005,14813;7235,16343;7572,15506;7754,13239;7997,14430;8040,16156;8470,13423;8522,15279;8623,12901;8962,12218;8973,15970;9148,15142;9194,12992;9430,13527;9531,14212;9644,16018;9659,14838;9969,12683;10017,13653;10065,15593;10248,14294;10434,13155;10582,15166;10834,9144;11024,10089;11028,14517;11176,13568;11609,14228;11966,11100;12285,10609;12321,11747;12340,9832;12633,11084;13049,11523;13211,10085;13389,10936;13990,11560;14575,12382;14641,10824;14962,11481;15005,12729;15060,10795;15251,12149;15468,9921;15580,11582;15905,11114;16040,12737
4565	21	41761,45461
4566	21	44968,46356
4568	21	55712,39533
4569	21	83882,54788;80952,54918;81826,55328;81916,55414;82138,55811;82368,53466;82378,57536;82483,57712;82539,53667;83185,55116;83267,55443;83769,57159;83852,53748;83986,53990;84440,54408;84825,56085;85018,55764;85038,54171;85224,53974;86020,56263;86109,53982;86195,52519;86317,52615;86438,56180;86781,50008;86892,49605;87060,49781;87930,58269;88032,50954;88099,58162;88184,50879;88285,55742;88678,55610;90508,52881
4570	21	87965,58127;82716,53531;82773,55549;83258,51601;83434,55253;83616,56511;83930,57139;84095,53723;84175,55018;84221,55535;84229,54649;84783,48792;84792,55101;84798,58453;84961,52805;85019,53863;85086,49235;85511,57847;85773,57783;86091,57767;86116,50381;86245,58309;86536,59290;86850,51514;86900,49198;87409,59952;87547,59893;87690,60675;87829,53058;88332,61954;88482,57210;88662,53818;88833,57034;88837,57742;88851,60876;89211,52491;89216,54987;89460,57255;89573,57255;89658,61850;89672,60295;89706,58484;89764,61809;89817,62551;90167,58789;90312,62377;90519,62452;91055,60586;91246,61846;91286,62055
4571	21	84260,67860;73945,62274;74249,62644;74274,62130;75454,63805;75454,64122;75709,63805;75709,64122;75844,61674;75888,63492;76011,63805;76011,64122;76099,61674;76263,63805;76263,64122;76277,61361;76401,61674;76653,61674;77258,57344;77417,63101;77420,57574;77457,63499;77577,57300;77670,62904;77922,58327;78254,64824;78458,65244;78609,61223;78609,61427;78758,65809;78794,66369;78968,60571;78977,66499;79050,65798;79314,65572;79390,65889;79420,66316;80045,66221;80294,62475;80393,62175;80429,63632;80526,63323;80567,64136;80617,62381;80713,68776;80754,63519;80879,64417;81079,64547;81124,70530;81264,62614;81384,70342;81455,70696;81486,63955;81548,66282;81572,66788;81643,64071;81941,66279;81999,64538;82170,68753;82365,68985;82369,68114;82627,63094;82628,63297;82831,67607;82930,67351;83083,67691;83196,67966;83225,67451;83366,70009;83870,68454;83874,66251;83965,68081;83971,66534;84026,66324;84237,69575;84507,70012;84638,68968;84675,67944;84931,68246;84945,68656;85007,67014;85028,70077;85175,70067;85435,69609;85535,69368;85547,67178;85633,69129;85763,68883;85765,70590;85768,69760;85865,70436;85874,69533;85902,68646;85975,69272;86021,67265;86102,69025;86156,67340;86219,68775;86489,67914;87072,70030;87259,69640;87409,70985;87808,67946;87808,68129;88055,69321;89079,67196
4572	22	37136,70726
4573	22	23502,19819
4574	21	47703,43074
4575	21	39762,47731
4576	21	48861,50845
4577	22	90306,77757
4578	6	51021,42837
4579	6	51161,42972
4580	6	50021,43106
4581	6	50163,43019
4582	23	18937,62230
4583	22	22757,27580
4584	23	43559,77948
4586	22	27202,65105
4587	21	49354,37857;46231,37266;46702,38535;46859,37829;47606,37700;47862,38486;48283,37989;48737,37360;49097,38466;49793,37480;49864,38286;50258,38466;50592,37627;51589,37592;51799,38468;52418,37805
4588	22	29207,66947
4589	22	26049,70493
4590	21	31637,40991;26902,42728;27778,42121;28084,43170;29012,42409;29301,41473;30440,41703;30600,40677;31376,40320;32321,39781;32322,32017;32923,30037;33536,32231;33765,30833;33868,40145;34232,39068;34727,31747;35278,39457;35363,38479;35595,32757;35602,30854;36613,32012;36823,37842;37303,30859;37317,33118;38200,38687;38271,37493;39614,37733;39683,39123;40554,38164;41415,38991;41679,37649;42574,38768;43176,37696;43898,38486
4591	21	72675,58110;63721,54856;63721,55034;64045,52552;64066,55038;65678,53878;65679,53532;65720,66811;65764,53128;65988,55649;65993,53685;66057,55474;66209,68166;66228,48289;66355,54966;66406,66909;66448,48209;66463,48463;66470,67102;66735,67928;66804,68203;66992,66458;67345,66953;67386,69580;67402,69721;67425,66777;67570,58943;67679,59126;67786,57685;67810,66184;67864,57331;68035,66773;68096,57550;68105,66075;68210,66923;68316,66681;68328,68255;68845,68103;69006,67513;69346,65286;69509,59223;69661,66228;69687,66393;69790,59511;69875,59352;70266,68882;71205,58891;71793,58779;72430,58049;72619,57850;72688,58860;72695,57314;72848,59527;72858,58891;73370,57579;73403,56762;73410,57724;73461,59787;73493,56274;73636,59783;73954,58251;74060,58145;74220,59054;74541,56180;74603,57550;74619,56308;75089,54962
4592	21	87581,70038
4593	15	51396,69289
4594	22	66985,27739
4595	22	72829,31487
4596	15	50719,69517
4597	22	67140,32353
4598	22	25138,19446;15038,13555;15276,13409;16011,15153;16492,14023;16531,12571;16586,12333;16637,14267;17998,13262;18282,10782;18641,17004;18788,14090;18819,17155;18859,10685;18866,9742;18958,14720;19363,9360;19559,10645;19744,15925;19758,10487;19782,10791;19848,9761;19918,10943;19919,10656;19950,10349;19983,9608;20002,11075;20058,10806;20080,10515;20131,10204;20167,10948;20202,10673;20238,10380;20302,10017;20332,10815;20357,10550;20391,10242;20405,8367;20496,10669;20503,9125;20509,10434;20650,10505;20682,8695;21026,13569;21374,13918;21402,7799;21569,18621;21572,18821;21617,15827;21812,22038;21977,22398;22007,17146;22183,9277;22235,22853;22455,16045;22544,19185;22688,20867;22800,17835;22813,20819;22854,19081;22864,19909;22930,22896;22936,10910;22950,10747;22966,13387;23004,13164;23184,18633;23219,16759;23291,16756;23443,18565;23642,21460;23698,9827;23989,21665;24042,21572;24092,7692;24412,17341;24737,17271;24812,17618;25002,12228;25111,22592;25211,19453;25319,22291;25333,21295;25421,21327;25470,18532;25688,22418;25730,18636;25944,12961;26028,21645;26398,12274;26421,9791;26497,9245;26610,19310;26625,19395;26651,19796;26688,22177;26898,13948;27068,26740;27070,19730;27207,19948;27316,19774;27325,25857;27496,17380;27539,26528;27642,19154;27700,12884;27803,12877;27825,21834;28053,20775;28061,8935;28410,14364;28492,28029;28543,15150;28601,21434;28707,20655;28734,13762;28778,8803;28865,12782;28889,25284;29076,7408;29155,7449;29185,21925;29194,25747;29279,10990;29326,22144;29660,16616;29849,24328;30058,13545;30348,15725;30390,24804;30489,13116;30753,15167;30851,22832;30938,8765;31009,8940;31364,18972;31394,16646;31491,20219;31537,23286;31806,17090;31872,13659;31945,11324;31954,16147;32029,11747;32310,16588;32355,20411;32438,18661;32919,26541;32994,18526;32997,26494;32997,26595;33003,27535;33022,20395;33048,27827;33382,27795;33640,17462;33671,27214;33729,27263;33734,27490;33775,24088;33798,11075;33838,24030;33956,14919;34148,19236;34259,16481;34369,8484;34547,21340;34569,8618;34629,20965;34701,8910;34820,26430;34843,26371;34866,22999;34925,22950;35283,8837;35603,22500;35677,9393;35711,9723;36179,12731;36266,21583;36276,10418;36312,21485;36388,9070;36434,13170;36548,12785;36578,9332;36608,13958;36859,20406;37085,14378;37130,7376;37176,19549;37198,11026;37216,19491;37236,11145;37248,18431;37745,8328;38031,11548;38034,8293;38040,11869;38097,10176;38258,10025;38325,10215;38453,16898;39560,19616;39599,19706;40370,12818;40389,12892;40444,12312;40527,13483;40548,13565;40710,14916;40785,15130;40809,17885;40883,17938;40953,14856;92378,67659;92599,69075
4599	22	18401,75939
4600	22	17621,67307
4601	22	13872,66410
4602	22	14802,65711
4603	22	30011,62517;16527,43343;17946,44324;19823,51805;21659,55281;22316,53545;24721,56476;26785,60790;28800,62598;28826,63765;28935,61325;30152,63843;31252,66144;32263,62473;33370,65115;35270,68412;36498,69802;37132,71727;37132,74191;38132,70282
4604	22	15902,67256
4605	22	32697,79468;29382,79144;30309,78344;30874,77728;31106,78244;31759,80314;31855,79044;32485,78464;32526,80424;33440,80846;34516,81581;34764,80493;36931,79398;37112,78563;39401,78182;40535,79143;40904,73283;41506,78407;41811,79317;42888,78880;43012,72216;44116,78660;44301,77422;44415,71709;44432,73307;45571,73335;46260,72132;46298,78678;46446,76433;47308,73939
4606	22	21666,81818
4607	22	30052,16521;22890,8276;23016,8090;23164,8023;23386,7863;23510,8300;23845,8316;24889,10783;24899,24673;24979,11183;25259,24897;25344,25107;25554,11459;26005,14872;26238,25661;26249,14660;26428,15244;26559,25394;26576,14311;26773,14472;26830,28977;26926,15101;26983,23915;26998,15702;27285,23994;27385,15155;28055,29160;28242,15544;28354,29107;28711,23771;28836,16322;28847,27501;28970,16785;29194,15172;29231,27825;29260,15663;29265,23671;29581,16820;29727,27705;29862,17247;29905,14441;29921,27562;30175,11366;30247,13765;30262,16832;30420,18677;30590,14243;30695,13090;30744,18610;30884,13484;30889,13767;31012,25524;31045,25714;31139,18788;31148,6781;31211,19863;31285,20934;31286,20727;31321,19294;31397,6836;31517,23927;31595,19797;31724,19478;31727,15549;31944,15125;32345,15434;32417,22064;32788,21651;32892,21567;32996,13745;33065,14178;33521,14678;33767,14473;33823,20423;33898,20683;34068,14564;34111,20540;34671,19094;34717,17792;34849,18198;35107,18679;35119,18269;35124,17559;35324,20060;35373,15979;35694,15333;35736,16216;35826,16677;36087,15027;36218,17154;36266,17392;40394,12170
4608	22	28900,79675;31922,77059;33405,82216
4609	22	59254,20683
4610	22	19035,54965
4611	19	28502,4096
4612	21	51845,61752
4613	21	54082,66511
4615	21	41624,43505
4616	21	38715,46238
4617	15	52362,69171
4618	15	52368,69288
4620	28	40382,41859;40077,42116;40175,41985;40606,41694;40781,41652;41010,41786
4621	21	52085,61458
4623	21	41786,3273
4624	22	75238,51986
4625	22	76913,42161
4626	22	79286,30663
4627	22	19251,63644
4628	6	55709,56950
4630	35	81388,106086
4632	33	39902,20340;35565,20751;35587,20840;39699,20109;39790,19789
4635	33	32810,51881
4636	33	32278,52420
4637	33	31174,54048
4638	33	31217,54016
4639	33	31819,53394
4640	35	53960,42052
4650	35	71471,29383
4657	27	39754,16156
4660	27	53815,26472
4665	35	56166,38771
4666	27	54394,40446
4667	6	89047,74168
4667	8	14629,82292
4667	15	56401,98757
4667	27	51009,71733
4667	108	67367,59666
4668	27	50736,69253
4671	6	64032,67496
4672	6	88950,74491
4672	8	13924,82813
4672	15	56156,99109
4673	6	84797,73210
4673	8	18371,82091
4673	15	56182,97379
4675	27	38321,15630
4676	27	38317,15538
4678	27	44330,26298
4679	27	42094,29287
4680	27	50581,68103
4681	35	61342,15142
4685	35	57202,37931
4686	35	79374,111062
4687	35	79316,110521
4688	35	61431,40792
4689	35	81370,110284
4690	35	60555,40623
4691	35	78570,112542
4692	35	81273,110416
4693	35	61567,40546
4694	35	81323,110834
4695	35	60875,40846
4697	27	85411,40228
4698	27	42545,31544
4699	27	42634,31575
4702	34	12542,33460;12057,32228;12080,32825;12091,33292;12162,33986;12421,32262;12584,33200;12637,33913
4702	47	12542,33460;12057,32228;12080,32825;12091,33292;12162,33986;12421,32262;12584,33200;12637,33913
4703	30	99452,46922
4705	9	15807,33556
4705	21	44213,47060
4705	35	61317,38044;79294,112981
4706	6	93793,69636
4706	8	12551,85635
4706	15	56279,101775
4706	108	70482,69420
4707	6	93725,68192
4707	8	13817,86747
4707	15	57240,101611
4707	108	69791,70546
4711	27	50322,62942
4712	27	49973,63054
4713	27	48475,57222;50114,64431
4714	6	93744,69268
4714	8	12554,86990
4714	15	57050,100661
4714	108	71065,70267
4715	27	40585,25037
4716	5	50080,44693
4717	27	40670,61653
4718	6	92932,68367
4718	8	12553,88263
4718	15	57306,99690
4718	108	71046,70452
4719	27	43485,66143
4721	27	51659,69297
4722	25	51336,26255
4723	27	51308,69301
4724	27	51483,69413
4725	25	48941,46780
4726	25	44579,45274
4727	25	39305,30571
4728	25	47994,45297
4729	25	47990,45076
4730	25	47840,45181
4731	25	37400,36501
4732	25	39010,30880
4733	25	49532,27956
4734	25	49793,27946
4735	25	48627,25229
4736	25	47707,28315
4738	25	48094,25175
4739	25	48012,25167
4740	25	47954,28209
4741	25	38992,31923
4742	25	49638,42074
4743	2	46055,46525
4744	27	54979,63834
4745	27	55149,64213
4746	27	50144,62990
4747	27	54940,64487
4748	27	54344,63983
4749	2	57158,37448
4750	27	54549,63754
4751	2	57067,37525
4752	16	16482,13919
4753	7	31377,17080
4754	11	53800,18807
4755	16	40254,31168
4756	11	66339,15729
4757	11	65796,15476
4758	16	40480,31149
4759	27	9359,55851;8853,55604;8857,55861;9111,55856;9116,55598;9379,55592;9623,55847;9638,55596;52833,70994;52890,70771;53170,71079;53222,70866;53490,71151;53540,70946
4760	27	53215,68996;52912,69024;53049,68875;53093,69154;53179,68708;53332,68851
4761	27	54179,66767;53925,66937;53955,66726;53982,66532;54144,66973;54228,66573
4762	27	53939,61768;53542,61447;53742,61604;53814,61121;54008,61267;54215,61423
4763	27	40509,52506;40105,52791;40119,52471;40138,52167;40483,52816;40523,52188
4764	27	34172,51441
4765	27	34065,51508
4766	27	39130,58260
4767	23	38459,40804
4769	26	14434,6276;7692,6601;7864,13071;10463,13258;12471,5350;12477,4353;14072,8778;14153,9526;14422,7055;17450,6954
4771	21	89931,62727
4772	21	68984,53394;68817,52645;68926,52998;69710,51126;70225,50982;71261,54203;71585,54048;72650,52426;72703,52220
4773	15	52975,68616
4774	21	43262,49101
4777	21	70545,53770;70341,53661;71048,51463;71267,51561
4778	28	27232,44840;24951,44746;25245,45933;25518,43339;25528,41467;26862,41503;26869,43360;27052,45935;28099,45678;28103,45516;28862,38671;28865,38054;28915,46122;29015,44709;29041,33167;29736,33197;29737,35783;29746,34942;30742,44715;30764,46027
4779	28	27178,43085;25183,41225;25200,43113;27231,41109
4780	27	55429,7274
4781	27	39509,15921
4784	27	42082,10852
4786	27	45286,28801
4787	27	40367,25754
4788	27	47023,69686
4790	27	9244,55349;45068,29493
4792	27	44839,28155
4794	27	72440,29369
4795	27	32949,26747
4797	27	32116,20404
4798	27	32960,27263
4799	27	11043,48074
4801	27	53233,15353;48757,16071;48972,15467;49344,16286;50024,16261;50047,14761;51820,16006;53691,14334;54570,15886;55229,14056;55359,10245;55648,9171;55929,15017;56079,12243;56234,15405;56698,9509;56718,12069;57530,13043;57798,11420;58286,12166;59054,11293
4804	27	65037,7607
4805	27	65109,7788
4806	27	91053,21208
4807	27	72949,28926
4808	27	73546,37000
4809	27	75249,33856
4810	27	70931,30010
4811	27	59880,26935
4812	27	45234,29674;8644,59646;41927,28513;42158,31290;42467,27594;43664,26447;43761,29751;44802,25975;44866,30267;45064,29993;45520,32393;45634,27536;45905,29055;46073,25711;47103,30430;48305,29408;48669,27410
4813	27	71491,30365
4814	27	54583,40618
4815	27	50294,40716
4816	27	52682,39500
4817	27	49420,39158
4818	27	55084,38301
4819	27	33905,51144
4820	27	9156,86324
4822	27	65866,86336
4823	27	63274,89390
4824	27	67477,84606
4826	27	55475,89270
4827	27	36451,58769
4828	27	24965,77982
4829	27	8396,86902
4832	27	11011,93153
4833	27	7955,89202
4834	27	21639,93631
4835	27	9012,92734
4842	27	11458,63025
4844	28	26935,34468
4847	21	40890,43391
4848	21	40873,47526
4849	28	43342,41051
4850	21	41176,44414
4851	21	43015,45053
4852	21	41583,46566
4853	21	39604,46641
4854	21	39053,47577
4855	21	42710,43619
4858	27	54237,28317;52124,29478;52206,27834;53030,28387;53214,30105;53691,27572;53789,29248;55077,27592;55088,28302;56153,28433;56240,27618;57163,28524;57168,27424;58191,28681
4859	27	49548,8235;43021,15178;43387,13995;43474,7815;43950,10300;45201,8431;45341,11032;45673,12665;46052,7552;46581,12508;46819,13557;47351,6219;47657,7394;47810,12636;48554,12994;48935,7463;49122,11286;49542,12427;49568,6720;49951,10458;50058,9462;50865,11714;51210,6687;51699,7954;52352,10692
4860	27	44456,10968;42388,9606;43268,9887;43430,8980;43641,11182;43810,11986;43850,8205;43886,13483;44010,12672;44264,7239;44369,8639;44567,13051;44681,12040;45350,12880;45525,11972;45943,8349;46187,11554;46224,12970;46360,6917;46470,5921;46562,10980;47140,8581;47266,12049;48064,9190;48102,10175;48197,6508;48481,8265;49152,9749;50322,6666;50392,7433;50814,8244;52424,8061;52484,6937;53232,7704
4863	27	8122,26817;5134,28156;5336,26881;5686,25114;5905,29316;6190,27424;6228,25977;6557,24565;6726,28255;7102,29357;7232,23857;7382,30047;7390,26644;7572,27729;7648,24745;7755,25681;8095,28653;8180,23452;8211,29614;8549,27639;8693,25515;8706,26464;8888,24586;9620,27470;9947,26208;10396,25483;10476,27045;11079,26719
4865	27	22475,31066;11137,31653;12300,32708;12352,32774;12407,32680;12743,34194;12784,34041;12871,34131;12990,27939;13153,29381;13580,31569;13591,35310;14232,25175;14267,27156;14276,25170;15014,37521;15111,26366;15137,26463;15273,26397;15534,33193;16257,32120;16683,36191;16693,34328;17384,19593;17415,27632;17423,15849;17495,25840;17922,32512;18049,32552;18366,34818;19296,19207;19402,20678;19441,20630;19691,28912;20413,33684;20552,21501;20867,36812;20911,29446;21461,32660;22403,30966;22507,30942;22622,27925;22697,27841;22966,21794;23378,29555;23532,23698;23672,26870;23930,31067;24012,19950;24278,29078;24314,29009;24486,21293;24946,26007;25215,29153;25414,22756;25458,22646;25558,31381;25948,21241;26621,26449;26869,20565;27126,28397;27214,28453;27245,28318;27735,27043;27785,27102;28263,31792;28275,33498;28473,22441;29639,19308;31185,31907
4866	27	23907,34607;16254,39766;16634,40577;16707,38360;17454,39003;17658,39696;17675,37370;18133,39437;18754,38683;18794,37648;19597,38224;22686,34937;22760,35953;23077,34185;23235,35385;23290,36316;24041,35432;24137,36139;24258,33486;24656,34368;25108,33926
4868	27	11054,33322;8400,31674;9321,32630;9567,31216;9673,22216;10012,33371;10341,29208;10532,23049;10738,28483;10836,29902;11076,34290;11132,20348;11485,22526;11485,35584;11718,28325;11854,21145;11985,34963;12026,24707;12032,26473;12467,21970;12478,36437;12863,25047;13096,26035;14422,23239;15000,22577;15188,23519;15754,22045;20780,17164;21352,16362;21394,17786;21767,7946;21848,7105;22130,17167;22503,7695;23986,14234;24413,13669;24731,14563;25122,14036;26262,9202;26908,8064;27423,9666;27693,8299;27887,20900;28562,19809;28640,21362;29230,20702
4869	27	10010,16415;6234,16881;6523,17485;6630,17646;6892,18006;6973,18188;7358,14743;7398,17292;7399,14568;7456,17270;8053,16171;8195,16023;8321,17678;9761,11989;9825,17647;9834,17882;9920,11930;10251,18597;10426,18591;10499,16051;10526,15997;10736,13327;11187,11652;11327,14789;11446,11774;11484,14672;11920,18150;12127,12184;12128,15024;12232,15216;12596,17318;13000,14986;13157,15134
4872	27	82519,20200;80605,20594;80652,19237;80861,19359;81974,23375;82151,19001;82198,20071;82360,22946;82726,18195;82974,18274;83149,20894;83376,20700;83609,22271;84753,21906;84872,20260;84959,20025;85516,19250;85753,16564;86174,16901;86766,17450;86950,17524;89109,21159
4874	27	66289,21931;63932,21871;64431,20189;64911,19479;65215,21053;65245,22390;65419,16614;65802,17967;66557,22847;66849,17006;67660,18586;67899,23388;67915,21958;68356,18025;68416,19081;68801,20119;69011,21439;69328,22358;70000,20296
4876	27	58428,23859;53867,24351;54815,23125;55252,24440;56149,22491;56154,25349;57247,23155;58319,22168;58684,25313;59740,23419;59888,22307;59931,25388;60773,20911;61150,25347;61575,20162;61598,19789;61616,23525;62086,21534;62329,25270;62916,20168;63031,18112;63716,19053;63931,14255;64084,23674;64409,17364;64505,15699;64729,25207;65927,13613;66333,15587;66398,24496;67683,25864;67917,24512;68346,15372;69057,24821;69059,16888;69838,18020;70519,22327;71073,19689;73192,24906;75112,25543;76100,24769;76594,23418;77373,26347
4879	27	87399,35326;85704,34888;86193,42862;86965,34206;87766,42439;89502,38207;89750,41281;89773,34818;90709,37616;90803,41317;91433,40296;91822,36044;92962,37005
4880	27	87803,43913;86260,41587;86854,42453;87266,40948;88294,34381;88590,38344;88657,44971;88767,37227;88844,41889;89881,35650;89900,43505;91919,42333;91924,34641;91974,39365;92020,37457;92954,35765
4881	27	88914,43482;87124,39155;87739,45015;87992,35893;88642,40306;89777,37289;90542,42551;90902,34577;91410,38756;92317,41407;93005,33853
4884	27	81361,44557;79432,42235;80023,36826;80143,43610;80338,45825;80690,39419;81209,42827;81240,37834;81857,45882;82362,43388;82790,35680;83009,37477;83340,42272;83358,43964;84407,44863;85449,36660;85490,46020
4886	27	73610,41497;69639,43280;70529,39172;70961,38469;70993,43697;71260,44100;71268,40089;71415,41363;71810,42045;72223,38314;73116,39730;73527,46123;73818,43985;74585,37402;74859,38223;75130,39442;75253,45465;75695,41226;75788,44175;76262,42735;76567,39228;76638,38353;77791,44758;78357,43738
4887	27	74212,43051;66614,44830;67409,44316;67475,44370;70904,37135;70957,37090;71997,34007;72080,33996;72324,33503;72981,42451;73719,40333;73735,38912;73815,38906;74126,40293;74384,43324;74476,44730;74502,44841;76219,36200;76304,36257;76394,46317;76439,40214;76493,40003;76522,41414;76676,40154;76765,41790;76808,43603;76836,43497;77395,42722;80252,34195;80267,33987;80481,34050
