ID	Level	TypeID	SkillID	IconID	Name	Desc
749	1	2	2215	2717	《引魂蛊术·迷心蛊》注解残页	施展招式的消耗降低5%。
750	1	2	2215	2717	《引魂蛊术·迷心蛊》注解断篇	施展招式的消耗降低5%。
751	1	2	2215	2717	《引魂蛊术·迷心蛊》注解绝章	施展招式的消耗降低10%。
752	1	9	2215	2724	《引魂蛊术·迷心蛊》真传残页	招式的有效距离增加1尺。
753	1	9	2215	2724	《引魂蛊术·迷心蛊》真传断篇	招式的有效距离增加2尺。
754	1	6	2216	2721	《引魂蛊术·枯残蛊》参悟残页	招式伤害提高10%。
755	1	6	2216	2721	《引魂蛊术·枯残蛊》参悟断篇	招式伤害提高10%。
756	1	6	2216	2721	《引魂蛊术·枯残蛊》参悟绝章	招式伤害提高10%。
757	1	2	2216	2717	《引魂蛊术·枯残蛊》注解残页	施展招式的消耗降低5%。
758	1	2	2216	2717	《引魂蛊术·枯残蛊》注解断篇	施展招式的消耗降低5%。
759	1	2	2216	2717	《引魂蛊术·枯残蛊》注解绝章	施展招式的消耗降低10%。
760	1	9	2216	2724	《引魂蛊术·枯残蛊》真传残页	招式的有效距离增加1尺。
761	1	9	2216	2724	《引魂蛊术·枯残蛊》真传断篇	招式的有效距离增加2尺。
762	1	2	2211	2717	《千劫万毒手·蛇影》注解残页	施展招式的消耗降低5%。
763	1	2	2211	2717	《千劫万毒手·蛇影》注解断篇	施展招式的消耗降低5%。
764	1	2	2211	2717	《千劫万毒手·蛇影》注解绝章	施展招式的消耗降低10%。
765	1	10	2211	2725	《千劫万毒手·蛇影》手抄残页	招式效果持续时间增加2秒。
766	1	9	2211	2724	《千劫万毒手·蛇影》真传残页	招式的有效距离增加4尺。
767	1	6	2211	2721	《千劫万毒手·蛇影》参悟残页	招式伤害提高4%。
768	1	6	2211	2721	《千劫万毒手·蛇影》参悟断篇	招式伤害提高5%。
769	1	1	2212	2716	《千劫万毒手·百足》穴位图断篇	调息时间减少1秒。
770	1	1	2212	2716	《千劫万毒手·百足》穴位图绝章	调息时间减少1秒。
771	1	12	2212	2724	《千劫万毒手·百足》真传残页	招式的有效范围增加1尺。
772	1	12	2212	2724	《千劫万毒手·百足》真传断篇	招式的有效范围增加1尺。
773	1	12	2212	2724	《千劫万毒手·百足》真传绝章	招式的有效范围增加1尺。
774	1	6	2212	2721	《千劫万毒手·百足》参悟残页	招式伤害提高5%。
775	1	6	2212	2721	《千劫万毒手·百足》参悟断篇	招式伤害提高10%。
776	1	1	2212	2716	《千劫万毒手·百足》穴位图残页	调息时间减少1秒。
777	1	12	2233	2724	《补天心经·醉舞九天》真传断篇	招式的有效范围增加2尺。
778	1	8	2233	2723	《补天心经·醉舞九天》人偶图绝章	疗伤成效提高6%。
779	1	2	2233	2717	《补天心经·醉舞九天》注解残页	施展招式的消耗降低5%。
780	1	2	2233	2717	《补天心经·醉舞九天》注解断篇	施展招式的消耗降低10%。
781	1	12	2233	2724	《补天心经·醉舞九天》真传残页	招式的有效范围增加2尺。
782	1	8	2233	2723	《补天心经·醉舞九天》人偶图残页	疗伤成效提高4%。
783	1	8	2233	2723	《补天心经·醉舞九天》人偶图断篇	疗伤成效提高5%。
784	1	1	2220	2716	《引魂蛊术·凤凰蛊》穴位图残页	调息时间减少120秒。
785	1	1	2220	2716	《引魂蛊术·凤凰蛊》穴位图断篇	调息时间减少180秒。
786	1	2	2220	2717	《引魂蛊术·凤凰蛊》注解残页	施展招式的消耗降低10%。
787	1	2	2220	2717	《引魂蛊术·凤凰蛊》注解断篇	施展招式的消耗降低15%。
788	1	2	2220	2717	《引魂蛊术·凤凰蛊》注解绝章	施展招式的消耗降低20%。
789	1	8	2220	2723	《引魂蛊术·凤凰蛊》人偶图残页	招式附加目标重伤原地起身后最大气血值提高，持续20秒。
790	1	8	2220	2723	《引魂蛊术·凤凰蛊》人偶图断篇	目标重伤原地起身后不受伤害，持续2秒。
791	1	3	2209	2718	《千劫万毒手·蝎心》经脉图残页	运功时间减少0.125秒。
792	1	3	2209	2718	《千劫万毒手·蝎心》经脉图断篇	运功时间减少0.125秒。
793	1	2	2209	2717	《千劫万毒手·蝎心》注解残页	施展招式的消耗降低5%。
794	1	2	2209	2717	《千劫万毒手·蝎心》注解断篇	施展招式的消耗降低10%。
795	1	5	2209	2720	《千劫万毒手·蝎心》秘诀残页	会心提高2%。
796	1	6	2209	2721	《千劫万毒手·蝎心》参悟残页	招式伤害提高3%。
797	1	6	2209	2721	《千劫万毒手·蝎心》参悟断篇	招式伤害提高4%。
798	1	1	2230	2716	《补天心经·女娲补天》穴位图残页	调息时间减少1秒。
799	1	1	2230	2716	《补天心经·女娲补天》穴位图断篇	调息时间减少2秒。
800	1	1	2230	2716	《补天心经·女娲补天》穴位图绝章	调息时间减少3秒。
801	1	10	2230	2725	《补天心经·女娲补天》手抄残页	招式效果持续时间增加3秒。
802	1	2	2230	2717	《补天心经·女娲补天》注解残页	施展招式的消耗降低10%。
803	1	2	2230	2717	《补天心经·女娲补天》注解断篇	施展招式的消耗降低20%。
804	1	8	2230	2723	《补天心经·女娲补天》人偶图残页	招式降低移动速度的效果降低10%。
805	1	8	2230	2723	《补天心经·女娲补天》人偶图断篇	招式降低移动速度的效果降低10%。
810	1	1	0	0	五毒PVP套装属性	蛊虫献祭的调息时间减少2秒
819	1	6	3087	3159	《乾坤一掷·化血镖》参悟残页	招式伤害提高3%。
820	1	6	3087	3159	《乾坤一掷·化血镖》参悟断篇	招式伤害提高4%。
821	1	6	3087	3159	《乾坤一掷·化血镖》参悟绝章	招式伤害提高5%。
822	1	9	3087	3162	《乾坤一掷·化血镖》真传残页	招式的有效距离增加1尺。
823	1	9	3087	3162	《乾坤一掷·化血镖》真传断篇	招式的有效距离增加1尺。
824	1	10	3087	3163	《乾坤一掷·化血镖》手抄残页	招式效果持续时间增加3秒。
825	1	8	3087	3161	《乾坤一掷·化血镖》人偶图残页	招式附加噬心毒性不利气劲，每层受毒性内功伤害提高2%，持续21秒，最多叠加5层。
826	1	8	3087	3161	《乾坤一掷·化血镖》人偶图断篇	招式附加噬心毒性不利气劲，每层受毒性内功伤害提高2%，持续21秒，最多叠加5层。
827	1	1	3091	3154	《乾坤一掷·毒蒺藜》穴位图残页	调息时间减少1秒。
828	1	1	3091	3154	《乾坤一掷·毒蒺藜》穴位图断篇	调息时间减少1秒。
829	1	1	3091	3154	《乾坤一掷·毒蒺藜》穴位图绝章	调息时间减少1秒。
830	1	9	3091	3162	《乾坤一掷·毒蒺藜》真传残页	招式的有效距离增加1尺。
831	1	9	3091	3162	《乾坤一掷·毒蒺藜》真传断篇	招式的有效距离增加1尺。
832	1	9	3091	3162	《乾坤一掷·毒蒺藜》真传绝章	招式的有效距离增加1尺。
833	1	10	3091	3163	《乾坤一掷·毒蒺藜》手抄残页	招式效果持续时间增加2秒。
834	1	6	3093	3159	《乾坤一掷·暴雨梨花针》参悟残页	招式伤害提高3%。
835	1	6	3093	3159	《乾坤一掷·暴雨梨花针》参悟断篇	招式伤害提高4%。
836	1	6	3093	3159	《乾坤一掷·暴雨梨花针》参悟绝章	招式伤害提高5%。
837	1	5	3093	3158	《乾坤一掷·暴雨梨花针》秘诀残页	会心提高3%。
838	1	5	3093	3158	《乾坤一掷·暴雨梨花针》秘诀断篇	会心提高4%。
839	1	5	3093	3158	《乾坤一掷·暴雨梨花针》秘诀绝章	会心提高5%。
840	1	7	3093	3160	《乾坤一掷·暴雨梨花针》详解残页	命中提高1%。
841	1	7	3093	3160	《乾坤一掷·暴雨梨花针》详解断篇	命中提高2%。
842	1	8	3093	3161	《乾坤一掷·暴雨梨花针》人偶图残页	招式附加气魄效果，每层元气提高1%，持续20秒，最多叠加5层。
843	1	3	3095	3156	《百步穿杨·夺魄箭》经脉图残页	运功时间减少0.125秒。
844	1	3	3095	3156	《百步穿杨·夺魄箭》经脉图断篇	运功时间减少0.125秒。
845	1	6	3095	3159	《百步穿杨·夺魄箭》参悟残页	招式伤害提高3%。
846	1	6	3095	3159	《百步穿杨·夺魄箭》参悟断篇	招式伤害提高4%。
847	1	6	3095	3159	《百步穿杨·夺魄箭》参悟绝章	招式伤害提高5%。
848	1	5	3095	3158	《百步穿杨·夺魄箭》秘诀残页	会心提高3%。
849	1	5	3095	3158	《百步穿杨·夺魄箭》秘诀断篇	会心提高4%。
850	1	5	3095	3158	《百步穿杨·夺魄箭》秘诀绝章	会心提高5%。
851	1	1	3096	3154	《百步穿杨·追命箭》穴位图残页	调息时间减少1秒。
852	1	1	3096	3154	《百步穿杨·追命箭》穴位图断篇	调息时间减少1秒。
853	1	6	3096	3159	《百步穿杨·追命箭》参悟残页	招式伤害提高3%。
854	1	6	3096	3159	《百步穿杨·追命箭》参悟断篇	招式伤害提高4%。
855	1	6	3096	3159	《百步穿杨·追命箭》参悟绝章	招式伤害提高5%。
856	1	5	3096	3158	《百步穿杨·追命箭》秘诀残页	会心提高3%。
857	1	5	3096	3158	《百步穿杨·追命箭》秘诀断篇	会心提高4%。
858	1	8	3096	3161	《百步穿杨·追命箭》人偶图残页	招式忽视目标20%外功防御。
859	1	6	3098	3159	《百步穿杨·穿心弩》参悟残页	招式伤害提高5%。
860	1	6	3098	3159	《百步穿杨·穿心弩》参悟断篇	招式伤害提高10%。
861	1	1	3098	3154	《百步穿杨·穿心弩》穴位图残页	调息时间减少1秒。
862	1	1	3098	3154	《百步穿杨·穿心弩》穴位图断篇	调息时间减少1秒。
863	1	9	3098	3162	《百步穿杨·穿心弩》真传残页	招式的有效距离增加1尺。
864	1	9	3098	3162	《百步穿杨·穿心弩》真传断篇	招式的有效距离增加1尺。
865	1	9	3098	3162	《百步穿杨·穿心弩》真传绝章	招式的有效距离增加1尺。
866	1	8	3098	3161	《百步穿杨·穿心弩》人偶图残页	招式附加气散外功不利气劲，施展招式的内力消耗提高30%，持续5秒。
867	1	10	3098	3163	《百步穿杨·穿心弩》手抄残页	招式效果持续时间增加3秒。
868	1	3	3105	3156	《九宫飞星·蚀肌弹》经脉图残页	运功时间减少0.125秒。
869	1	3	3105	3156	《九宫飞星·蚀肌弹》经脉图断篇	运功时间减少0.125秒。
870	1	6	3105	3159	《九宫飞星·蚀肌弹》参悟残页	招式伤害提高3%。
871	1	6	3105	3159	《九宫飞星·蚀肌弹》参悟断篇	招式伤害提高4%。
872	1	6	3105	3159	《九宫飞星·蚀肌弹》参悟绝章	招式伤害提高5%。
873	1	5	3105	3158	《九宫飞星·蚀肌弹》秘诀残页	会心提高3%。
874	1	5	3105	3158	《九宫飞星·蚀肌弹》秘诀断篇	会心提高4%。
875	1	5	3105	3158	《九宫飞星·蚀肌弹》秘诀绝章	会心提高5%。
876	1	6	3107	3159	《九宫飞星·鲲鹏铁爪》参悟残页	招式伤害提高10%。
877	1	6	3107	3159	《九宫飞星·鲲鹏铁爪》参悟断篇	招式伤害提高15%。
878	1	1	3107	3154	《九宫飞星·鲲鹏铁爪》穴位图残页	调息时间减少3秒。
879	1	1	3107	3154	《九宫飞星·鲲鹏铁爪》穴位图断篇	调息时间减少3秒。
880	1	12	3107	3162	《九宫飞星·鲲鹏铁爪》真传残页	招式的有效范围增加1尺。
881	1	12	3107	3162	《九宫飞星·鲲鹏铁爪》真传断篇	招式的有效范围增加1尺。
882	1	11	3107	3164	《九宫飞星·鲲鹏铁爪》气血图残页	招式的有效目标人数增加1个。
883	1	8	3107	3161	《九宫飞星·鲲鹏铁爪》人偶图残页	招式附加身乏毒性不利气劲，无法施展轻功，持续3秒。
884	1	6	3108	3159	《九宫飞星·天绝地灭》参悟残页	招式伤害提高3%。
885	1	6	3108	3159	《九宫飞星·天绝地灭》参悟断篇	招式伤害提高4%。
886	1	6	3108	3159	《九宫飞星·天绝地灭》参悟绝章	招式伤害提高5%。
887	1	12	3108	3162	《九宫飞星·天绝地灭》真传残页	招式的有效范围增加1尺。
888	1	12	3108	3162	《九宫飞星·天绝地灭》真传断篇	招式的有效范围增加1尺。
889	1	12	3108	3162	《九宫飞星·天绝地灭》真传绝章	招式的有效范围增加1尺。
890	1	11	3108	3164	《九宫飞星·天绝地灭》气血图残页	招式的有效目标人数增加1个。
891	1	11	3108	3164	《九宫飞星·天绝地灭》气血图断篇	招式的有效目标人数增加2个。
892	1	6	3113	3159	《天魔无相·钻心刺骨》参悟残页	招式伤害提高3%。
893	1	6	3113	3159	《天魔无相·钻心刺骨》参悟断篇	招式伤害提高4%。
894	1	6	3113	3159	《天魔无相·钻心刺骨》参悟绝章	招式伤害提高5%。
895	1	5	3113	3158	《天魔无相·钻心刺骨》秘诀残页	会心提高3%。
896	1	5	3113	3158	《天魔无相·钻心刺骨》秘诀断篇	会心提高4%。
897	1	5	3113	3158	《天魔无相·钻心刺骨》秘诀绝章	会心提高5%。
898	1	9	3113	3162	《天魔无相·钻心刺骨》真传残页	招式的有效范围增加1尺。
899	1	8	3113	3161	《天魔无相·钻心刺骨》人偶图残页	招式命中后额外造成一次伤害。
900	1	1	3114	3154	《天魔无相·惊鸿游龙》穴位图残页	调息时间减少10秒。
901	1	1	3114	3154	《天魔无相·惊鸿游龙》穴位图断篇	调息时间减少10秒。
902	1	1	3114	3154	《天魔无相·惊鸿游龙》穴位图绝章	调息时间减少10秒。
903	1	8	3114	3161	《天魔无相·惊鸿游龙》人偶图残页	招式附加移动速度提高，持续5秒。
904	1	8	3114	3161	《天魔无相·惊鸿游龙》人偶图断篇	施展招式额外获得20点神机值。
905	1	8	3114	3161	《天魔无相·惊鸿游龙》人偶图绝章	招式附加影息气劲，每秒恢复1%气血值，持续5秒。
906	1	10	3114	3163	《天魔无相·惊鸿游龙》手抄残页	招式效果持续时间增加1秒。
907	1	6	3115	3159	《天魔无相·荆天棘地》参悟残页	招式伤害提高5%。
908	1	6	3115	3159	《天魔无相·荆天棘地》参悟断篇	招式伤害提高10%。
909	1	1	3115	3154	《天魔无相·荆天棘地》穴位图残页	调息时间减少5秒。
910	1	1	3115	3154	《天魔无相·荆天棘地》穴位图断篇	调息时间减少5秒。
911	1	10	3115	3163	《天魔无相·荆天棘地》手抄残页	招式效果持续时间增加1秒。
912	1	9	3115	3162	《天魔无相·荆天棘地》真传残页	招式的有效距离增加1尺。
913	1	9	3115	3162	《天魔无相·荆天棘地》真传断篇	招式的有效距离增加1尺。
