BuffID	Level	IconID	Sparking	ShowTime	Show	Name	Desc
1961	1	334	1	1	1	会心一击	会心一击几率提高5%
1962	1	334	1	1	1	会心一击	会心一击几率提高10%
1963	1	2579	1	1	1	花香萦绕	春天里百花开，朋友们八方来
1963	2	0	1	1	1	花香萦绕	春天里百花开，朋友们八方来
1964	1	2217	1	1	1	报名	红凤凰队的预备队员
1965	1	2035	1	1	1	命中	命中等级提高5%
1966	1	1362	1	1	1	睛中护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通睛中奇穴时损耗的修为
1967	1	1362	1	1	1	合阳护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通合阳奇穴时损耗的修为
1968	1	1362	1	1	1	抬肩护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通抬肩奇穴时损耗的修为
1969	1	1362	1	1	1	气端护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通气端奇穴时损耗的修为
1970	1	1362	1	1	1	龙玄护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通龙玄奇穴时损耗的修为
1971	1	1362	1	1	1	极泉护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通极泉奇穴时损耗的修为
1972	1	1362	1	1	1	崇骨护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通崇骨奇穴时损耗的修为
1973	1	1362	1	1	1	曲泉护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通曲泉奇穴时损耗的修为
1974	1	1362	1	1	1	腰眼护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通腰眼奇穴时损耗的修为
1975	1	1362	1	1	1	下极俞护心气劲·强	源出少林的武林秘药，能强心护脉，保住部分打通下极俞奇穴时损耗的修为
1976	1	1362	1	1	0	睛中护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1977	1	1362	1	1	0	合阳护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1978	1	1362	1	1	0	抬肩护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1979	1	1362	1	1	0	气端护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1980	1	1362	1	1	0	龙玄护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1981	1	1362	1	1	0	极泉护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1982	1	1362	1	1	0	崇骨护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1983	1	1362	1	1	0	曲泉护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1984	1	1362	1	1	0	腰眼护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1985	1	1362	1	1	0	下极俞护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
1987	0	899	1	1	1	龙池乐	招式的威胁值降低20%
1988	1	2381	1	1	1	彤云	招式的威胁值下降30%
1990	1	341	1	1	1	谢云流的忍耐	谢云流的忍耐是有限度的，当他被激怒之时，他将不会手下留情
1990	2	341	1	1	1	谢云流的忍耐	谢云流的忍耐是有限度的，当他被激怒之时，他将不会手下留情
1990	3	341	1	1	1	谢云流的忍耐	谢云流的忍耐是有限度的，当他被激怒之时，他将不会手下留情
1991	1	2028	1	1	1	渐影凝视	谢云流盯着你的眼神越来越犀利！巨大的压力迫使你的攻击力进一步提升
1991	2	2028	1	1	1	渐影凝视	谢云流盯着你的眼神越来越犀利
1991	3	2028	1	1	1	渐影凝视	谢云流盯着你的眼神越来越犀利
1992	1	1362	1	1	1	睛中护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通睛中奇穴时损耗的修为
1993	1	1362	1	1	1	合阳护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通合阳奇穴时损耗的修为
1994	1	1362	1	1	1	抬肩护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通抬肩奇穴时损耗的修为
1995	1	1362	1	1	1	气端护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通气端奇穴时损耗的修为
1996	1	1362	1	1	1	龙玄护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通龙玄奇穴时损耗的修为
1997	1	1362	1	1	1	极泉护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通极泉奇穴时损耗的修为
1998	1	1362	1	1	1	崇骨护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通崇骨奇穴时损耗的修为
1999	1	1362	1	1	1	曲泉护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通曲泉奇穴时损耗的修为
2000	1	1362	1	1	1	腰眼护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通腰眼奇穴时损耗的修为
2001	1	1362	1	1	1	下极俞护心气劲·弱	源出少林的武林秘药，能强心护脉，保住部分打通下极俞奇穴时损耗的修为
2002	1	1362	1	1	0	睛中护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2003	1	1362	1	1	0	合阳护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2004	1	1362	1	1	0	抬肩护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2005	1	1362	1	1	0	气端护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2006	1	1362	1	1	0	龙玄护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2007	1	1362	1	1	0	极泉护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2008	1	1362	1	1	0	崇骨护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2009	1	1362	1	1	0	曲泉护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2010	1	1362	1	1	0	腰眼护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2011	1	1362	1	1	0	下极俞护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2012	1	2587	1	1	1	幼芽	植物的生长状态之一：发芽期
2012	2	219	1	1	1	成长中	植物的生长状态之一：成长期
2012	3	132	0	0	1	成熟	植物的生长状态之一：成熟期
2013	1	0	1	1	1	成长中	成长中
2014	1	0	0	0	1	成熟	成熟
2016	1	0	1	1	1	五子·流星	移动速度提高10%
2016	2	0	1	1	1	五子·流星	移动速度提高20%
2016	3	0	1	1	1	五子·流星	移动速度提高30%
2020	1	2218	0	0	1	蹴鞠参赛者	蓝蛟龙队队员
2021	1	2217	1	1	1	报名	蓝蛟龙队的预备队员
2030	0	0	1	1	1	五子·寒星	定身
2031	1	2118	1	1	1	重出江湖	每次传功时，传功者获得150点修为奖励，接受传功者获得400点修为奖励
2033	1	368	1	1	1	少林变装	装扮成和尚
2034	1	368	1	1	1	少林变装	装扮成尼姑
2035	1	368	1	1	1	少林变装	装扮成小和尚
2036	1	1063	1	1	1	固·铁布衫	抵挡6次受到的伤害
2037	1	325	1	1	1	天国镇魂曲·魂散	每秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2038	1	380	1	1	1	五子连珠	五子连珠
2039	1	1362	1	1	1	睛中护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2040	1	1362	1	1	1	合阳护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2041	1	1362	1	1	1	抬肩护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2042	1	1362	1	1	1	气端护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2043	1	1362	1	1	1	龙玄护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2044	1	1362	1	1	1	极泉护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2045	1	1362	1	1	1	崇骨护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2046	1	1362	1	1	1	曲泉护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2047	1	1362	1	1	1	腰眼护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2048	1	1362	1	1	1	下极俞护心效果·强	真气在奇穴中流转。效果消失会返回一定修为到气海
2049	1	1362	1	1	1	睛中护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2050	1	1362	1	1	1	合阳护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2051	1	1362	1	1	1	抬肩护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2052	1	1362	1	1	1	气端护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2053	1	1362	1	1	1	龙玄护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2054	1	1362	1	1	1	极泉护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2055	1	1362	1	1	1	崇骨护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2056	1	1362	1	1	1	曲泉护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2057	1	1362	1	1	1	腰眼护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2058	1	1362	1	1	1	下极俞护心效果·弱	真气在奇穴中流转。效果消失会返回一定修为到气海
2060	1	344	1	1	1	春意傲然	疗伤成效提升10%，攻击力下降2.5%
2060	2	344	1	1	1	春意傲然	疗伤成效提升20%，攻击力下降5%
2060	3	344	1	1	1	春意傲然	疗伤成效提升30%，攻击力下降7.5%
2060	4	344	1	1	1	春意傲然	疗伤成效提升40%，攻击力下降10%
2060	5	344	1	1	1	春意傲然	疗伤成效提升40%
2061	1	2135	1	1	1	夏日炎炎	外功攻击伤害提高10%，每秒损失0.1%最大内力值
2061	2	2135	1	1	1	夏日炎炎	外功攻击伤害提高20%，每秒损失0.2%最大内力值
2061	3	2135	1	1	1	夏日炎炎	外功攻击伤害提高30%，每秒损失0.3%最大内力值
2061	4	2135	1	1	1	夏日炎炎	外功攻击伤害提高40%，每秒损失0.4%最大内力值
2062	1	2032	1	1	1	气涌	通过打坐，你的气血运行加快了
2063	1	2136	1	1	1	澎湃	你的气血运行已达极限，为避免走火入魔，短时间内你已不能通过在门派打坐获得修为的提升
2064	1	2038	1	0	1	气运丹田	练精化气，练气化神，练神还虚。七天内，于门派打坐时，可获双倍修为，最多获得1000修为
2065	0	2364	1	1	1	云栖松	闪躲等级提高<BUFF atDodge>点
2066	1	2367	1	1	1	寻梅	转移50%自身制造的威胁值到招式“探梅”的目标身上
2067	1	340	1	1	1	作茧自缚	在接受惩罚期间，你将不能进行任何资产转移行为
2068	1	2025	1	1	1	白色孢子	受到伤害提高20%
2069	1	99	1	1	1	自食其果	在接受惩罚期间，你将不能正常获取NPC的击杀收益。武林秘境和战场收益不受此状态影响
2070	1	2112	1	1	1	神清气爽	击杀怪物获得2倍阅历
2071	1	0	0	0	0	名震天下	至尊名人，真龙祥呈
2072	1	2367	1	1	1	探梅	你正在接受一名藏剑侠士的部分威胁值
2073	0	713	1	1	1	百强帮主	百强帮主的荣光
2074	1	538	1	1	1	结缘之草·金兰之邀	你收到朋友的结义邀请，如果你在此状态下对对方使用结缘草，将完成仪式，义结金兰
2075	1	670	1	1	1	烈焰红唇	“一如烈火般深红炽热的唇印！”全属性提高5点
2076	1	2130	1	1	1	任脉·下脘	每秒恢复20%内力最大值，每秒恢复22点剑气值
2077	1	2129	1	1	1	任脉·中脘	每秒恢复20%气血最大值
2078	1	2141	1	1	1	任脉·中极	内功防御等级增加70点，外功防御等级增加200点
2079	1	2032	1	1	1	任脉·中庭	每秒恢复2%气血最大值
2080	1	2022	1	1	1	天地同寿	吸收4万点伤害
2081	1	1529	0	0	1	血龙出渊	血眼含恨吞四海，龙王出渊祸八荒。\n吐蕃僧、南昆仑、恶人谷叛徒等各路贼党正在各地伺机作乱，有心讨贼的侠士请留意系统公告的提示，前往各地讨贼。\n血眼龙王逃出少林、三大恶人叛出恶人谷、南昆仑杀上昆仑派，一时间江湖上一片血雨腥风，诸位侠士可在每晚七点时前往瞿塘峡白帝城、昆仑玉虚峰、以及南屏山倌塘驿站外一探究竟。\n点击了解详情
2082	1	2033	0	0	1	剑气	每层使外功伤害提高100%
2082	2	2033	0	0	1	剑气	每层使外功伤害提高100%
2084	1	2131	1	1	1	秋风落叶	外功防御等级提高100点，内功防御等级提高50点，受到的疗伤成效下降8%
2084	2	2131	1	1	1	秋风落叶	外功防御等级提高200点，内功防御等级提高100点，受到的疗伤成效下降16%
2084	3	2131	1	1	1	秋风落叶	外功防御等级提高300点，内功防御等级提高150点，受到的疗伤成效下降24%
2084	4	2131	1	1	1	秋风落叶	外功防御等级提高400点，内功防御等级提高200点，受到的疗伤成效下降32%
2085	1	2033	1	1	1	寒风刺骨	内功攻击伤害提高10%，受到的伤害提高5%
2085	2	2033	1	1	1	寒风刺骨	内功攻击伤害提高20%，受到的伤害提高10%
2085	3	2033	1	1	1	寒风刺骨	内功攻击伤害提高30%，受到的伤害提高15%
2085	4	2033	1	1	1	寒风刺骨	内功攻击伤害提高40%，受到的伤害提高20%
2085	5	2033	1	1	1	寒风刺骨	内功攻击伤害提高40%
2087	1	2141	1	1	1	春意傲然	被疗伤的成效提高25%
2088	1	2135	1	1	1	夏日炎炎	每3秒受到100点阳性内功伤害
2088	2	2135	1	1	1	夏日炎炎	受到伤害
2089	1	2024	1	1	1	秋风落叶	释放招式的内力消耗提高20%
2090	1	2028	1	1	1	生命枯竭	每秒受到1200点混元性内功伤害
2091	1	2023	1	1	1	寒风刺骨	受到的阴性内功伤害提高4%
2092	1	2038	1	1	1	严寒	每层使受到的阴性内功伤害提高4%
2093	1	335	1	1	1	极速冰冻	定身，每秒受到800点阴性内功伤害
2094	1	2025	1	1	1	绿色孢子	攻击所造成的伤害降低20%
2095	1	2025	1	1	1	红色孢子	每秒损失100点内力值
2096	1	2025	1	1	1	黄色孢子	受到的疗伤成效降低20%
2097	1	2136	1	1	1	孢子相克	每3秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2098	1	19	1	1	1	孢子相生	每秒回复<BUFF atLifeReplenish>点气血值
2099	1	2141	1	1	1	春意斐然	受到的疗伤成效降低20% 攻击伤害提升10%
2101	1	0	1	1	1	活动总控计时BUFF	活动总控计时BUFF
2103	1	2037	1	0	1	不殆	目前首领功力正盛，你的伤害没有效果
2104	1	300	1	1	1	一触即发	距离下次击杀阵营首领的剩余时间，到点自动接受任务
2105	1	1541	1	1	1	偃旗息鼓	距离本次击杀阵营首领结束时间，到点即恢复首领的功力，获得威望提高50%
2106	1	327	1	1	1	炎鳞	每秒受到75点阳性内功伤害
2107	1	1519	1	1	1	握针	每3秒回复600点气血值
2108	1	1521	1	1	1	毫针	外功防御等级提高<BUFF atPhysicsShieldBase>点，被攻击则去掉一层并恢复1000点气血值
2110	1	325	1	1	1	冰魄	吸收50000点伤害
2111	1	327	1	1	1	室火玄天	内功和外功防御等级降低35%
2112	1	2036	1	1	1	壁水幽天	移动速度降低30%，疗伤与被疗伤成效降低25%
2113	1	2391	1	1	1	泉凝月	吸收15000点伤害
2113	2	2391	1	1	1	泉凝月	定身
2114	1	2364	1	1	1	云栖松	闪避等级提高500点
2115	1	14	1	1	1	清明	外功伤害降低20%
2116	1	344	1	1	1	谷雨	内功伤害降低20%
2117	1	2132	1	1	1	小满	降低内功防御等级20%
2118	1	338	1	1	1	寒露	每秒受到伤害500点
2119	1	2020	1	1	1	冬至	移动速度降低50%
2120	1	325	1	1	1	大寒	体质降低25%
2121	1	2027	1	1	1	处暑	疗伤和被疗伤成效降低25%
2122	1	334	1	1	1	芒种	外功防御等级降低20%
2123	1	2022	1	1	1	溯雪剑	每层每秒受到<BUFF atCallPhysicsDamage>点外功伤害
2125	1	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高1.5%
2125	2	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高2%
2125	3	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高2.5%
2125	4	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高3%
2125	5	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高3.5%
2125	6	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高4%
2125	7	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高4.5%
2125	8	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高2%，移动速度提高1%
2125	9	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高3%，移动速度提高1%
2125	10	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高4%，移动速度提高1%
2125	11	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高5%，移动速度提高2%
2125	12	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高6%，移动速度提高2%
2125	13	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高7%，移动速度提高2%
2125	14	0	0	0	0	Buff=1，Debuff=2，Dot=3，Hot=4	化劲等级提高10%，移动速度提高5%
2126	1	2364	1	1	1	云栖松	闪避等级增加500点，内功防御等级增加150点
2127	1	2026	1	0	1	戾气	杀戮过重，怨气缠身，所有基础属性降低20%
2128	1	9	0	1	1	梵音劫	每一层提高梵音劫10%伤害
2128	2	9	0	1	1	梵音劫	每一层提高梵音劫15%伤害
2129	1	656	1	1	1	空冥诀	短时间内突破武功上限，体质提高30%，外功基础攻击力提高30%，内功基础攻击力提高30%
2131	1	1487	1	1	1	禁锢咒	移动速度降低70%，诅咒消失后会释放出强大的力量，每秒受到500点阳性内功伤害
2131	2	1487	1	1	1	禁锢咒	移动速度降低70%，诅咒消失后会释放出强大的力量，每秒受到700点阳性内功伤害
2132	1	2127	0	0	0	浮空	降低重力加速度
2132	2	2127	0	0	0	浮空	降低重力加速度
2133	1	10	0	0	1	追击	有人在注视着你
2133	2	10	1	1	1	追击	有人在注视着你
2134	1	80	1	1	1	梵音轮回咒	诅咒时间结束时必须靠近队友四尺以内，将诅咒传给队友，否则会立即死亡
2134	2	80	1	1	1	梵音轮回咒	诅咒时间结束时必须靠近队友四尺以内，将诅咒传给队友，否则会立即死亡
2135	1	324	0	1	1	六道之外	持续时间内免受梵音轮回咒的传染
2136	1	2032	1	1	1	迦兰怒	迦兰高僧的怒火，一但爆发，威力惊人
2137	1	0	1	1	0	眩晕	燃烧
2142	1	2481	1	1	1	真·青龙	内功攻击力提高<BUFF atMagicAttackPowerBase>点，内功命中率提高3%，招式威胁下降30%
2142	2	2482	1	1	1	真·白虎	外功攻击力提高<BUFF atPhysicsAttackPowerBase>点，外功命中率提高3%，招式威胁下降30%
2142	3	2483	1	1	1	真·朱雀	疗伤成效提高<BUFF atTherapyPowerBase>点，每秒回蓝提高4点，招式威胁下降30%
2142	4	2484	1	1	1	真·玄武	外功防御等级提高<BUFF atPhysicsShieldBase>点，内功防御等级提高<BUFF atMagicShield>点，招架等级提高<BUFF atParryBase>点，招式威胁提高50%
2143	1	2481	1	1	1	勇·青龙	内功攻击力提高<BUFF atMagicAttackPowerBase>点，内功命中率提高2%，招式威胁下降8%
2143	2	2482	1	1	1	勇·白虎	外功攻击力提高<BUFF atPhysicsAttackPowerBase>点，外功命中率提高2%，招式威胁下降8%
2143	3	2483	1	1	1	勇·朱雀	疗伤成效提高<BUFF atTherapyPowerBase>点，每秒回蓝提高3点，招式威胁下降8%
2143	4	2484	1	1	1	勇·玄武	外功防御等级提高<BUFF atPhysicsShieldBase>点，内功防御等级提高<BUFF atMagicShield>点，招架等级提高<BUFF atParryBase>点，招式威胁提高20%
2144	1	325	1	1	1	曲散	每层每3秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2144	2	325	1	1	1	曲散	每层每3秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2144	3	325	1	1	1	曲散	每层每3秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2145	1	2136	1	1	1	红蛛毒液	受到的毒性内功伤害大幅提高
2146	1	2134	1	1	1	绿蜘毒液	每3秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2147	1	2023	1	1	1	风雪交加	每2秒叠加一层“严寒”效果，每2秒受到2000点阴性内功伤害
2148	1	2021	1	1	1	秋露凝雪	吸收伤害<BUFF atGlobalDamageAbsorb>点
2150	1	325	1	1	1	击倒	被击倒在地
2151	1	2375	1	1	1	随风	移动速度提高10%
2152	1	2364	1	1	1	松坚	外功防御等级提高<BUFF atPhysicsShieldBase>点
2153	1	2146	1	1	1	剑阵之力	每3秒恢复30000点气血值，并反弹受到的所有伤害
2155	1	2021	1	1	1	曲终	每3秒受到600点阴性内功伤害
2156	1	2364	1	1	1	青松	每秒回复2点剑气
2157	1	2024	1	1	1	烈焰朱明	每层使受到的烈焰朱明伤害提高15%
2158	1	0	1	1	1	回春	每3秒恢复的气血值提高500点
2159	1	2024	1	1	1	炎狱	你深厚的功力引发了叶昊天的怒火，如果你靠近他，他将会将你击退
2160	1	397	0	0	1	绝对领域	内力被散去
2161	0	2036	0	0	1	瘟疫	被所有伤害招式命中后将瘟疫传染给攻击者
2162	0	2036	1	1	1	瘟疫	每层每秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2163	0	2135	1	1	1	瘟疫蔓延	每层每3秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2164	0	2132	0	0	1	瘟疫	被所有伤害招式命中后将瘟疫传染给攻击者
2165	0	2132	1	1	1	瘟疫	每层每秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2166	0	89	1	1	1	凶猛撕咬	每3秒受到<BUFF atCallPhysicsDamage>点外功伤害
2167	0	341	1	1	1	毒箭	每1秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2168	0	2037	1	1	1	战斗意志	外功伤害提高100%
2169	0	2028	1	1	1	战斗意志	外功伤害提高300%
2170	1	2029	0	0	1	垂死意志	外功伤害增加50%
2170	2	2029	0	0	1	垂死意志	外功伤害增加100%
2171	1	2027	1	1	1	刺耳怒吼	定身
2171	2	2027	1	1	1	刺耳怒吼	定身
2172	1	2031	1	1	1	狂乱	每层使受到的阴性内功伤害提高1%，外功攻击提高60点，内功攻击提高75点
2172	2	2031	1	1	1	狂乱	每层使受到的阴性内功伤害提高2%，外功攻击提高75点，内功攻击提高100点
2172	3	2031	1	1	1	狂乱	每层使受到的阴性内功伤害提高2%，外功攻击提高130点，内功攻击提高155点
2172	4	2031	1	1	1	狂乱	每层使受到的阴性内功伤害提高2%，外功攻击提高75点，内功攻击提高100点
2173	0	2026	1	1	1	残暴	外功伤害提高50%
2174	0	331	1	1	1	断阳指	每3秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2175	1	336	1	1	1	坚韧	内功防御等级提高30点
2176	1	2038	1	1	1	唤醒	每3秒回复200内力
2177	1	1673	1	1	1	正骨	受到的伤害降低30%
2178	0	2028	1	1	1	残暴	效果结束后将被献祭，提升主人攻击
2179	0	343	1	1	1	痛血指	每施放一个混元、阴性、毒性伤害招式对自身造成若干点伤害
2180	0	2035	1	1	1	侵蚀水	每秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2181	0	2124	1	1	1	腐尸毒	每3秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2181	2	2124	1	1	1	腐尸毒	每3秒受到3600点阴性内功伤害，效果结束后受到15000点阴性内功伤害
2181	4	2124	1	1	1	腐尸毒	每3秒受到4600点阴性内功伤害，效果结束后受到25000点阴性内功伤害
2182	1	1441	1	1	1	八卦洞玄	不能施展内功招式
2183	0	338	1	1	1	毒手印	每层每3秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2184	0	2025	1	1	1	黑毒	每3秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2185	0	330	0	0	1	进食	每秒恢复的气血值提高1250点
2186	0	734	1	1	1	朱蝎强体钉	外功伤害提高30%
2187	0	1271	1	1	1	狼蛛虎骨酒	移动速度提高50%，防御等级提高30%
2188	0	20	1	1	1	气势八刀	受到的外功伤害提高100%
2189	0	346	1	1	1	死亡倒计时	每3秒受到4761点外功伤害伤害，效果结束后额外受到23015点外功伤害
2190	0	6	0	0	1	破剑八刀	遭受攻击则反弹<BUFF atPhysicsReflection>点伤害
2191	1	345	1	1	1	终曲计时	当每段曲终时，曲音所及之处的所有人将会被震成重伤
2192	0	334	0	0	1	傲然刀式	伤害提高30%
2193	0	325	1	1	1	屠戮	每层使受到的疗伤成效降低50%
2194	0	2131	1	1	1	曼纽神水	受到的内功伤害降低30%，每秒恢复<BUFF atCallTherapy>点气血值
2195	0	2024	1	1	1	圣炎	每3秒受到<BUFF atCallSolarDamage>点阳性内功伤害
2196	1	2037	0	0	1	战魂	因战友伤亡而激发体内战意，战斗能力大幅提升
2196	2	2037	0	0	1	战魂	因战友伤亡而激发体内战意，战斗能力大幅提升
2196	3	2037	0	0	1	战魂	因战友伤亡而激发体内战意，战斗能力大幅提升
2196	4	2037	0	0	1	战魂	因战友伤亡而激发体内战意，战斗能力大幅提升
2196	5	2037	0	0	1	战魂	因战友伤亡而激发体内战意，战斗能力大幅提升
2198	1	2036	1	1	1	铁壁	御劲等级提高20%
2199	1	341	1	1	1	溃甲	御劲等级降低20%
2200	1	1226	1	1	1	霸魂	气血最大值提高<BUFF atMaxLifeAdditional>点
2200	2	1226	1	1	1	霸魂	气血最大值提高<BUFF atMaxLifeAdditional>点，内力最大值提高<BUFF atMaxManaAdditional>点
2201	0	2035	0	0	1	瘟疫反噬	被毒性、阴性、混元内功伤害招式命中后将瘟疫传染给攻击者
2202	0	2035	1	1	1	瘟疫反噬	每层每秒受到<BUFF atCallLunarDamage>点阴性内功伤害
2203	0	346	1	1	1	淤肉断骨击	每层使被疗伤成效降低50%
2204	0	338	1	1	1	狮子连爪	每秒受到<BUFF atCallPhysicsDamage>点外功伤害，无法施展轻功
2205	0	2025	1	1	1	古蝉毒水	被所有伤害招式命中后将古蝉毒水传染给攻击者
2206	0	2025	1	1	1	古蝉毒水	每秒受到<BUFF atCallPoisonDamage>点毒性内功伤害
2207	1	329	1	1	1	怯弱	每3秒受到<BUFF atCallPhysicsDamage>点外功伤害，效果结束后使受到的伤害提高100%
2208	0	340	0	0	1	怯弱	受到的所有伤害提高100%
2209	0	294	0	1	1	新玩家养成计划	江山代有新人出，风云齐聚会巴蜀。\n新玩家养成计划隆重开启，点击了解详情
2210	0	2287	1	1	1	再会首·福星照	当你拥有这个状态时，寻宝会有几率挖到【紫陨】，每挖到一个【紫陨】，此状态会消耗一层。\n再会首，策马江湖，欢迎归来！\n左键点击了解详情
2211	0	2121	1	1	1	再会首·任逍遥	此状态存在时：\n当所在团队击杀英雄战宝迦兰及10人秘境首领时，将使全团获得额外的【紫陨】和【天外陨铁】（10人战宝迦兰为最后3个首领）。\n你完成赏金、讨伐以及某些70级阵营日常任务时，会获得额外奖励。\n再会首，策马江湖，欢迎归来！\n左键点击了解详情
2212	0	2119	1	1	1	再会首·莫相忘	与拥有【再会首·任逍遥】状态的侠士一起，击杀英雄战宝迦兰及10人秘境首领时，会获得额外奖励的【紫陨】和【天外陨铁】（10人战宝迦兰为最后3个首领）。\n参与“再会首”活动的回归侠士会拥有【再会首·任逍遥】状态。\n莫失良机！\n左键点击了解详情
2213	0	2024	1	1	1	红尘曲·御伤	受到伤害降低80%，并且不会重伤倒下
2214	0	0	0	0	0	百步缠丝手	百步缠丝手循环
2215	0	345	1	1	1	百步缠丝手	定身
2216	1	80	0	0	0	百步缠丝手	循环
2219	0	12	1	1	1	飞云回转刀	每3秒造成<BUFF atCallPhysicsDamage>点外功伤害
2220	0	347	1	1	1	重拳	眩晕
2221	0	624	1	1	1	六合独尊	每3秒受到2000点混元性内功伤害
2222	0	620	1	1	1	坐忘无我	反弹60%受到的伤害
2223	0	347	1	1	1	刺魄	眩晕
2224	0	347	1	1	1	斩魂	眩晕
