SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Name	Desc	ShortDesc	SpecialDesc
1721	1	2368	1	1	0	0	0	2	心剑	每点身法额外增加1.5点外功攻击，0.1点外功会心等级。该效果为固定效果，不受其他效果影响。近身武器攻击每命中目标一次则自身获得10点剑气。		
1722	1	2376	0	0	0	0	0	3	问水	每点身法额外增加1点外功攻击，0.05点外功会心等级。		
1723	1	2367	0	0	0	0	0	6	燕返	施展“探梅”，自身和友方<BUFF 1796 0 desc>，持续<BUFF 1796 0 time>。		
1724	1	2392	0	0	0	0	0	5	香梅	若自身有“香梅”气劲，或者对有“梅隐香”效果的敌对目标施展“梦泉虎跑”，将不会再随机切换目标。		
1725	1	2389	0	0	0	0	0	4	灵蕴	施展“雪断桥”额外获得20点剑气。		
1726	1	2385	0	0	0	0	0	7	碧环	施展“玉泉鱼跃”使冲刺路径上的目标锁足。		
1727	1	2387	0	0	0	0	0	8	御天	施展“梦泉虎跑”时受到的伤害降低60%。		
1728	1	2367	1	1	0	0	0	1	山居	气血最大值提高131点，外功攻击提高41点，外功会心等级提高1点，外功命中等级提高4点，闪躲等级提高4点。		
1728	2	2367	1	1	0	0	0	1	山居	气血最大值提高256点，外功攻击提高59点，外功会心等级提高2点，外功命中等级提高5点，闪躲等级提高5点。		
1728	3	2367	1	1	0	0	0	1	山居	气血最大值提高611点，外功攻击提高96点，外功会心等级提高3点，外功命中等级提高7点，闪躲等级提高7点。		
1728	4	2367	1	1	0	0	0	1	山居	气血最大值提高902点，外功攻击提高133点，外功会心等级提高4点，外功命中等级提高9点，闪躲等级提高9点。		
1728	5	2367	1	1	0	0	0	1	山居	气血最大值提高1193点，外功攻击提高170点，外功会心等级提高6点，外功命中等级提高11点，闪躲等级提高11点。		
1728	6	2367	1	1	0	0	0	1	山居	气血最大值提高1484点，外功攻击提高207点，外功会心等级提高8点，外功命中等级提高13点，闪躲等级提高13点。		
1728	7	2367	1	1	0	0	0	1	山居	气血最大值提高1775点，外功攻击提高244点，外功会心等级提高10点，外功命中等级提高15点，闪躲等级提高15点。		
1728	8	2367	1	1	0	0	0	1	山居	气血最大值提高3566点，外功攻击提高809点，外功会心等级提高12点，外功命中等级提高18点，闪躲等级提高17点。		
1729	1	2368	1	1	0	0	0	2	意剑	每点身法额外增加1.5点外功攻击，0.1点外功会心等级。该效果为固定效果，不受其他效果影响。近身武器攻击每命中目标一次则自身获得10点剑气。		
1730	1	2363	0	0	0	0	0	4	彤云	施展“听雷”附加大量威胁。		
1731	1	2591	0	0	0	0	0	6	危楼	施展“摘星”若成功打断目标运功，则目标晕眩3秒。		
1732	1	2365	0	0	0	0	0	5	松涛	对目标施展“惊涛”，则目标被定身，持续<BUFF 1857 0 time>。		
1733	1	2377	0	0	0	0	0	3	山居	每点身法额外增加1点外功攻击，0.05点外功会心等级。		
1734	1	2373	0	0	0	0	0	7	荒神	跳跃时施展“霞流宝石”，清除周围6尺内目标阳性、混元性、阴性、毒性气劲各一个。		
1735	1	2375	0	0	0	0	0	8	不工	当自身没有“啸日”气劲时，施展“风来吴山”过程中获得“不工”气劲，不受招式控制。		
1737	0	13	1	1	0	0	0	1	回风击	测试技能		
1742	0	13	1	1	0	0	0	1	云飞玉皇	测试技能		
1743	0	13	1	1	0	0	0	1	山外青山	测试技能		
1744	0	13	1	1	0	0	0	1	浊浪排空	测试技能		
1745	0	13	1	1	0	0	0	1	四季灵蕴·惊蛰	测试技能		
1746	0	13	1	1	0	0	0	1	四季灵蕴·雨水	测试技能		
1747	0	13	1	1	0	0	0	1	四季灵蕴·夏至	测试技能		
1748	0	13	1	1	0	0	0	1	四季灵蕴·惊蛰	测试技能		
1749	0	13	1	1	0	0	0	1	四季灵蕴·白露	测试技能		
1750	0	13	1	1	0	0	0	1	四季灵蕴·霜降	测试技能		
1751	0	13	1	1	0	0	0	1	四季灵蕴·大雪	测试技能		
1752	0	13	1	1	0	0	0	1	四季灵蕴·小寒	测试技能		
1753	0	13	1	1	0	0	0	1	四季剑法	测试技能		
1754	0	13	1	1	0	0	0	1	九溪弥烟	测试技能		
1755	0	13	1	1	0	0	0	1	平湖断月	测试技能		
1756	0	13	1	1	0	0	0	1	千秋如梦	测试技能		
1757	0	13	1	1	0	0	0	1	紫薇剑芒	测试技能		
1758	0	13	1	1	0	0	0	1	紫薇剑芒	测试技能		
1759	0	13	1	1	0	0	0	1	四季剑法	测试技能		
1760	0	13	1	1	0	0	0	1	鸟语花香	测试技能		
1761	0	13	1	1	0	0	0	1	鸟语花香	测试技能		
1762	0	13	1	1	0	0	0	1	七月流火	测试技能		
1763	0	13	1	1	0	0	0	1	金风玉露	测试技能		
1764	0	13	1	1	0	0	0	1	刺骨	测试技能		
1765	0	13	1	1	0	0	0	1	刺骨	测试技能		
1766	0	13	1	1	0	0	0	1	剑气护体	测试技能		
1767	0	13	1	1	0	0	0	1	春晖剑	测试技能		
1768	0	13	1	1	0	0	0	1	夏振剑	测试技能		
1769	0	13	1	1	0	0	0	1	溯雪玄英	测试技能		
1770	0	13	1	1	0	0	0	1	烈焰朱明	测试技能		
1771	0	13	1	1	0	0	0	1	刺骨	测试技能		
1772	0	13	1	1	0	0	0	1	豪气剑空	测试技能		
1773	0	13	1	1	0	0	0	1	万剑归宗	测试技能		
1774	0	13	1	1	0	0	0	1	剑冲阴阳	测试技能		
1775	0	13	1	1	0	0	0	1	坐忘无我	测试技能		
1776	0	13	1	1	0	0	0	1	九转归一	测试技能		
1777	0	13	1	1	0	0	0	1	六合独尊	测试技能		
1778	0	13	1	1	0	0	0	1	居合·贯诚	测试技能		
1793	1	13	1	1	0	0	0	1	竹叶镖	测试技能		
1794	1	13	1	1	0	0	0	1	瞄准射击	测试技能		
1795	1	2545	1	1	0	0	0	1	四季剑法	威力来自于你手上的武器。		藏剑弟子必备的基础剑法
1803	0	13	1	1	0	0	0	1	一闪·幻狼	测试技能		
1804	0	13	1	1	0	0	0	1	天道剑封破	测试技能		
1805	0	13	1	1	0	0	0	1	生太极	测试技能		
1806	0	13	1	1	0	0	0	1	生太极·人剑合一	测试技能		
1807	0	13	1	1	0	0	0	1	无影无相	测试技能		
1808	0	13	1	1	0	0	0	1	无影无相·人剑合一	测试技能		
1809	0	13	1	1	0	0	0	1	凌太虚·霄风	测试技能		
1810	0	13	1	1	0	0	0	1	凌太虚·霄风·人剑合一	测试技能		
1811	0	13	1	1	0	0	0	1	碎星辰·返	测试技能		
1812	0	13	1	1	0	0	0	1	碎星辰·返·人剑合一	测试技能		
1813	0	13	1	1	0	0	0	1	韬光养晦	测试技能		
1814	0	13	1	1	0	0	0	1	韬光养晦·人剑合一	测试技能		
1815	0	13	1	1	0	0	0	1	吞日月·虚空	测试技能		
1816	0	13	1	1	0	0	0	1	吞日月·虚空·人剑合一	测试技能		
1817	0	13	1	1	0	0	0	1	居合·贯诚	测试技能		
1818	0	13	1	1	0	0	0	1	九音陀罗曲·破镜	测试技能		
1819	0	13	1	1	0	0	0	1	音爆	测试技能		
1820	0	13	1	1	0	0	0	1	九音陀罗曲·破浪	测试技能		
1821	0	13	1	1	0	0	0	1	九音陀罗曲·刚震	测试技能		
1822	0	13	1	1	0	0	0	1	碎岩弹	测试技能		
1824	0	13	1	1	0	0	0	1	生人勿近	测试技能		
1825	0	13	1	1	0	0	0	1	柳浪莺啼	测试技能		
1826	0	13	1	1	0	0	0	1	天绝华散曲	测试技能		
1827	0	13	1	1	0	0	0	1	御劲壁垒	测试技能		
1832	0	13	1	1	0	0	0	1	森罗壁垒	测试技能		
1833	0	13	1	1	0	0	0	1	排鼓声	测试技能		
1834	0	13	1	1	0	0	0	1	响木声	测试技能		
1835	0	13	1	1	0	0	0	1	石磬声	测试技能		
1836	0	13	1	1	0	0	0	1	铜铃声	测试技能		
1837	0	13	1	1	0	0	0	1	旋转打击	测试技能		
1838	0	13	1	1	0	0	0	1	炎爆	测试技能		
1839	0	13	1	1	0	0	0	1	眼镜蛇毒囊	测试技能		
1857	0	13	1	1	0	0	0	1	春泥护花	测试技能		
1860	0	13	1	1	0	0	0	1	夏振剑	测试技能		
1865	1	1817	1	1	0	0	0	10	闭阵	解阵		
1866	1	2547	1	1	0	1	0	1	依山观澜阵	需至少一名队友在身边，结阵。		
1867	1	2548	1	1	1	0	0	2	一重粗识	一重粗识：<SUB 1873 1>		
1868	1	2549	1	1	1	0	0	3	二重略懂	一重粗识：<SUB 1873 1>\n二重略懂：<SUB 1873 2>		
1869	1	2550	1	1	1	0	0	4	三重巧熟	一重粗识：<SUB 1873 1>\n二重略懂：<SUB 1873 2>\n三重巧熟：<SUB 1873 3>		
1870	1	2551	1	1	1	0	0	5	四重精妙	一重粗识：<SUB 1873 1>\n二重略懂：<SUB 1873 2>\n三重巧熟：<SUB 1873 3>\n四重精妙：<SUB 1873 4>		
1871	1	2552	1	1	1	0	0	6	五重游刃	一重粗识：<SUB 1873 1>\n二重略懂：<SUB 1873 2>\n三重巧熟：<SUB 1873 3>\n四重精妙：<SUB 1873 4>\n五重游刃：<SUB 1873 5>		
1872	1	2553	1	1	1	0	0	7	六重忘我	一重粗识：<SUB 1873 1>\n二重略懂：<SUB 1873 2>\n三重巧熟：<SUB 1873 3>\n四重精妙：<SUB 1873 4>\n五重游刃：<SUB 1873 5>\n六重忘我：<SUB 1873 6>		
1873	1	2546	0	0	0	0	0	1	依山观澜阵	阅历提高5%，声望提高5%，身法提高3%。		
1873	2	2546	0	0	0	0	0	1	依山观澜阵	外功基础攻击力提高5%。		
1873	3	2546	0	0	0	0	0	1	依山观澜阵	外功会心效果提高20%。		
1873	4	2546	0	0	0	0	0	1	依山观澜阵	小队成员外功招式会心则阵眼获得3点剑气值。		
1873	5	2546	0	0	0	0	0	1	依山观澜阵	阵眼使用招式“莺鸣柳”则全队获得移动速度提高20%气劲持续5秒。		
1873	6	2546	0	0	0	0	0	1	依山观澜阵	小队成员闪避则阵眼获得外功会心率提高20%，持续5秒。		
1873	7	2546	0	0	0	0	0	1	依山观澜阵	空。		
1883	1	13	1	1	0	0	0	1	断潮	测试技能		
1892	0	13	1	1	0	0	0	1	烈焰朱明	测试技能		
1895	0	13	1	1	0	0	0	1	刚震	测试技能		
1896	0	13	1	1	0	0	0	1	天国镇魂曲	测试技能		
1899	0	13	1	1	0	0	0	1	天绝华散曲·白露·魂散	测试技能		
1900	0	13	1	1	0	0	0	1	天绝华散曲·碧海·魂散	测试技能		
1901	0	13	1	1	0	0	0	1	天绝华散曲·朱云·魂散	测试技能		
1902	0	13	1	1	0	0	0	1	天绝华散曲·黑洞·魂散	测试技能		
1905	0	13	1	1	0	0	0	1	风来吴山	<SKILL PhysicsDamage>		
1909	0	13	1	1	0	0	0	1	摘星	<SKILL PhysicsDamage>		
1918	0	13	1	1	0	0	0	1	土石爆炸	测试技能		
1919	1	13	1	1	0	0	0	1	测试技能	测试技能		
1921	0	13	1	1	0	0	0	1	五子·疏星	测试技能		
1922	0	13	1	1	0	0	0	1	五子·金星	测试技能		
1923	0	13	1	1	0	0	0	1	五子·寒星	测试技能		
1924	0	13	1	1	0	0	0	1	一闪·幻狼	测试技能		
1925	1	13	1	1	0	0	0	1	赠送	赠送		
1926	1	13	1	1	0	0	0	1	赠送	赠送		
1927	1	13	1	1	0	0	0	1	赠送	赠送		
1928	1	13	1	1	0	0	0	1	赠送	赠送		
1929	0	13	1	1	0	0	0	1	连珠弹	测试技能		
1937	0	13	1	1	0	0	0	1	剑气	测试技能		
1938	0	13	1	1	0	0	0	1	渐影凝视	测试技能		
1939	0	13	1	1	0	0	0	1	孢子喷吐	测试技能		
1940	1	2591	1	1	0	0	0	7	摘星	打断目标运功，若成功打断，则眩晕目标3秒，并造成<SUB 1909 0>点外功伤害。\n控制技，对正在运功的目标使用效果最佳。<TALENT 2766 1 若成功打断目标运功，则获得20点剑气>		危楼百尺，手摘星辰
1944	0	13	1	1	0	0	0	1	霞流宝石	测试技能		
1946	0	13	1	1	0	0	0	1	四季剑法	测试技能		
1947	0	13	1	1	0	0	0	1	九溪弥烟	测试技能		
1949	1	13	1	1	0	0	0	1	督脉·陶道	阴性内功防御等级提高10点。		
1949	2	13	1	1	0	0	0	1	督脉·陶道	阴性内功防御等级提高15点。		
1949	3	13	1	1	0	0	0	1	督脉·陶道	阴性内功防御等级提高20点。		
1949	4	13	1	1	0	0	0	1	督脉·陶道	阴性内功防御等级提高30点。		
1949	5	13	1	1	0	0	0	1	督脉·陶道	阴性内功防御等级提高35点。		
1950	1	13	1	1	0	0	0	1	督脉·囟会	混元性内功防御等级提高10点。		
1950	2	13	1	1	0	0	0	1	督脉·囟会	混元性内功防御等级提高15点。		
1950	3	13	1	1	0	0	0	1	督脉·囟会	混元性内功防御等级提高20点。		
1950	4	13	1	1	0	0	0	1	督脉·囟会	混元性内功防御等级提高30点。		
1950	5	13	1	1	0	0	0	1	督脉·囟会	混元性内功防御等级提高35点。		
1951	1	13	1	1	0	0	0	1	督脉·强间	阳性内功防御等级提高10点。		
1951	2	13	1	1	0	0	0	1	督脉·强间	阳性内功防御等级提高15点。		
1951	3	13	1	1	0	0	0	1	督脉·强间	阳性内功防御等级提高20点。		
1951	4	13	1	1	0	0	0	1	督脉·强间	阳性内功防御等级提高30点。		
1951	5	13	1	1	0	0	0	1	督脉·强间	阳性内功防御等级提高35点。		
1952	1	13	1	1	0	0	0	1	督脉·前顶	毒性内功防御等级提高10点。		
1952	2	13	1	1	0	0	0	1	督脉·前顶	毒性内功防御等级提高15点。		
1952	3	13	1	1	0	0	0	1	督脉·前顶	毒性内功防御等级提高20点。		
1952	4	13	1	1	0	0	0	1	督脉·前顶	毒性内功防御等级提高30点。		
1952	5	13	1	1	0	0	0	1	督脉·前顶	毒性内功防御等级提高35点。		
1953	0	13	1	1	0	0	0	1	天地同寿	测试技能		
1954	0	13	1	1	0	0	0	1	天地同寿	测试技能		
1955	0	13	1	1	0	0	0	1	剑气	测试技能		
1956	0	13	1	1	0	0	0	1	一闪·幻狼	测试技能		
1957	0	13	1	1	0	0	0	1	一闪·幻狼	测试技能		
1958	0	13	1	1	0	0	0	1	任脉·中极	施展疗伤招式命中后，有X%几率使目标获得提高内功防御等级70点，外功防御等级200点的气劲，持续15秒。		
1958	1	13	1	1	0	0	0	1	任脉·中极	施展疗伤招式命中后，有1%几率使目标获得提高内功防御等级70点，外功防御等级200点的气劲，持续15秒		
1958	2	13	1	1	0	0	0	1	任脉·中极	施展疗伤招式命中后，有2%几率使目标获得提高内功防御等级70点，外功防御等级200点的气劲，持续15秒		
1958	3	13	1	1	0	0	0	1	任脉·中极	施展疗伤招式命中后，有3%几率使目标获得提高内功防御等级70点，外功防御等级200点的气劲，持续15秒		
1959	1	1656	1	1	0	0	0	1	任脉·神阙	领悟招式，可以重置万花“碧水滔天”、七秀“风袖低昂”、五毒“千蝶吐瑞”的调息时间。		
1960	1	2112	1	1	0	0	0	1	任脉·曲骨	需要自身功力大于40万方能施展该招式。消耗800点修为，使目标获得击杀怪物双倍阅历气劲，重伤不消失，持续4小时。同时目标将获得止骨气劲，4小时内无法再次接受曲骨气劲。		
1961	1	2130	1	1	0	0	0	1	任脉·下脘	需要自身功力大于40万方能施展该招式。消耗800点修为，使目标获得每秒恢复20%内力最大值和22点剑气的气劲，持续5秒。		
1962	1	2129	1	1	0	0	0	1	任脉·中脘	需要自身功力大于40万方能施展该招式。消耗1500点修为，使目标获得每秒恢复20%气血最大值的气劲，持续5秒。		
1963	1	2113	1	1	0	0	0	1	任脉·上脘	需要自身功力大于40万方能施展该招式。消耗1000点修为，重置传功的调息时间。		
1964	1	324	1	1	0	0	0	1	任脉·巨阙	需要自身功力大于40万方能施展该招式。消耗1500点修为，重置自身所有门派的内功切换调息时间。		
1965	1	2114	1	1	0	0	0	1	任脉·鸠尾	需要自身功力大于40万方能施展该招式。消耗800点修为，打坐运功30秒，提高双方内力最大值2000点，重伤不消失，持续2小时。		
1966	1	2115	1	1	0	0	0	1	任脉·膻中	需要自身功力大于40万方能施展该招式。消耗1500点修为，打坐运功30秒，提高双方气血最大值2000点，重伤不消失，持续2小时。		
1967	0	13	1	1	0	0	0	1	孢子喷吐	测试技能		
1968	0	13	1	1	0	0	0	1	孢子喷吐	测试技能		
1969	0	13	1	1	0	0	0	1	孢子喷吐	测试技能		
1970	0	13	1	1	0	0	0	1	孢子喷吐	测试技能		
1971	0	13	1	1	0	0	0	1	春意斐然	测试技能		
1972	0	13	1	1	0	0	0	1	玉虹贯日	测试技能		
1973	0	13	1	1	0	0	0	1	九溪弥烟	测试技能		
1974	0	13	1	1	0	0	0	1	啸日	测试技能		
1975	0	13	1	1	0	0	0	1	夕照雷锋	测试技能		
1976	0	13	1	1	0	0	0	1	爆炸	测试技能		
1977	0	13	1	1	0	0	0	1	夕照雷锋	测试技能		
1978	0	13	1	1	0	0	0	1	炎鳞飞舞	测试技能		
1979	0	13	1	1	0	0	0	1	大地鼓动	测试技能		
1980	0	13	1	1	0	0	0	1	熔岩喷发	测试技能		
1981	0	13	1	1	0	0	0	1	碧水滔天	测试技能		
1982	0	13	1	1	0	0	0	1	握针	测试技能		
1983	0	13	1	1	0	0	0	1	毫针	测试技能		
1984	0	13	1	1	0	0	0	1	虚弱毒雾	测试技能		
1985	0	13	1	1	0	0	0	1	蓝药瓶	测试技能		
1986	0	13	1	1	0	0	0	1	红药瓶	测试技能		
1987	0	13	1	1	0	0	0	1	剧毒毒雾	测试技能		
1988	0	13	1	1	0	0	0	1	绿药瓶	测试技能		
1989	0	13	1	1	0	0	0	1	治疗药雾	测试技能		
1990	0	13	1	1	0	0	0	1	霞流宝石	测试技能		
1991	0	13	1	1	0	0	0	1	片雪刃	测试技能		
1992	0	13	1	1	0	0	0	1	风雪交加	测试技能		
1993	0	13	1	1	0	0	0	1	封雪刃	测试技能		
1994	0	13	1	1	0	0	0	1	雪落	测试技能		
1995	0	13	1	1	0	0	0	1	冰魄	测试技能		
1996	0	13	1	1	0	0	0	1	排冰掌	测试技能		
1997	0	13	1	1	0	0	0	1	排冰掌	测试技能		
1998	0	13	1	1	0	0	0	1	排冰掌	测试技能		
1999	0	13	1	1	0	0	0	1	排冰掌	测试技能		
2000	0	13	1	1	0	0	0	1	排冰掌	测试技能		
2001	0	13	1	1	0	0	0	1	风雪交加	测试技能		
2002	0	13	1	1	0	0	0	1	平湖断月	测试技能		
2003	0	13	1	1	0	0	0	1	听雷	测试技能		
2004	0	13	1	1	0	0	0	1	气冲斗牛	测试技能		
2005	0	13	1	1	0	0	0	1	龙川剑气	测试技能		
2006	0	13	1	1	0	0	0	1	室火玄天	测试技能		
2007	0	13	1	1	0	0	0	1	壁水幽天	测试技能		
2008	0	13	1	1	0	0	0	1	剑飞惊天	测试技能		
2009	0	13	1	1	0	0	0	1	四季剑法	测试技能		
2010	0	13	1	1	0	0	0	1	云飞玉皇	测试技能		
2011	0	13	1	1	0	0	0	1	泉凝月	测试技能		
2012	0	13	1	1	0	0	0	1	毫针	测试技能		
2013	0	13	1	1	0	0	0	1	夕照雷锋	测试技能		
2014	0	13	1	1	0	0	0	1	霞流宝石	测试技能		
2015	0	13	1	1	0	0	0	1	风息	测试技能		
2016	0	13	1	1	0	0	0	1	清明	测试技能		
2017	0	13	1	1	0	0	0	1	芒种	测试技能		
2018	0	13	1	1	0	0	0	1	小满	测试技能		
2019	0	13	1	1	0	0	0	1	寒露	测试技能		
2020	0	13	1	1	0	0	0	1	冬至	测试技能		
2021	0	13	1	1	0	0	0	1	处暑	测试技能		
2022	0	13	1	1	0	0	0	1	大寒	测试技能		
2023	0	13	1	1	0	0	0	1	谷雨	测试技能		
2024	0	13	1	1	0	0	0	1	风息	测试技能		
2025	0	13	1	1	0	0	0	1	溯雪玄英	测试技能		
2026	0	13	1	1	0	0	0	1	烈焰朱明	测试技能		
2027	0	13	1	1	0	0	0	1	夏振剑	测试技能		
2028	0	13	1	1	0	0	0	1	夏振剑	测试技能		
2029	0	13	1	1	0	0	0	1	春晖剑	测试技能		
2031	0	13	1	1	0	0	0	1	雪落	测试技能		
2032	0	13	1	1	0	0	0	1	梵音劫	测试技能		
2033	0	13	1	1	0	0	0	1	千秋如梦	测试技能		
2034	0	13	1	1	0	0	0	1	千秋剑阵	测试技能		
2035	0	13	1	1	0	0	0	1	梵音劫	测试技能		
2036	0	13	1	1	0	0	0	1	佛生千手	测试技能		
2037	0	13	1	1	0	0	0	1	龙川剑气	测试技能		
2038	0	13	1	1	0	0	0	1	普度众生	测试技能		
2039	0	13	1	1	0	0	0	1	自爆	测试技能		
2040	0	13	1	1	0	0	0	1	爆炸	测试技能		
2041	0	13	1	1	0	0	0	1	迦兰怒	测试技能		
2042	0	13	1	1	0	0	0	1	雪落	测试技能		
2043	0	13	1	1	0	0	0	1	飞镖	测试技能		
2044	0	13	1	1	0	0	0	1	红蛛毒液	测试技能		
2045	1	13	1	1	0	0	0	1	绿蛛毒液	测试技能		
2046	0	13	1	1	0	0	0	1	风息	测试技能		
2047	0	13	1	1	0	0	0	1	排冰掌	测试技能		
2048	0	13	1	1	0	0	0	1	风雪交加	测试技能		
2049	0	13	1	1	0	0	0	1	风雪交加	测试技能		
2050	0	13	1	1	0	0	0	1	秋露凝雪	测试技能		
2051	0	13	1	1	0	0	0	1	溯雪剑	测试技能		
2052	0	13	1	1	0	0	0	1	雪落	测试技能		
2053	0	13	1	1	0	0	0	1	冰魄	测试技能		
2054	0	13	1	1	0	0	0	1	气冲斗牛	测试技能		
2055	0	13	1	1	0	0	0	1	霞流宝石	测试技能		
2056	0	13	1	1	0	0	0	1	普度众生	测试技能		
2057	0	13	1	1	0	0	0	1	普度众生	测试技能		
2058	0	13	1	1	0	0	0	1	普度众生	测试技能		
2059	0	13	1	1	0	0	0	1	火焰	测试技能		
2060	0	13	1	1	0	0	0	1	空子弹技能	测试技能		
2061	0	13	1	1	0	0	0	1	三才剑法	测试技能		
2062	0	13	1	1	0	0	0	1	烈焰朱明	测试技能		
2063	1	13	1	1	0	0	0	1	大地回春	测试技能		
2064	0	13	1	1	0	0	0	1	阳性伤害技能	测试技能		
2065	0	13	1	1	0	0	0	1	炎鳞震怒	测试技能		
2066	0	325	1	1	0	0	0	1	测试技能	测试技能		
2067	0	13	1	1	0	0	0	1	剑冲阴阳	测试技能		
2068	0	13	1	1	0	0	0	1	空AOE	测试技能		
2069	0	13	1	1	0	0	0	1	瘟疫	测试技能		
2070	0	13	1	1	0	0	0	1	尸爆	尸爆		
2071	0	13	1	1	0	0	0	1	铁钩	测试技能		
2072	0	13	1	1	0	0	0	1	瘟疫蔓延	测试技能		
2073	0	13	1	1	0	0	0	1	瘟疫喷毒	测试技能		
2074	0	13	1	1	0	0	0	1	瘟疫	测试技能		
2075	0	13	1	1	0	0	0	1	铁钩	测试技能		
2076	0	13	1	1	0	0	0	1	瘟疫喷毒	测试技能		
2077	0	13	1	1	0	0	0	1	凶猛撕咬	测试技能		
2078	0	13	1	1	0	0	0	1	毒箭	测试技能		
2079	0	13	1	1	0	0	0	1	战斗意志	测试技能		
2080	0	13	1	1	0	0	0	1	战斗意志	测试技能		
2081	0	13	1	1	0	0	0	1	愤怒冲击	测试技能		
2082	0	13	1	1	0	0	0	1	刺耳怒吼	测试技能		
2083	0	13	1	1	0	0	0	1	扇切	测试技能		
2084	0	13	1	1	0	0	0	1	致死打击	测试技能		
2085	0	13	1	1	0	0	0	1	治疗	测试技能		
2086	0	13	1	1	0	0	0	1	突袭	测试技能		
2087	0	13	1	1	0	0	0	1	突袭	测试技能		
2088	0	13	1	1	0	0	0	1	攻击	测试技能		
2089	0	13	1	1	0	0	0	1	攻击	测试技能		
2090	0	13	1	1	0	0	0	1	攻击	测试技能		
2091	0	13	1	1	0	0	0	1	攻击	测试技能		
2093	0	13	1	1	0	0	0	1	火魅指	测试技能		
2094	0	13	1	1	0	0	0	1	痛血指	测试技能		
2095	0	13	1	1	0	0	0	1	断阳指	测试技能		
2096	0	13	1	1	0	0	0	1	侵蚀水	测试技能		
2097	0	13	1	1	0	0	0	1	腐尸毒	测试技能		
2098	0	13	1	1	0	0	0	1	飞瀑怒潮	测试技能		
2099	0	13	1	1	0	0	0	1	痛血指	测试技能		
2100	0	13	1	1	0	0	0	1	毒咆	测试技能		
2101	0	13	1	1	0	0	0	1	回血	测试技能		
2102	0	13	1	1	0	0	0	1	锯牙毒雾	测试技能		
2103	0	13	1	1	0	0	0	1	蛇尾剪	测试技能		
2104	0	13	1	1	0	0	0	1	潜蛇手	测试技能		
2105	0	13	1	1	0	0	0	1	毒手功	测试技能		
2106	0	13	1	1	0	0	0	1	狮啸震地掌	测试技能		
2107	0	13	1	1	0	0	0	1	淤肉断骨击	测试技能		
2109	0	13	1	1	0	0	0	1	攻击	测试技能		
2111	0	13	1	1	0	0	0	1	黑毒	测试技能		
2112	0	13	1	1	0	0	0	1	一闪幻狼	测试技能		
2113	0	13	1	1	0	0	0	1	一闪幻狼	测试技能		
2114	0	13	1	1	0	0	0	1	朱蝎强体钉	测试技能		
2115	0	13	1	1	0	0	0	1	青蛇汤	测试技能		
2116	0	13	1	1	0	0	0	1	狼蛛虎骨酒	测试技能		
2117	0	13	1	1	0	0	0	1	古蝉毒水	测试技能		
2118	0	13	1	1	0	0	0	1	破剑八刀	测试技能		
2119	0	13	1	1	0	0	0	1	傲然刀式	测试技能		
2120	0	13	1	1	0	0	0	1	屠戮	测试技能		
2121	0	13	1	1	0	0	0	1	曼纽神水	测试技能		
2122	0	13	1	1	0	0	0	1	圣炎	测试技能		
2123	0	13	1	1	0	0	0	1	攻击	测试技能		
2124	0	13	1	1	0	0	0	1	库尔达祷言	测试技能		
2129	0	13	1	1	0	0	0	1	毒蛊毒雾	测试技能		
2130	0	13	1	1	0	0	0	1	尸爆	测试技能		
2131	0	13	1	1	0	0	0	1	狮子连爪	测试技能		
2133	0	13	1	1	0	0	0	1	百步缠丝手	测试技能		
2134	0	13	1	1	0	0	0	1	百步缠丝手	测试技能		
2135	0	13	1	1	0	0	0	1	百步缠丝手	测试技能		
2136	0	13	1	1	0	0	0	1	返首刀	测试技能		
2137	0	13	1	1	0	0	0	1	返首刀	测试技能		
2138	0	13	1	1	0	0	0	1	飞云回转刀(穿刺)	测试技能		
2139	0	13	1	1	0	0	0	1	重拳	测试技能		
2141	0	13	1	1	0	0	0	1	锤击	测试技能		
2144	0	13	1	1	0	0	0	1	冲击波	测试技能		
2145	0	13	1	1	0	0	0	1	斩魂	测试技能		
2146	0	13	1	1	0	0	0	1	刺魄	测试技能		
2149	0	13	1	1	0	0	0	1	雷霆	测试技能		
2157	0	13	1	1	0	0	0	1	地刺	测试技能		
2168	0	13	1	1	0	0	0	1	地裂	测试技能		
2170	0	13	1	1	0	0	0	1	陨落	测试技能		
2171	0	13	1	1	0	0	0	1	爆炸	测试技能		
2172	0	13	1	1	0	0	0	1	炼狱	测试技能		
2173	0	13	1	1	0	0	0	1	冥鹫葬魂钉	测试技能		
2174	0	13	1	1	0	0	0	1	冥鹫葬魂钉	测试技能		
2175	0	13	1	1	0	0	0	1	冥鹫葬魂钉	测试技能		
2176	0	13	1	1	0	0	0	1	血涂圣印	测试技能		
2178	0	13	1	1	0	0	0	1	碧土毒花葬	测试技能		
2180	0	13	1	1	0	0	0	1	碧土毒花葬	测试技能		
2181	0	13	1	1	0	0	0	1	血涂风暴	测试技能		
2183	1	2768	1	1	0	0	0	1	大荒笛法	威力来源于旋律		五毒弟子必备的入门笛法
2184	0	13	1	1	0	0	0	1	突袭	测试技能		
2185	0	13	1	1	0	0	0	1	幽冥指	测试技能		
2186	0	13	1	1	0	0	0	1	攻击	测试技能		
2187	0	13	1	1	0	0	0	1	真理圣炎	测试技能		
