ClassID	SubClassID	ID	ClassName	SubClassName	Title	Content	Link
14	7	0		徒弟奖励		<text>text="　　徒弟在出师之前通过完成阶段性的师徒任务，可以获得一套饰品、马匹。出师后可以获得趣味道具雨伞一把，系统将通过信件寄出。并且，徒弟可以每天在新手镇（洛阳风雨镇，扬州再来镇，长安红衣营地）敬师堂的纪天下处领取半小时杀怪双倍经验的效果。" font=162</text>	
14	7	1			师徒任务奖励	<text>text="　　敬师堂前结英雄，10级，王昌龄接取，奖励：缘·桃李之戒。\\\n　　俯首作揖谢师恩，15级，门派掌门接取，奖励：桃李马。\\\n　　抚琴吹奏博欢颜，20级，门派掌门接取，奖励：缘·桃李之环。\\\n　　师徒同心迎挑战，30级，纪天下接取。\\\n　　义薄云天解愁困，30级，纪天下接取。\\\n　　渡尽劫波师父在，30级，纪天下接取，奖励：缘·桃李之坠。\\\n　　班门弄斧显身手，40级，纪天下接取，奖励：风·桃李之链。\\\n　　大恩难言谢师恩，50级，门派掌门接取。\\\n　　一文一武传师道，50级，王昌龄接取。\\\n　　除暴安良侠之义，50级，纪天下接取，奖励：精铁鞍饰、精铁头饰。\\\n　　策马江湖览瑰丽，60级，王昌龄接取，奖励：精铁胸饰、精铁足饰。\\\n　　出师任务·侠义江湖，70级，纪天下接取。\\\n　　出师任务·情谊不尽，70级，纪天下接取，奖励：念师恩-趣味道具伞。\\\n　　儒侠广聚敬师堂，70级，新手镇车夫接取。" font=162</text>	
14	7	2			兑换饰品	<text>text="　　师徒任务给予的饰品奖励，分为内功属性和外功属性，如果选错了属性，可以到新手镇的敬师堂里找到名叫“韩钰”的NPC，跟她对话进行对换即可。右键点击韩钰打开对话界面，选择需要兑换的饰品，再点击“交任务”即可。" font=162</text>	
14	8	0		师徒商店		<text>text="　　拥有可用师徒值的侠士可到师徒商店购买许多即方便又实用，或是非常有趣的物品。商店包括了：召请帮众、召请好友、挂件等这些实用又好玩的商品。" font=162</text>	
14	8	1			师徒商店位置	<text>text="　　师徒商店位于三大新手镇：再来镇、风雨镇、红衣营地的“敬师堂”处和三大主城：长安、洛阳、扬州城内。\\\n　　新手镇出售师徒物品的NPC名叫“纪天下”，具体位置可按（M）或是点击小地图周边的地图图标来打开大地图进行查找；\\\n　　主城内出售师徒物品的NPC名叫“天字壹零”，可向城市守卫询问其具体位置。\\\n" font=162</text>	
14	8	2			如何购买师徒物品	<text>text="　　找到“纪天下”或是“天字壹零”，鼠标右键点击与其对话后，选择“师徒商店”即可看到出售的师徒商品了。购买时自身需要拥有“可使用师徒值”，只有有了足够的师徒值才可成功购买，否则在商品的信息提示中，师徒值会标识为红色。“可使用师徒值”在师徒界面中的左下角处可以查看到。\\\n" font=162</text>	
14	8	3			如何使用师徒物品	<text>text="　　成功购买到师徒物品后，可根据商品上的提示信息进行使用，鼠标移到物品上便会有相关使用信息出现。一般情况下，只要鼠标右键点击物品进行使用即可。" font=162</text>	
14	9	0		如何成为亲传师父		<text>text="找到敬师堂NPC沈从恩等人，要求NPC为你出师，出师成功后，你的帐号将成为亲传师父帐号，你帐号下的亲传弟子角色将与其师父解除关系。你帐号下的所有角色将拥有收亲传弟子的资格。\\\n" font=162</text>	
14	10	0		如何成为亲传弟子		<text>text="第一次成为亲传弟子：每个帐号在每个游戏大区默认拥有一个亲传弟子角色资格。当帐号下有角色成为亲传弟子后，这个资格会被使用掉。\\\n重新成为亲传弟子：如果你已经出师成为亲传师父，可以找到敬师堂NPC沈从恩等人，要求NPC为你重置亲传关系，重置成功后，你可以使帐号下的任何角色成为亲传弟子。你只有一次机会重置帐号，请小心使用。\\\n" font=162</text>	
14	11	0		亲传师父奖励		<text>text="拜亲传师父超过一周的亲传弟子，在其完成《大战！》系列英雄秘境日常、《聚义黑龙破苍穹》、《无懈可击！》和《血战到底！》系列周常任务时，将寄送邮件奖励给亲传师父，每个徒弟每周最多三次。\\\n每次寄送的奖励包括：帮会贡献度上限3000；帮会贡献度1000；威望上限3000；威望1000；侠义值上限250；侠义值：80。\\\n二弟子寄送的奖励减半。\\\n\\\n" font=162</text>	
15	0	0	交通地图			<text>text="　　不同的地方对应有各自的地图，通过地图您可以方便地查看所处的位置和具体想去地方的所在。地图分为右上角的小地图和中地图。通过小地图，可以方便的知道自身周围的地理位置和自身朝向。而中地图可显示您所在地方的整个地理样貌和道路交通，还可方便的查询所在地图的车夫、信使、仓库管理员、各种技艺训练的所在位置。\\\n" font=162</text>	
15	1	0		小地图帮助		<text>text="　　在游戏界面的右上角，可以看到一圆形的小地图，在其周围还散落着各种有用的指引按钮，您可方便的通过点击这些按钮来打开相关的界面从而获得各方面的信息。" font=162</text>	
15	1	1			小地图司南	<text>text="　　点击小地图右下角的形状为指南针的“小地图司南”按钮，将会出现各种功能NPC的选择列表，选择其中一个或多个NPC后，小地图范围内的相应NPC头顶便会出现图标标志，您可循着小地图中指示的方向前往。" font=162</text>	
15	1	2			小地图江湖指南	<text>text="　　点击小地图左下角一直在闪烁的“江湖指南”图标，可打开江湖指南界面，您可从中获得非常多的关于游戏的信息，包括：您角色目前的状态、好友数量及仇人数量、当前等级可学习的招式、当前等级适合的任务区域及秘境等。还可了解到游戏的任务系统、门派武学、聊天系统、师徒系统、日常任务、秘境等方面信息。可谓是您升级过程中的宝典。" font=162</text>	
15	1	3			小地图武林秘境	<text>text="　　点击小地图右边边框上的形状为高山的“武林秘境”图标，可打开武林秘境界面，您可从中获知每个普通秘境可进入的次数及剩余次数，高级及团队秘境剩余的重置时间。您也可以在此界面中重置您想要重置的所有或是特定普通秘境，只需点击“重置所有”或选择某一秘境后点击“重置当前”即可。" font=162</text>	
15	1	4			小地图相关提示	<text>text="　　点击技艺“神农”或者“采金”图标，会开启小地图雷达，追踪显示附近的草药或者矿石，一次只能选择追踪一种，右键点击可以取消追踪。\\\n　　当您收到新书信时，小地图左上角会显示“新书信提示”。\\\n　　当您进入二人秘境或是战场时，小地图左边边框上会显示“秘境”及“战场”相关按钮。点开可查看相关情况。" font=162</text>	
15	1	5			小地图相关操作	<text>text="　　点击画面右上角的箭头可以选择打开、关闭小地图。\\\n　　小地图顶端显示当前所在场景区域名称，例如：洛阳城。\\\n　　左键单击小地图的“+”、“-”按钮可以放大、缩小小地图的显示区域。\\\n　　组队后，左键点击小地图某处会有“黄色动态波纹”显示，方便您召集附近的队友。" font=162</text>	
15	2	0		中地图帮助		<text>text="　　按M键或通过小地图按键可打开中地图进行查看。通过中地图您可方便的查看所在场景的地理样貌和交通道路。还可方便的查询部分NPC所在位置和各区域的方位。" font=162</text>	
15	2	1			中地图相关操作	<text>text="　　按M键或点击小地图左下角的地图图标都会打开角色当前所在中地图。\\\n　　鼠标左键点住中地图中右边的不透明度滚动条进行滑动，可改变中地图的透明度，调整到自己喜欢的程度。\\\n　　您还可以点击“进入世界地图”按钮查看世界地图中其他所到过的地图和秘境。" font=162</text>	
15	2	2			中地图搜索功能	<text>text="　　大地图右面列表下方列出了当前场景的所有区域和功能NPC名称，您可以点击选择追踪该场景某区域或某NPC位置，区域会以高亮形式显示，而NPC会以绿色圆点的方式显示。还可以通过在列表上方的搜索框内输入区域或NPC名称来查找，并且支持关键字模糊查询。" font=162</text>	
15	2	3			中地图标记功能	<text>text="　　右键点击地图某处来建立标记点，这样可以很方便地记录下特殊NPC位置或矿点草药点等。当您选择将这个标记点共享给队友时，队友也能在大地图上看到这个标记点。" font=162</text>	
15	2	4			中地图任务指引	<text>text="　　打开大地图，您可以在地图左上方找到“" font=162</text><text>text="显示已接任务标记" font=100</text><text>text="”的勾选项，勾选后可在小地图及大地图中显示已完成任务NPC的位置，默认为勾选状态。\\\n　　而勾选“" font=162</text><text>text="显示可接任务" font=100</text><text>text="”选项后，便可以在地图中看到自己可以接的所有任务的位置，非常方便。" font=162</text>	
15	3	0		地图小窍门		<text>text="　　小地图及大地图中的黄色小箭头表示您自己的朝向。\\\n　　组队后，所有队友都会以蓝色圆点显示。\\\n　　向守卫问路或按M键打开大地图后追踪的NPC位置会以绿色圆点显示。\\\n　　接任务NPC位置会以“黄色卷轴”表示而交任务NPC位置会以“黄色打开状卷轴”表示。" font=162</text>	
15	4	0		交通驿站		<text>text="　　每张地图中都有车夫，到达一个新的地方时，记得与当地的车夫对话开启交通点，连通不同城市，门派或其他地方的交通线路，以便日后方便的行走在不同的地方。" font=162</text>	
15	4	1			初始开通驿站	<text>text="　　10级后做完新手村任务，告别稻香村之时，找到车夫王富，他能带您前往长安、洛阳、扬州三大主城新手镇之一。" font=162</text>	
15	4	2			开启新的驿站	<text>text="　　每到一处新地图时，记得先找驿站车夫或者远离大陆的小岛上的船夫对话，他们的身旁有标杆状的驿站标识，当您首次点击对话以后--这样就开启了一个新的驿站，在连接两处驿站后，您就可以付费快速来往于两地之间了。" font=162</text>	
15	4	3			乘车或乘船	<text>text="　　找到车夫或者船夫并与之对话，在对话界面中点击“选择目的地”。\\\n　　在接下来弹出的大地图上选择您要去的地点左键点击后，您就将置身于自动行驶的马车之上开始旅行了。选择所去的地方需开启过驿站点，才可被成功选择前往。" font=162</text>	
15	4	4			交通小窍门	<text>text="　　在满15级之后，可以找城镇内各门派接引人免费传送至各门派，但门派接引人只能将您从城市传送至该门派，若要从门派地图前往城市，还得求助于大唐驿站的交通服务哦！并且如果您已加入门派只可寻找自身门派的接引人回到门派，其他门派的接引人不会将您传送到其他的门派。\\\n　　经脉系统之中暗藏乾坤，打通特殊穴位后甚至可能习得瞬行千里之功。施展招式“神行千里”可方便地将您传送至其他地方。\\\n　　如果您有拜师或收徒，也可借助师父或是徒弟之手传送到师父或是徒弟的身边。" font=162</text>	
16	0	0	七十级装备获得			<text>text="　　江湖之中，高手如云，想要成为一代高手除了要有精湛的操作技术之外，好的装备也是必不可少的一部分。装备有多种途径可以获得，且不同途径获得的装备所适用的方面也不同，如从秘境获得的装备适用于挑战秘境，打怪；而通过战场或是阵营获得的装备更适用于与人竞技和对战。您可以根据自身的偏好来选择。" font=162</text>	
16	1	0		秘境向装备追求		<text>text="　　喜欢与朋友一起挑战秘境、体验秘境各种玩法的侠士，可以通过成功击杀秘境首领后获得各种装备。也可使用挑战秘境获得的帮会贡献值换取装备。不同的秘境难度也不相同，获取装备也需循序渐进，不可一蹴而就。您可以分为四个阶段，逐阶段的来提高自身的装备品质和属性。" font=162</text>	
16	1	1			第一阶段追求	<text>text="　　刚满级的侠士可通过以下途径来提升自身的装备：\\\n　　1.挑战五大门派英雄秘境：\\\n" font=162</text><text>text="　　英雄天地三才阵（天策）" font=100</text><text>text="\\\n" font=162</text><text>text="　　英雄空雾峰（纯阳）" font=100</text><text>text="\\\n" font=162</text><text>text="　　英雄天工坊（万花）" font=100</text><text>text="\\\n" font=162</text><text>text="　　英雄灵霄峡（少林）" font=100</text><text>text="\\\n" font=162</text><text>text="　　英雄无盐岛（七秀）" font=100</text><text>text="\\\n　　您可以获得" font=162</text><text>text="100-111品质" font=102</text><text>text="的装备和" font=162</text><text>text="110品质" font=102</text><text>text="的门派套装。还有几率获得" font=162</text><text>text="稀有挂件" font=102</text><text>text="。\\\n　　2.加入帮会的侠士挑战秘境首领可获得帮会贡献值，可到三大主城的“乙字”帮会物资商处购买" font=162</text><text>text="110品质" font=102</text><text>text="的帮贡装备。\\\n　　3.提高门派声望，可到门派" font=162</text><text>text="乙字和甲字" font=102</text><text>text="声望商处购买装备。完成门派中的任务、挑战门派秘境都会获得丰厚的声望。\\\n　　第一阶段装备追求所需消耗如下，星级越高则对应耗费的越多或是要求越高:\\\n　　追求时间：★\\\n　　消耗金钱：★\\\n　　难度需求：★★\\\n　　组队需求：★★★\\\n　　装备品质：★★" font=162</text>	<text>text="门派日常任务" font=162 link="QuestDaily/11/0"</text>
16	1	2			第二阶段追求	<text>text="　　您可以通过以下途径来进一步提高：\\\n　　1.挑战四大英雄秘境:\\\n" font=162</text><text>text="　　英雄荻花宫" font=100</text><text>text="可获得长歌门声望；\\\n" font=162</text><text>text="　　英雄稻香村" font=100</text><text>text="可获得东漓寨声望；\\\n" font=162</text><text>text="　　英雄日轮山城" font=100</text><text>text="可获得南洋商会声望；\\\n" font=162</text><text>text="　　英雄天子峰" font=100</text><text>text="可获得隐元会声望。\\\n　　您可从此四秘境中" font=162</text><text>text="获得115-121品质的装备" font=102</text><text>text="和" font=162</text><text>text="120-126品质的蓝色或紫色武器" font=102</text><text>text="。\\\n　　2.到三大主城的“" font=162</text><text>text="丙字" font=102</text><text>text="”帮会物资商“" font=162</text><text>text="玄字叁叁" font=102</text><text>text="”处购买" font=162</text><text>text="120品质" font=102</text><text>text="的帮贡装备。\\\n　　3.通过提高各势力声望来购买各势力的装备，每个势力的声望都可通过各自的日常任务或是击杀对应秘境的小怪和首领或是上交特定的物品来提高。\\\n　　第二阶段装备追求所要消耗的时间、难度等如下，星级越高则对应耗费的越多或是要求越高：\\\n　　追求时间：★★★\\\n　　消耗金钱：★\\\n　　难度需求：★★★\\\n　　组队需求：★★★\\\n　　装备品质：★★★" font=162</text><text>text="\\\n" font=100</text>	<text>text="高级武林秘境" font=162 link="DungeonInfo/2/0"</text><text>text="\\\n" font=162</text><text>text="日常任务" font=162 link="QuestDaily/4/0"</text>
16	1	3			第三阶段追求	<text>text="　　有一定的装备基础后，便可以尝试挑战普通团队秘境了，团队秘境中将会掉落更好的套装和武器，您还可以换购更高品质的帮贡装来提升战斗力：\\\n　　1.挑战10人团队秘境:\\\n" font=162</text><text>text="　　战宝迦兰（洛阳）" font=100</text><text>text="\\\n" font=162</text><text>text="　　宫中神武遗迹（寇岛）" font=100</text><text>text="\\\n" font=162</text><text>text="　　持国天王殿（少林）" font=100</text><text>text="\\\n　　2.挑战英雄剑冢（藏剑）\\\n　　您可以从秘境中获得" font=162</text><text>text="130-151品质的蓝色或紫色装备" font=102</text><text>text="，" font=162</text><text>text="130-136品质的紫色武器" font=102</text><text>text="，并且获得首领掉落的“" font=162</text><text>text="雁虞" font=102</text><text>text="”牌后可到" font=162</text><text>text="门派的乙字套装声望商" font=102</text><text>text="处换购" font=162</text><text>text="145品质" font=102</text><text>text="的蓝色套装部件。\\\n　　2.挑战秘境首领所获得的帮贡可以到三大主城的“" font=162</text><text>text="丁字" font=102</text><text>text="”帮会物资商处购买" font=162</text><text>text="130品质" font=102</text><text>text="的帮贡装备。\\\n　　3.挑战10人团队获得的“紫陨”可换购剑茗套装。\\\n　　第三阶段装备追求所需消耗如下，星级越高则对应耗费的越多或是要求越高：\\\n　　追求时间：★★★\\\n　　消耗金钱：★\\\n　　难度需求：★★★★\\\n　　组队需求：★★★★\\\n　　装备品质：★★★★" font=162</text>	<text>text="团队秘境" font=162 link="DungeonInfo/3/0"</text>
16	1	4			第四阶段追求	<text>text="　　已得到10人普通团队秘境装备或130品帮贡装备的侠士，便可挑战更高的团队秘境了。将会掉落目前PVE向最高品质的装备：\\\n1.挑战25人团队秘境，目前有以下几个团队秘境：\\\n" font=162</text><text>text="　　25人英雄战宝迦兰（洛阳）" font=100</text><text>text="\\\n" font=162</text><text>text="　　25人宫中神武遗迹普通及英雄（寇岛）\\\n　　25人持国天王殿普通及英雄（少林）" font=100</text><text>text="\\\n　　您可以从25人战宝迦兰中获得" font=162</text><text>text="140-151品质的紫色装备" font=102</text><text>text="，并且获得首领掉落的“" font=162</text><text>text="剑茗" font=102</text><text>text="”牌后可到门派的" font=162</text><text>text="乙字套装声望商" font=102</text><text>text="处换购" font=162</text><text>text="145品质的紫色套装部件" font=102</text><text>text="。还有几率可获得稀有挂件。\\\n　　从普通25人宫中和持国中获得" font=162</text><text>text="140品紫装" font=102</text><text>text="，英雄模式下获得" font=162</text><text>text="151品紫装" font=102</text><text>text="和" font=162</text><text>text="145品紫色武器" font=102</text><text>text="和" font=162</text><text>text="兑换145品紫色戒指的牌子" font=102</text><text>text="。\\\n　　第四阶段装备追求所要消耗的时间、难度等如下，星级越高则对应耗费的越多或是要求越高：\\\n　　追求时间：★★★\\\n　　消耗金钱：★\\\n　　难度需求：★★★★\\\n　　组队需求：★★★★\\\n　　装备品质：★★★★" font=162</text>	
16	1	5			第五阶段追求	<text>text="　　新的挑战，新的机遇，更高品质的装备尽在" font=162</text><text>text="“" font=100</text><text>text="荻花圣殿后山”（枫华谷）" font=100</text><text>text="。\\\n　　“荻花圣殿后山”为10人团队秘境，分为普通及英雄模式。侠士们可在普通模式下获得" font=162</text><text>text="160品紫色装备" font=102</text><text>text="。在英雄模式下，可获得" font=162</text><text>text="170品紫色装备和武器" font=102</text><text>text="，其中首领还会掉落三件套的【兑换牌】，侠士们可以到门派“套装供应商”处进行兑换。\\\n　　侠士们完成英雄模式“荻花圣殿后山”的限时任务便可开启神秘宝箱获得" font=162</text><text>text="175品质的紫色武器" font=102</text><text>text="。\\\n　　第五阶段装备追求所要消耗的时间、难度等如下，星级越高则对应耗费的越多或是要求越高：\\\n　　追求时间：★★★\\\n　　消耗金钱：★★\\\n　　难度需求：★★★★★\\\n　　组队需求：★★★\\\n　　装备品质：★★★★★" font=162</text>	
16	2	0		竞技向装备追求		<text>text="　　喜欢与他人切磋、竞技的侠士，可通过购买阵营声望装备和阵营威望装备来提升自身的战斗力，前提是您必须事先加入阵营才可。或者您也可以通过打战场获得的威望来换购需要的装备。" font=162</text>	
16	2	1			阵营声望装备	<text>text="　　阵营声望装备可在恶人谷与浩气盟的声望商处购买到" font=162</text><text>text="62-115品质" font=102</text><text>text="的衣服、腰坠、戒指等。\\\n　　您可以通过完成阵营中以下日常声望任务来获得声望的奖励:\\\n　　1.浩气盟：【沥血沙石】、【凝血之殇】、【深入虎穴】、【四处出击】\\\n　　2.恶人谷：【毒医试药无穷尽】、【铁匠炼剑缺冰魄】、【笑看仁义乱敌营】、【长乐之坊收税金】\\\n　　追求阵营声望装备所需要的时间、难度等如下，星级越高则对应耗费的越多或是要求越高：\\\n　　追求时间：★★\\\n　　消耗金钱：★\\\n　　难度需求：★\\\n　　组队需求：★\\\n　　装备品质：★★" font=162</text>	<text>text="阵营日常任务" font=162 link="QuestDaily/5/0"</text>
16	2	2			阵营威望装备	<text>text="　　恶人谷与浩气盟的军需官均有出售本阵营的威望装备，需要一定的威望值才可换购，可获得" font=162</text><text>text="120品质的套装" font=102</text><text>text="，而阵营威望可通过以下途径获得：\\\n　　1.在野外地图中击杀对立阵营的玩家可提升自身的威望值。\\\n　　2.通过击杀对立阵营的首领可获得丰厚的威望奖励。\\\n　　3.通过“" font=162</text><text>text="神农洇" font=102</text><text>text="”战场与对立阵营侠士对战，无论输赢都可获得一定的威望奖励。\\\n　　4.通过“" font=162</text><text>text="九宫棋谷" font=102</text><text>text="”战场，可获得“" font=162</text><text>text="虎贲佩" font=102</text><text>text="”奖励，此物品可到三大城市的战场物资商处用于购买增加威望值的物品。\\\n　　5.挑战“" font=162</text><text>text="二人秘境" font=102</text><text>text="”亦可获得“虎贲佩”的奖励。\\\n　　6.通过完成阵营威望日常任务，可获得丰厚的威望奖励。\\\n　　追求阵营威望装备所需要的时间、难度等如下，星级越高则对应耗费的越多或是要求越高：\\\n　　追求时间：★★★\\\n　　消耗金钱：★\\\n　　难度需求：★★★\\\n　　组队需求：★★★\\\n　　装备品质：★★★\\\n" font=162</text>	<text>text="浩气盟日常任务" font=162 link="QuestDaily/5/0"</text><text>text="\\\n" font=162</text><text>text="恶人谷日常任务" font=162 link="QuestDaily/6/0"</text>
16	3	0		休闲向装备追求		<text>text="　　不喜欢挑战秘境，也不喜欢与人争斗的侠士，依然可通过自己的努力来得到适合自身的装备。练就一身生活技艺的好手艺，不仅可以为自己打造一身装备，还能生产很多有用的物品。除了可以通过生活技艺获得装备外，还可通过提高三大主城的声望，到城市声望商处购买有用的装备和配方。" font=162</text>	
16	3	1			生活技艺产出装备	<text>text="　　生活技艺中" font=162</text><text>text="缝纫与铸造" font=102</text><text>text="便是两个可以为自己打造装备的技能。角色10级时，便可在新手镇从生活技艺训练师处学习到了。\\\n　　练习生活技艺需要耗费比较多的金钱与时间，需要循序渐进的逐步提高技艺的等级。生活技艺的所有配方并非都可从训练师处学习到，有些需要到各声望商或杂货商处购买，而有些则是世界随机掉落或是秘境中随机掉落。\\\n　　70级的缝纫与铸造配方可制造出" font=162</text><text>text="90-150品质" font=102</text><text>text="的蓝色和紫色装备，相对的需要消耗的材料也会比较多和昂贵，且配方不易获得。以下为练生活技艺的难度及所需要消耗的金钱、时间等：\\\n　　追求时间：★★★★\\\n　　消耗金钱：★★★★\\\n　　难度需求：★★★\\\n　　组队需求：★★★\\\n　　装备品质：★★★★★\\\n" font=162</text>	
16	3	2			城市声望商出售装备	<text>text="　　三大主城的城市乙字声望商人处出售" font=162</text><text>text="105品质" font=102</text><text>text="的戒指与护腕，声望达到符合购买条件的等级便可。\\\n　　城市声望可通过完成各城市的日常任务获得。\\\n　　城市声望商所出售的装备较生活技艺产出的高级装备容易获得，所需花费的时间和金钱也相对少很多：\\\n　　追求时间：★★\\\n　　消耗金钱：★\\\n　　难度需求：★\\\n　　组队需求：★★\\\n　　装备品质：★★★\\\n\\\n" font=162</text>	<text>text="城市声望日常任务" font=162 link="QuestDaily/1/0"</text>
17	0	0	货币相关			<text>text="介绍目前除了金币外的其他货币类型的相关来源和消耗途径。" font=162</text>	
17	1	0		帮会贡献值		<text>text="帮会贡献值主要来源于秘境首领击杀与秘境日常任务奖励。\\\n\\\n" font=162</text><text>text="获取帮会贡献值的途径：" font=166</text><text>text="\\\n" font=162</text><text>text="80级英雄秘境日常任务\\\n五人普通秘境\\\n五人英雄秘境\\\n十人普通秘境\\\n十人英雄秘境\\\n二十五人普通秘境\\\n二十五人英雄秘境" font=8</text><text>text="\\\n" font=162</text><text>text="帮会擂台\\\n帮会擂台竞猜\\\n帮会击杀猪九戒\\\n帮会菜地种植" font=8</text><text>text="\\\n" font=162</text><text>text="四大主城茶馆活动\\\n瞿塘峡美人图活动\\\n隐元追缉令活动" font=8</text><text>text="\\\n1.每周通过击杀秘境首领获得帮贡值的上限为：55000点；\\\n2.帮会擂台竞猜获得的帮贡值不计入每周上限获得数中；\\\n3.采用获取衰减制，如果自身等级高于秘境等级15级将得不到帮贡；\\\n4.本周帮贡值获得数没有达到上限的，剩余可获得帮贡值将会折算后计入下一周的帮贡值上限中；\\\n5.侠士可获得的帮会贡献值总上限为200000点。\\\n\\\n" font=162</text><text>text="帮会贡献值的消耗途径：" font=166</text><text>text="\\\n侠士可以在" font=162</text><text>text="长安、洛阳、扬州、成都四大主城帮会区" font=8</text><text>text="找到“" font=162</text><text>text="帮会物资商" font=157</text><text>text="”，用帮会贡献值购买帮会商店中的装备和物品。\\\n侠士可以在" font=162</text><text>text="长安、洛阳、扬州、成都四大主城" font=8</text><text>text="中找到“" font=162</text><text>text="五行石商人" font=157</text><text>text="”。用帮会贡献值购买五行石。\\\n侠士可以在" font=162</text><text>text="帮会领地丹房前" font=8</text><text>text="找到“" font=162</text><text>text="帮会药师" font=157</text><text>text="”，用帮会贡献值购买活络金丹。\\\n侠士可以在" font=162</text><text>text="帮会领地的大厅内" font=8</text><text>text="找到“" font=162</text><text>text="帮会宝物商" font=157</text><text>text="”，用帮会贡献值购买玄九丸、旋返书、战狂牌、除滞散。\\\n侠士可以在" font=162</text><text>text="帮会领地的大厅内" font=8</text><text>text="找到“" font=162</text><text>text="帮会奇宝商人" font=157</text><text>text="”，用帮会贡献值购买洗髓丹盒。\\\n" font=162</text>	
17	2	0		侠义值		<text>text="侠义值主要来源于秘境首领击杀与秘境日常任务奖励。\\\n\\\n" font=162</text><text>text="获取侠义值的主要途径：" font=166</text><text>text="\\\n" font=162</text><text>text="80级英雄秘境日常任务\\\n80级十人普通秘境\\\n80级十人英雄秘境\\\n80级二十五人普通秘境\\\n80级二十五人英雄秘境" font=8</text><text>text="\\\n" font=162</text><text>text="四大主城茶馆活动\\\n瞿塘峡美人图潜行活动\\\n隐元追缉令活动" font=8</text><text>text="\\\n每周通过击杀秘境首领获得侠义值的上限为：4500点。\\\n\\\n" font=162</text><text>text="侠义值消耗的主要途径：" font=166</text><text>text="\\\n侠士可以在" font=162</text><text>text="各门派" font=8</text><text>text="中找到“" font=162</text><text>text="套装物资商" font=157</text><text>text="”，用侠义值购买门派套装商店中的装备和物品。\\\n侠士可以在" font=162</text><text>text="成都帮会区" font=8</text><text>text="中找到装饰品商人“" font=162</text><text>text="天字壹零" font=157</text><text>text="”，用侠义值购买挂件。" font=162</text>	
17	3	0		威望值		<text>text="威望值主要来源于各种阵营活动和阵营任务奖励。\\\n\\\n" font=162</text><text>text="威望值的主要获取途径：" font=166</text><text>text="\\\n" font=162</text><text>text="80级阵营威望日常任务\\\n阵营攻防战\\\n80级战场周常任务\\\n击杀阵营首领\\\n每天的阵营战场活动\\\n野外场景击杀对立阵营玩家" font=8</text><text>text="\\\n" font=162</text><text>text="南屏昆仑之役筹备活动\\\n南屏昆仑之役进攻活动\\\n瞿塘峡美人图活动" font=8</text><text>text="\\\n每周通过阵营活动和阵营日常获得威望值的上限为：55000点。\\\n\\\n" font=162</text><text>text="威望值消耗的主要途径：" font=166</text><text>text="\\\n侠士可以各自在" font=162</text><text>text="浩气盟落雁城和恶人谷烈风集" font=8</text><text>text="找到“" font=162</text><text>text="阵营物资商" font=157</text><text>text="”，用威望值购买阵营商店中的装备和物品。\\\n侠士可以在" font=162</text><text>text="长安、洛阳、扬州、成都四大主城" font=8</text><text>text="中找到“" font=162</text><text>text="五行石商人" font=157</text><text>text="”。用威望值购买五行石。" font=162</text>	
17	4	0		战阶积分		<text>text="战阶积分主要来源于各种阵营活动和阵营任务奖励。\\\n\\\n" font=162</text><text>text="战阶积分获取主要途径：" font=166</text><text>text="\\\n" font=162</text><text>text="80级威望日常任务\\\n阵营攻防战\\\n80级战场周常任务\\\n阵营指定NPC首领击杀\\\n野外击杀敌对阵营玩家\\\n每天阵营战场活动" font=8</text><text>text="\\\n" font=162</text><text>text="南屏昆仑之役筹备活动\\\n南屏昆仑之役进攻活动" font=8</text><text>text="\\\n1.战阶积分可提升战阶等级，战阶等级在阵营战阶商店中作为购买战阶装备的前提条件。\\\n2.每周根据战阶积分排名决定当周在上周战阶基础上提升的幅度，每周一根据此排名更新战阶后清空上周战阶积分。\\\n\\\n" font=162</text><text>text="战阶积分消耗的主要途径：" font=166</text><text>text="\\\n侠士可以在" font=162</text><text>text="恶人谷和浩气盟" font=8</text><text>text="找到“" font=162</text><text>text="战阶商" font=157</text><text>text="”，根据当前所获得的战阶等级购买相应的装备。" font=162</text>	
17	5	0		监本印文		<text>text="监本印文主要来源于省试、会试任务及主城套书兑换任务。\\\n\\\n" font=162</text><text>text="监本印文获取的主要途径：" font=166</text><text>text="\\\n" font=162</text><text>text="科举考试（包括乡试和会试）\\\n80级英雄秘境日常任务\\\n击杀帮会BOSS猪九戒\\\n套书兑换" font=8</text><text>text="\\\n每周可获得监本印文数的上限为：400个。\\\n每位侠士可获得的监本印文数总上限为：1500个。\\\n\\\n\\\n" font=162</text><text>text="监本印文消耗的主要途径：" font=166</text><text>text="\\\n侠士可到" font=162</text><text>text="帮会领地" font=8</text><text>text="中的" font=162</text><text>text="帮会书库" font=157</text><text>text="购买各门派的武功秘笈。" font=162</text>	
